地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
屏東縣政府,志光教育科技股份有限公司附設屏東縣私立學廬法商升學文理公職證照短期補習班,,,文理類,屏東市,2003-05-20,422
屏東縣政府,屏東縣私立毅欣文理短期補習班,,,文理類,屏東市,2021-03-30,422
屏東縣政府,屏東縣私立婕登美容美髮短期補習班,,janedawn0907@yahoo.com.tw,美容、美髮理髮類,屏東市,2011-11-01,422
屏東縣政府,屏東縣私立學吧文理短期補習班,,,文理類,屏東市,2020-07-09,422
屏東縣政府,屏東縣私立老外美語短期補習班,,nike123654789@gmail.com,外語類,屏東市,2006-05-26,422
屏東縣政府,屏東縣私立誌霖文理短期補習班,,can661102@gmail.com,文理類,屏東市,2010-02-10,422
屏東縣政府,屏東縣私立愛兒文理短期補習班,,,文理類,屏東市,2008-05-27,422
屏東縣政府,私立台灣知識庫股份有限公司屏東分公司附設數位學堂文理短期補習班,,,文理類,屏東市,2008-09-15,422
屏東縣政府,屏東縣私立孫老師文理技藝短期補習班,,t0919155713@yahoo.com.tw,文理類,屏東市,2022-06-06,422
屏東縣政府,屏東縣私立青青美語短期補習班博愛分班,,,外語類,屏東市,2002-04-16,422
屏東縣政府,屏東縣私立啄木鳥美語文理短期補習班,a53,pecker940@yahoo.com.tw,文理類,屏東市,1996-09-03,422
屏東縣政府,屏東縣私立成大文理短期補習班,,a0988637683@gmail.com,文理類,屏東市,2012-09-17,422
屏東縣政府,屏東縣私立耀彥美語文理短期補習班,,,文理類,屏東市,2021-01-20,422
屏東縣政府,屏東縣私立佳怡英語短期補習班,,,外語類,屏東市,2006-07-19,422
屏東縣政府,屏東縣私立屏大文理短期補習班,,,文理類,屏東市,2007-04-17,422
屏東縣政府,屏東縣私立高分文理短期補習班,,,文理類,屏東市,2020-03-30,422
屏東縣政府,屏東縣私立格林美語短期補習班,,,外語類,屏東市,2004-10-18,422
屏東縣政府,屏東縣私立洋學堂文理短期補習班崇蘭分班,,twyc90@gmail.com,文理類,屏東市,2004-11-08,422
屏東縣政府,屏東縣私立陞達文理短期補習班,,,文理類,屏東市,2018-05-11,422
屏東縣政府,屏東縣私立建穩文理短期補習班,,,文理類,屏東市,2007-10-16,422
屏東縣政府,屏東縣私立樂思文理短期補習班,,,文理類,屏東市,2016-05-06,422
屏東縣政府,屏東縣私立祥光文理短期補習班,,,文理類,屏東市,2014-01-16,422
屏東縣政府,屏東縣私立佰分短期補習班,,2017bf100@gmail.com,文理類,屏東市,2017-05-18,422
屏東縣政府,屏東縣私立立德文理美語短期補習班,,,文理類,屏東市,2005-09-28,422
屏東縣政府,屏東縣私立杰昇文理短期補習班,,,文理類,屏東市,2008-03-21,422
屏東縣政府,屏東縣私立明珠美日語短期補習班,a55,susan668866@yahoo.com.tw,外語類,屏東市,1998-02-02,422
屏東縣政府,屏東縣私立杏林文理短期補習班,a31,,文理類,屏東市,1999-11-02,422
屏東縣政府,屏東縣私立橋英文理短期補習班,a83,azpnrc@ms5.hinet.net,外語類,屏東市,2001-10-07,422
屏東縣政府,屏東縣私立美傑堡文理技藝短期補習班,,,文理類,屏東市,2019-04-23,422
屏東縣政府,屏東縣私立怡然才藝美語文理短期補習班,,,文理類,屏東市,2014-07-09,422
屏東縣政府,屏東縣私立學習屋美語短期補習班,,,外語類,屏東市,2007-11-07,422
屏東縣政府,屏東縣私立名閎文理短期補習班,,max_wz@yahoo.com.tw,文理類,屏東市,2021-12-13,422
屏東縣政府,屏東縣私立冠林文理短期補習班,,sanyun87@gmail.com,文理類,屏東市,2008-05-06,422
屏東縣政府,屏東縣私立育仁音樂短期補習班,,,音樂、舞蹈類,屏東市,2005-09-28,422
屏東縣政府,屏東縣私立柏克萊美語短期補習班,a82,berkeley@drcheng.com.tw,外語類,屏東市,2000-10-03,422
屏東縣政府,屏東縣私立同文美語文理短期補習班,,,文理類,屏東市,2014-11-28,422
屏東縣政府,屏東縣私立蕎恩英語短期補習班,,,文理類,屏東市,2019-09-06,422
屏東縣政府,屏東縣私立光予文理短期補習班,,village1207@gmail.com,文理類,屏東市,2018-08-17,422
屏東縣政府,私立華汎樂器有限公司屏東分公司附設音樂短期補習班,,,音樂、舞蹈類,屏東市,2005-09-22,422
屏東縣政府,屏東縣私立方大文理短期補習班,,,文理類,屏東市,2008-03-05,422
屏東縣政府,屏東縣私立力勝美語文理短期補習班,,t0916069759@gmail.com,文理類,屏東市,2009-10-19,422
屏東縣政府,屏東縣私立千葉英、日語會話短期補習班,a46,,外語類,屏東市,1987-10-28,422
屏東縣政府,屏東縣私立羅琳美語文理短期補習班,,,外語類,屏東市,2021-01-19,422
屏東縣政府,屏東縣私立藍英文理短期補習班,,,文理類,屏東市,2009-07-02,422
屏東縣政府,屏東縣私立黃氏珠心算文理短期補習班,,,文理類,屏東市,2007-11-19,422
屏東縣政府,屏東縣私立艾樂芬美語文理短期補習班,,elephant7322733@yahoo.com.tw,文理類,屏東市,2016-05-20,422
屏東縣政府,屏東縣私立名師文理短期補習班,,mingshih@gmail.com,文理類,屏東市,2009-03-30,422
屏東縣政府,屏東縣私立速學系文理美語短期補習班,,,文理類,屏東市,2011-12-29,422
屏東縣政府,屏東縣私立拉爾文理短期補習班,,,文理類,屏東市,2022-03-28,422
屏東縣政府,屏東縣私立佳園文理短期補習班,,whs7623@yahoo.com.tw,文理類,屏東市,2016-09-05,422
屏東縣政府,屏東縣私立采玥音樂技藝短期補習班,,a0930817199@gmail.com,音樂、舞蹈類,屏東市,2022-03-08,422
屏東縣政府,屏東縣私立高群美語文理短期補習班,,,文理類,屏東市,2018-03-14,422
屏東縣政府,屏東縣私立藍鯨兒童美語短期補習班,,amy481216@yahoo.com.tw,外語類,屏東市,2007-06-04,422
屏東縣政府,屏東縣私立樂學美語短期補習班,,can661102@gmail.com,外語類,屏東市,2008-07-10,422
屏東縣政府,屏東縣私立悅臻閣文理短期補習班,,hitomisakurai919@gmail.com,文理類,屏東市,2021-11-11,422
屏東縣政府,屏東縣私立瀚霖苑文理短期補習班,,doggs0610@gmail.com,文理類,屏東市,2017-07-26,422
屏東縣政府,屏東縣私立必勝美語短期補習班,,,外語類,屏東市,2005-11-10,422
屏東縣政府,屏東縣私立優等文理短期補習班,,daintyguest@yahoo.com.tw,文理類,屏東市,2007-02-15,422
屏東縣政府,屏東縣私立延旌舞蹈短期補習班,,,音樂、舞蹈類,屏東市,2004-12-23,422
屏東縣政府,屏東縣私立美粧音樂技藝短期補習班,,sas0429kimo@yahoo.com.tw,音樂、舞蹈類,屏東市,2021-11-15,422
屏東縣政府,屏東縣私立博學文理短期補習班,,,文理類,屏東市,2009-07-01,422
屏東縣政府,屏東縣私立村風畫語繪畫短期補習班,,,美術、書法、攝影、美工設計、圍棋類,屏東市,2007-06-21,422
屏東縣政府,屏東縣私立親親美語文理短期補習班,,,文理類,屏東市,2010-07-27,422
屏東縣政府,屏東縣私立立大文理短期補習班,,,文理類,屏東市,2018-09-17,422
屏東縣政府,屏東縣私立益群美語短期補習班,,,外語類,屏東市,2017-09-22,422
屏東縣政府,屏東縣私立立群美語文理短期補習班建豐分班,,,文理類,屏東市,2007-07-11,422
屏東縣政府,屏東縣私立耕學園文理短期補習班,,,文理類,屏東市,2019-10-04,422
屏東縣政府,屏東縣私立睿智文理技藝短期補習班,,a0935961664@gmail.com,文理類,屏東市,2022-03-10,422
屏東縣政府,屏東縣私立全能美語短期補習班,,,外語類,屏東市,2002-04-16,422
屏東縣政府,屏東縣私立美利肯美語短期補習班,,pd.aes@msa.hinet.net,外語類,屏東市,2003-07-15,422
屏東縣政府,屏東縣私立禮安美語文理短期補習班,,87312go@giraffe.com.tw,文理類,屏東市,2012-06-05,422
屏東縣政府,屏東縣私立幸運草美語短期補習班,,,外語類,屏東市,2002-08-23,422
屏東縣政府,屏東縣私立博一文理短期補習班,,,文理類,屏東市,2016-11-25,422
屏東縣政府,屏東縣私立樂讀林文理短期補習班,,,文理類,屏東市,2018-05-24,422
屏東縣政府,屏東縣私立百勝美語短期補習班,,,外語類,屏東市,2009-09-08,422
屏東縣政府,屏東縣私立學學文理短期補習班,,,文理類,屏東市,2018-03-31,422
屏東縣政府,屏東縣私立佳怡英語短期補習班忠孝分班,,,外語類,屏東市,2016-08-25,422
屏東縣政府,奧林匹克文化事業股份有限公司附設屏東縣私立奧林匹克文理短期補習班,,,文理類,屏東市,2004-03-02,422
屏東縣政府,屏東縣私立種籽美語文理短期補習班,,anniesye7371729@gmail.com,文理類,屏東市,2009-06-23,422
屏東縣政府,屏東縣私立小神童美語文理短期補習班,,,文理類,屏東市,2009-09-14,422
屏東縣政府,屏東縣私立傑利文理短期補習班(原易安美語),a77,,外語類,屏東市,2000-09-01,422
屏東縣政府,屏東縣私立盧氏文理才藝短期補習班,,,文理類,屏東市,2007-11-19,422
屏東縣政府,屏東縣私立洛克美語短期補習班,,,文理類,屏東市,2003-09-23,422
屏東縣政府,屏東縣私立喬治文理短期補習班,,,文理類,屏東市,2008-08-25,422
屏東縣政府,巨匠電腦股份有限公司附設屏東縣私立巨匠電腦短期補習班屏東分班,,allen.tsai@pcschool.com.tw,資訊類,屏東市,2008-02-04,422
屏東縣政府,屏東縣私立新起點美語文理短期補習班,,,文理類,屏東市,2009-12-18,422
屏東縣政府,屏東縣私立學鴻文理短期補習班,,,文理類,屏東市,2012-03-19,422
屏東縣政府,中國青年救國團屏東縣團委會附設文理技藝短期補習班,,ptntc@cyc.tw,外語類,屏東市,2021-04-12,422
屏東縣政府,屏東縣私立程震文理短期補習班,,,文理類,屏東市,2005-12-15,422
屏東縣政府,屏東縣私立韻姿舞蹈短期補習班,,,音樂、舞蹈類,屏東市,1984-09-04,422
屏東縣政府,屏東縣私立大博優美語文理短期補習班(原優得),,,外語類,屏東市,2016-10-07,422
屏東縣政府,志光教育科技股份有限公司附設屏東縣私立學儒法商升學文理公職證照短期補習班,,,文理類,屏東市,2006-03-22,422
屏東縣政府,屏東縣私立穹昕才藝音樂短期補習班,,emilyhouse7546@hotmail.com,音樂、舞蹈類,屏東市,2008-06-26,422
屏東縣政府,屏東縣私立宏育文理短期補習班,,,文理類,屏東市,2008-08-12,422
屏東縣政府,屏東縣私立前進英文短期補習班,,,外語類,屏東市,2007-12-07,422
屏東縣政府,屏東縣私立兒愛祥文理短期補習班,a40,pt001.ris@msa.hinet.net,文理類,屏東市,2001-06-01,422
屏東縣政府,屏東縣私立仁愛教育學園美語文理短期補習班,,meiling571210@yahoo.com.tw,文理類,屏東市,2013-10-22,422
屏東縣政府,屏東縣私立光一技藝短期補習班,,,美術、書法、攝影、美工設計、圍棋類,屏東市,2021-12-17,422
屏東縣政府,屏東縣私立愛學館中正校文理短期補習班,,,文理類,屏東市,2022-02-25,422
屏東縣政府,屏東縣私立儒林文理短期補習班,,can661102@gmail.com,文理類,屏東市,2009-05-20,422
屏東縣政府,屏東縣私立萬達美語短期補習班,,wkair.pt53@msa.hinet.net,外語類,屏東市,2014-11-28,422
屏東縣政府,資訊地球村語文有限公司附設屏東縣私立地球村語文短期補習班,a44,gvoservice@gvo.com.tw,外語類,屏東市,2000-08-11,422
屏東縣政府,屏東縣私立立功升學文理短期補習班,,,文理類,屏東市,2006-04-07,422
屏東縣政府,屏東縣私立柏森才藝文理短期補習班屏東分班,,,文理類,屏東市,2009-11-20,422
屏東縣政府,屏東縣私立加佳美語短期補習班,a68,jarjargood@gmail.com,外語類,屏東市,1999-11-20,422
屏東縣政府,屏東縣私立首華美語文理短期補習班,,,文理類,屏東市,2006-03-02,422
屏東縣政府,屏東縣私立鑫怡光美語文理短期補習班,,,文理類,屏東市,2010-09-24,422
屏東縣政府,屏東縣私立創造力文理短期補習班,,,文理類,屏東市,2017-06-22,422
屏東縣政府,屏東縣私立軒宇文理美語短期補習班,,,文理類,屏東市,2008-05-06,422
屏東縣政府,屏東縣私立亦捷文理短期補習班,,,文理類,屏東市,2021-05-17,422
屏東縣政府,屏東縣私立高名文理短期補習班中正分班,,ptkm7222298@yahoo.com.tw,文理類,屏東市,2010-01-19,422
屏東縣政府,屏東縣私立快樂畫畫中心短期補習班,,,美術、書法、攝影、美工設計、圍棋類,屏東市,2015-01-07,422
屏東縣政府,屏東縣私立傳程美語短期補習班,,,外語類,屏東市,2012-08-15,422
屏東縣政府,屏東縣私立凌群文理短期補習班,a15,e20253091@ms72.hinet.net,文理類,屏東市,1997-11-27,422
屏東縣政府,屏東縣私立宇凡文理美語短期補習班,,juiting0513@gmail.com,文理類,屏東市,2011-01-04,422
屏東縣政府,屏東縣私立佳賀文理短期補習班(原文學文理),a37,,文理類,屏東市,2000-10-24,422
屏東縣政府,屏東縣私立鑫怡然美語文理短期補習班,,ijaneud168@yahoo.com.tw,文理類,屏東市,2012-08-10,422
屏東縣政府,屏東縣私立高名文理短期補習班自由分班,,,文理類,屏東市,2019-09-06,422
屏東縣政府,屏東縣私立蔡伊斯文理短期補習班,,,文理類,屏東市,2015-10-28,422
屏東縣政府,屏東縣私立名冠學美語文理短期補習班,,,文理類,屏東市,2010-02-23,422
屏東縣政府,屏東縣私立全人教育文理短期補習班,,,文理類,屏東市,2004-02-11,422
屏東縣政府,屏東縣私立邦森美語短期補習班,,,外語類,屏東市,2002-06-14,422
屏東縣政府,明光明正文教有限公司附設明光明正文理短期補習班,,,文理類,屏東市,2021-05-21,422
屏東縣政府,屏東縣私立翌勝文理短期補習班,,,文理類,屏東市,2021-06-02,422
屏東縣政府,屏東縣私立芝麻街美語文理短期補習班,,,外語類,屏東市,2003-06-30,422
屏東縣政府,屏東縣私立優質美語短期補習班,,,外語類,屏東市,2008-10-03,422
屏東縣政府,屏東縣私立社團法人中國青年救國團附設語文、技藝短期補習班,,cycptntc@ms14.hinet.net,外語類,屏東市,1998-06-12,422
屏東縣政府,屏東縣私立王偉文理短期補習班,,wangwei.center@msa.hinet.net,文理類,屏東市,2009-09-28,422
屏東縣政府,屏東縣私立智元文理短期補習班,,,文理類,屏東市,2008-05-28,422
屏東縣政府,屏東縣私立一誠電機配管短期補習班,,,電機、汽車修護、建築、工藝、製圖類,屏東市,1993-08-06,422
屏東縣政府,屏東縣私立鄒老師美語文理短期補習班,,,文理類,屏東市,2008-02-18,422
屏東縣政府,屏東縣私立睿其文理短期補習班,,,文理類,屏東市,2021-07-23,422
屏東縣政府,三槐文教科技股份有限公司附設屏東縣私立龍馬美語文理短期補習班,,,文理類,屏東市,2011-04-19,422
屏東縣政府,屏東縣私立推理文理短期補習班,,paos4518@gmail.com,文理類,屏東市,2006-06-28,422
屏東縣政府,屏東縣私立藝術調色盤音樂短期補習班,,,音樂、舞蹈類,屏東市,2014-11-07,422
屏東縣政府,屏東縣私立信義文理短期補習班,,59406mpm@mail.com,文理類,屏東市,2004-12-09,422
屏東縣政府,屏東縣私立軒予美語文理短期補習班,,,文理類,屏東市,2019-05-20,422
屏東縣政府,屏東縣私立史麥美語短期補習班,,,外語類,屏東市,2007-12-14,422
屏東縣政府,屏東縣私立史麥美語短期補習班鶴聲分班,,,外語類,屏東市,2017-10-11,422
屏東縣政府,屏東縣私立正新文理短期補習班,,roger.r637963@msa.hinet.net,文理類,屏東市,2005-12-19,422
屏東縣政府,屏東縣私立叡聲文理短期補習班,,,文理類,屏東市,2007-06-11,422
屏東縣政府,屏東縣私立123美語短期補習班,,,外語類,屏東市,2017-04-20,422
屏東縣政府,屏東縣私立瑞汀文理短期補習班,,,文理類,屏東市,2005-07-21,422
屏東縣政府,屏東縣私立曜群美語文理短期補習班,,,文理類,屏東市,2013-02-07,422
屏東縣政府,屏東縣私立吉尼斯美語短期補習班,,pingdongseleven@yahoo.com.tw,外語類,屏東市,2002-06-11,422
屏東縣政府,屏東縣私立子芸音樂短期補習班,,,音樂、舞蹈類,屏東市,2015-05-15,422
屏東縣政府,屏東縣私立鼎喬文理美語短期補習班,,,文理類,屏東市,2009-12-30,422
屏東縣政府,屏東縣私立昭志文理短期補習班,,,文理類,屏東市,2004-10-04,422
屏東縣政府,屏東縣私立立群美語文理短期補習班,,,文理類,屏東市,2007-09-13,422
屏東縣政府,屏東縣私立鄧老師文理短期補習班,,,文理類,屏東市,2010-03-02,422
屏東縣政府,屏東縣私立建文文理短期補習班,,,文理類,屏東市,2002-04-10,422
屏東縣政府,屏東縣私立小木屋英文短期補習班,,,外語類,屏東市,2015-02-16,422
屏東縣政府,屏東縣私立智明文理美語短期補習班,,,文理類,屏東市,2005-08-09,422
屏東縣政府,屏東縣私立瀚動英文美語短期補習班,,,外語類,屏東市,2004-11-23,422
屏東縣政府,屏東縣私立聯文推廣中心文理短期補習班瑞光分班,,,文理類,屏東市,2015-12-23,422
屏東縣政府,屏東縣私立巨匠電腦股份有限公司附設巨匠美語短期補習班,,allen.tsai@pcschool.com.tw,外語類,屏東市,2013-09-30,422
屏東縣政府,屏東縣私立首席經典圖書有限公司附設大東海法商電腦短期補習班,,,法政類,屏東市,2001-02-05,422
屏東縣政府,屏東縣私立光陽文理短期補習班,,,文理類,屏東市,2020-12-11,422
屏東縣政府,屏東縣私立定巧文理美語短期補習班,,sher88988@yahoo.com.tw,文理類,屏東市,2021-10-12,422
屏東縣政府,屏東縣私立開心美語短期補習班,,,外語類,屏東市,2015-01-23,422
屏東縣政府,屏東縣私立奧傑美語文理短期補習班,,,文理類,屏東市,2008-12-24,422
屏東縣政府,屏東縣私立牛耳美語文理短期補習班,,,文理類,屏東市,2012-10-03,422
屏東縣政府,屏東縣私立建一文理短期補習班,a34,sugarc723@gmail.com,文理類,屏東市,1990-03-17,422
屏東縣政府,屏東縣私立樂閱文理短期補習班,,,文理類,屏東市,2021-05-17,422
屏東縣政府,屏東縣私立培華文理短期補習班,,,文理類,屏東市,2008-11-18,422
屏東縣政府,屏東縣私立育昇家教短期補習班,,,文理類,屏東市,2007-09-07,422
屏東縣政府,屏東縣私立小豆苗美語文理短期補習班,,,文理類,屏東市,2007-09-26,422
屏東縣政府,屏東縣私立巧巧兒美語文理短期補習班,,child7394991@yahoo.com.tw,文理類,九如鄉,2014-12-18,422
屏東縣政府,屏東縣私立華威文理短期補習班,,,文理類,九如鄉,2008-03-26,422
屏東縣政府,屏東縣私立易百分文理短期補習班,,,文理類,九如鄉,2019-11-06,422
屏東縣政府,屏東縣私立九如小太陽文理短期補習班,,scc0107@hotmail.com,文理類,九如鄉,2014-04-02,422
屏東縣政府,屏東縣私立楊老師文理技藝短期補習班,,ptyangrobot@gmail.com,文理類,九如鄉,2008-08-25,422
屏東縣政府,屏東縣私立家芸文理技藝短期補習班,,,文理類,九如鄉,2015-12-10,422
屏東縣政府,屏東縣私立領導者文理短期補習班,,sunny0531@gmail.com,文理類,九如鄉,2007-08-15,422
屏東縣政府,屏東縣私立明星文理短期補習班,,,文理類,九如鄉,2013-12-11,422
屏東縣政府,屏東縣私立米克諾斯文理短期補習班,,lightwenya@yahoo.com.tw,文理類,九如鄉,2014-02-10,422
屏東縣政府,屏東縣私立波夏美語文理短期補習班,,,文理類,九如鄉,2021-01-13,422
屏東縣政府,屏東縣私立維新文理短期補習班,a19,,文理類,九如鄉,1998-06-01,422
屏東縣政府,屏東縣私立九如文理短期補習班,,,文理類,九如鄉,2014-04-29,422
屏東縣政府,屏東縣私立冠學文理短期補習班,,,文理類,佳冬鄉,2004-12-24,422
屏東縣政府,屏東縣私立永勝美語短期補習班,,,外語類,佳冬鄉,2006-01-20,422
屏東縣政府,屏東縣私立新冠學美語文理短期補習班,,,文理類,佳冬鄉,2006-07-21,422
屏東縣政府,屏東縣私立育程珠算才藝短期補習班,,,商類：珠算、心算、會計,佳冬鄉,2007-05-15,422
屏東縣政府,屏東縣私立育勝文理短期補習班,,,文理類,佳冬鄉,2007-04-13,422
屏東縣政府,屏東縣私立以謝以勒文理短期補習班,,yienhelen@yahoo.com.tw,文理類,內埔鄉,2014-12-15,422
屏東縣政府,屏東縣私立奇德兒文理短期補習班,,,文理類,內埔鄉,2015-01-23,422
屏東縣政府,屏東縣私立東林才藝短期補習班,,,商類：珠算、心算、會計,內埔鄉,2009-04-22,422
屏東縣政府,屏東縣私立黃氏珠心算文理短期補習班內埔分班,,,文理類,內埔鄉,2016-08-10,422
屏東縣政府,屏東縣私立逸登科美語文理短期補習班,,,文理類,內埔鄉,2010-11-18,422
屏東縣政府,屏東縣私立學都美語文理短期補習班,,,文理類,內埔鄉,2010-08-25,422
屏東縣政府,屏東縣私立李老師美語文理短期補習班,,,文理類,內埔鄉,2015-05-20,422
屏東縣政府,屏東縣私立東陽文理短期補習班,,,文理類,內埔鄉,2003-03-17,422
屏東縣政府,屏東縣私立佳和文理短期補習班,,,文理類,內埔鄉,2009-05-19,422
屏東縣政府,屏東縣私立碁妙陶然才藝短期補習班,,inca.tsou@msa.hinet.net,美術、書法、攝影、美工設計、圍棋類,內埔鄉,2009-08-31,422
屏東縣政府,屏東縣私立書香苑文理短期補習班,,abc0981288760@gmail.com,文理類,內埔鄉,2009-04-07,422
屏東縣政府,屏東縣私立靖林文理短期補習班,,,文理類,內埔鄉,2022-04-20,422
屏東縣政府,私立簡單數學教室文理短期補習班,,,文理類,內埔鄉,2009-08-31,422
屏東縣政府,屏東縣私立周老師文理短期補習班,,,文理類,內埔鄉,2012-05-25,422
屏東縣政府,屏東縣私立雲揚文理短期補習班,,,文理類,內埔鄉,2016-10-04,422
屏東縣政府,屏東縣私立康謀益文理短期補習班,,kang087510335@kimo.com,文理類,內埔鄉,2005-01-25,422
屏東縣政府,屏東縣私立文森文理短期補習班(原瑞比特文森),,,外語類,內埔鄉,2005-02-02,422
屏東縣政府,屏東縣私立悅氏英語短期補習班,,yes7781415@gmail.com,外語類,內埔鄉,2004-07-19,422
屏東縣政府,屏東縣私立優學文理短期補習班,,lynnsu62@gmail.com,文理類,內埔鄉,2002-06-26,422
屏東縣政府,屏東縣私立路比美語美術短期補習班,,,外語類,內埔鄉,2011-10-05,422
屏東縣政府,屏東縣私立龍勝文理短期補習班,,,文理類,內埔鄉,2017-09-25,422
屏東縣政府,屏東縣私立品聖文理短期補習班,,,文理類,內埔鄉,2017-10-16,422
屏東縣政府,屏東縣私立日昇美語文理短期補習班,,,文理類,嵌頂鄉,2008-02-04,422
屏東縣政府,屏東縣私立魔法園地英文短期補習班,,oceaninfall8@gmail.com,外語類,嵌頂鄉,2015-02-10,422
屏東縣政府,屏東縣私立多緣文理短期補習班,,,文理類,嵌頂鄉,2004-08-25,422
屏東縣政府,屏東縣私立美的學園美語短期補習班,,,外語類,嵌頂鄉,2010-05-19,422
屏東縣政府,屏東縣私立以琳文理短期補習班,,elim93@yahoo.com.tw,文理類,嵌頂鄉,2006-08-07,422
屏東縣政府,屏東縣私立冠達美語文理短期補習班,,,文理類,嵌頂鄉,2010-08-30,422
屏東縣政府,屏東縣私立蘋果樹文理短期補習班,,ivyh4866@gmail.com,文理類,恆春鎮,2014-11-05,422
屏東縣政府,屏東縣私立吉米文理短期補習班,,,文理類,恆春鎮,2009-05-25,422
屏東縣政府,屏東縣私立紐約派美語短期補習班,,,外語類,恆春鎮,2011-01-19,422
屏東縣政府,屏東縣私立王迎曦文理短期補習班,,wangyingxi2019@gmail.com,文理類,恆春鎮,2019-07-25,422
屏東縣政府,懷恩文理股份有限公司附設屏東縣私立懷恩文理短期補習班,,,文理類,恆春鎮,2009-05-25,422
屏東縣政府,屏東縣私立文橋文理短期補習班,,wenqiao8882127@gmail.com,文理類,恆春鎮,2018-10-10,422
屏東縣政府,屏東縣私立全美美語文理短期補習班,,lovelin36@gmail.com,文理類,恆春鎮,2015-08-06,422
屏東縣政府,屏東縣私立華現技藝短期補習班,,,商類：珠算、心算、會計,恆春鎮,2016-11-09,422
屏東縣政府,屏東縣私立杰昇文理短期補習班恆春分班(原高冠),,jason7556059@gmail.com,文理類,恆春鎮,2009-03-20,422
屏東縣政府,屏東縣私立貝殼文理短期補習班,,shell7867630@gmail.com,外語類,恆春鎮,2015-06-17,422
屏東縣政府,屏東縣私立階梯美語文理短期補習班,,,文理類,恆春鎮,2020-09-10,422
屏東縣政府,屏東縣私立博士家美語文理短期補習班,,doctor946hc@yahoo.com,文理類,恆春鎮,2009-09-03,422
屏東縣政府,屏東縣私立王老師美語文理短期補習班,,,文理類,新園鄉,2009-07-09,422
屏東縣政府,屏東縣私立馨園文理短期補習班,,,文理類,新園鄉,2003-08-15,422
屏東縣政府,屏東縣私立育人美語文理短期補習班,,vic1531@yahoo.com.tw,文理類,新園鄉,2011-08-31,422
屏東縣政府,屏東縣私立寰亞美術技藝短期補習班,,vivi56122@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,新園鄉,2014-09-05,422
屏東縣政府,屏東縣私立柏萊特美語文理短期補習班,,dubble10@ms27.hinet.net,文理類,新園鄉,2008-05-14,422
屏東縣政府,屏東縣私立盧老師珠心算文理美語短期補習班,,erinhsu0423@gmail.com,文理類,新園鄉,2005-02-14,422
屏東縣政府,屏東縣私立艾林文理美語短期補習班,,chenirene0124@gmail.com,文理類,新園鄉,2013-12-09,422
屏東縣政府,屏東縣私立冠迪美語文理短期補習班,,suching.suching@msa.hinet.net,文理類,新園鄉,2012-07-19,422
屏東縣政府,屏東縣私立梅特莉美語短期補習班,,snowfang0701@gmail.com,外語類,新園鄉,2006-08-25,422
屏東縣政府,屏東縣私立加資文理短期補習班,,mermaid0620@gmail.com,文理類,新園鄉,2003-05-21,422
屏東縣政府,屏東縣私立吳老師尖端數學文理東港分校短期補習班,,,文理類,東港鎮,2009-05-12,422
