地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
台南市政府,臺南市私立鄭喬文理短期補習班,25748166,wha.sheng@msa.hinet.net,文理類,中西區,2009-02-23,1416
台南市政府,臺南市私立長宏語文短期補習班,29396939,tainan@ukeas.com,文理類,中西區,2004-11-03,1416
台南市政府,臺南市私立成功文理短期補習班,69100807,,文理類,中西區,1968-06-01,1416
台南市政府,功學社音樂中心股份有限公司附設臺南市私立中正音樂短期補習班,430,dcc2@khsmusic.com,音樂、舞蹈類,中西區,2000-08-29,1416
台南市政府,臺南市私立金福文理短期補習班,,goldmeda12206063@gmail.com,文理類,中西區,2021-10-05,1416
台南市政府,臺南市私立忠義館文理短期補習班,,jyk2261179@gmail.com,文理類,中西區,2005-01-14,1416
台南市政府,臺南市私立美心技藝短期補習班,,,音樂、舞蹈類,中西區,2017-10-30,1416
台南市政府,臺南市私立金山文理短期補習班,,goldmedal2146936@gmail.com,文理類,中西區,2020-05-28,1416
台南市政府,臺南市私立日新文理短期補習班,69645478,,外語類,中西區,1980-04-01,1416
台南市政府,臺南市私立巨匠電腦短期補習班,87906827,allen.tsai@pcschool.com.tw,資訊類,中西區,1996-10-18,1416
台南市政府,陳立教育事業股份有限公司附設臺南市私立陳立文理短期補習班,,,文理類,中西區,2003-06-21,1416
台南市政府,地球村語文資訊有限公司附設臺南市私立北門地球村美日語短期補習班,,,外語類,中西區,2008-02-26,1416
台南市政府,丞哲文教股份有限公司附設臺南市私立丞哲文理短期補習班,,chengjhetainin@gmail.com,文理類,中西區,2021-12-10,1416
台南市政府,樺薪文教股份有限公司附設臺南市私立樺薪文理短期補習班,40787053,,文理類,中西區,2014-10-15,1416
台南市政府,臺南市私立精創文理短期補習班,,yang0968276429@gmail.com,文理類,中西區,2022-06-21,1416
台南市政府,臺南市私立上格文理短期補習班,9043557,roc_2130637@hotmail.com,文理類,中西區,2005-10-06,1416
台南市政府, 臺南市私立東大文理短期補習班,,linya88@gmail.com,文理類,中西區,2004-12-31,1416
台南市政府,臺南市私立領先文理短期補習班,10811582,ianfen35@gmail.com,文理類,中西區,2008-12-30,1416
台南市政府,臺南市私立冠佑文理短期補習班,99507992,witchtainan@yahoo.com.tw,文理類,中西區,2004-06-02,1416
台南市政府,臺南市私立康橋英日語會話短期補習班府前分班,99018426,,外語類,中西區,1994-03-22,1416
台南市政府,臺南市私立冠群美語短期補習班,17964268,simon590423@yahoo.com.tw,外語類,中西區,2000-11-21,1416
台南市政府,臺南市私立見樹文理短期補習班,,ghill2006@yahoo.com.tw,文理類,中西區,2020-06-17,1416
台南市政府,臺南市私立耀升文理短期補習班,,YANGANDKING@HOTMAIL.COM,文理類,中西區,2015-11-09,1416
台南市政府,臺南市私立儒園文理短期補習班,,ruuan3@yahoo.com,文理類,中西區,2017-08-31,1416
台南市政府,臺南市私立伯瑞英語短期補習班,99181242,s9251@giga.com.tw,外語類,中西區,2003-10-23,1416
台南市政府,臺南市私立出傑文理短期補習班,36663538,,文理類,中西區,2007-01-17,1416
台南市政府,臺南市私立櫻橋英日語短期補習班,13274679,,外語類,中西區,2001-02-14,1416
台南市政府,臺南市私立聖佳作文短期補習班新天地分班,40783296,,文理類,中西區,2014-07-07,1416
台南市政府,臺南市私立知多美語電腦美術中文寫作短期補習班,227,,外語類,中西區,1997-11-03,1416
台南市政府,大山文教股份有限公司附設臺南市私立玉山文理短期補習班,36868407,,文理類,中西區,2012-07-10,1416
台南市政府,臺南市私立喬文文理短期補習班,,lovetimmy0414@gmail.com,文理類,中西區,2020-07-13,1416
台南市政府,臺南市私立鉅鑫文理短期補習班,25873570,,文理類,中西區,2010-01-26,1416
台南市政府,明光建興文教有限公司附設臺南市私立明光建興文理短期補習班,,tnjs@meikoschool.com.tw,文理類,中西區,2021-12-13,1416
台南市政府,臺南市私立冠成文理短期補習班,279,,外語類,中西區,1999-09-09,1416
台南市政府,臺南市私立楊氏速讀技藝短期補習班,318,bochih@gmail.com,速讀類,中西區,1983-12-21,1416
台南市政府,臺南市私立柯柯技藝短期補習班,,ko.ko_dance@yahoo.com,音樂、舞蹈類,中西區,2017-04-24,1416
台南市政府,臺南市私立清美英語短期補習班,78965697,cm2133636@yahoo.com.tw,外語類,中西區,2002-09-02,1416
台南市政府,臺南市私立天下文理短期補習班,,,文理類,中西區,2017-09-11,1416
台南市政府,臺南市私立建中文理短期補習班,17019209,ddmeng@yahoo.com.tw,文理類,中西區,1999-03-24,1416
台南市政府,臺南市私立立學文理短期補習班,45201875,,文理類,中西區,2000-07-10,1416
台南市政府,奧林匹克文化事業股份有限公司附設臺南市私立蔡坤龍文理短期補習班,13278289,b012213319@yahoo.com.tw,文理類,中西區,2000-09-22,1416
台南市政府,臺南市私立金中山文理短期補習班,,goldmeda12146939@gmail.com,文理類,中西區,2021-11-23,1416
台南市政府,杏薪教育科技股份有限公司附設臺南市私立愛興文理短期補習班,,,文理類,中西區,2021-11-15,1416
台南市政府,臺南市私立學一翔宇文理短期補習班,,hagan0918@gmail.com,文理類,中西區,2019-11-21,1416
台南市政府,臺南市私立育民文法商短期補習班成功分班,37620489,,文理類,中西區,2012-12-07,1416
台南市政府,臺南市私立胡媽媽文理短期補習班,,,文理類,中西區,2005-10-19,1416
台南市政府,智基科技開發股份有限公司附設臺南市私立志光文理短期補習班,,daby8360@gmail.com,文理類,中西區,2009-09-21,1416
台南市政府,聯晟電腦有限公司附設臺南市私立聯成電腦短期補習班,,hillhuang@lccnet.com.tw,資訊類,中西區,2005-05-16,1416
台南市政府,臺南市私立大尉美語會話短期補習班(為比對教職員工資料預登變更資訊),13276326,tainan@david.com.tw,外語類,中西區,2001-03-13,1416
台南市政府,台灣知識庫股份有限公司附設臺南市私立數位學堂文理短期補習班,,,文理類,中西區,2010-09-29,1416
台南市政府,巨匠電腦股份有限公司附設臺南市私立巨匠成功文理短期補習班,,allen.tsai@pcschool.com.tw,外語類,中西區,2014-01-16,1416
台南市政府,臺南市私立聖麥可美語短期補習班 ,,,外語類,中西區,2004-07-05,1416
台南市政府,臺南市私立鄭老師音樂短期補習班,,jammyhsu@ms31.hinet.net,音樂、舞蹈類,中西區,2007-04-25,1416
台南市政府,南儒科技文教有限公司附設臺南市私立順天儒林文理短期補習班,47,rulin0622220405@gmail.com,文理類,中西區,1997-03-25,1416
台南市政府,臺南市私立權一有限公司附設建儒文理短期補習班,47728729,,文理類,中西區,2007-02-14,1416
台南市政府,臺南市私立寰宇外語文理短期補習班,20248677,tncosmos.kai@gmail.com,外語類,中西區,1997-08-19,1416
台南市政府,臺南市私立育達文理短期補習班,97946550,,文理類,中西區,1996-04-11,1416
台南市政府,臺南市私立宇閎文理短期補習班,,,文理類,中西區,2016-12-07,1416
台南市政府,臺南市私立高元文理短期補習班,97947571,,文理類,中西區,1998-12-01,1416
台南市政府,臺南市私立鑫成文理短期補習班,,,文理類,中西區,2016-10-11,1416
台南市政府,臺南市私立佩珞拉美容短期補習班,36813950,,美容、美髮理髮類,中西區,2010-06-03,1416
台南市政府,臺南市私立胡揚文理短期補習班,,,文理類,中西區,2005-07-14,1416
台南市政府,臺南市私立現代法政短期補習班,97960222,,法政類,中西區,1996-11-19,1416
台南市政府,志光教育科技股份有限公司附設臺南市私立金榜法商短期補習班,400,,商類：珠算、心算、會計,中西區,1993-11-01,1416
台南市政府,志光教育科技股份有限公司附設臺南市私立正志光法商短期補習班,407,,商類：珠算、心算、會計,中西區,1997-11-03,1416
台南市政府,臺南市私立迴音谷國英日語會話短期補習班,6476832,echo9@ms29.hinet.net,外語類,中西區,1988-05-01,1416
台南市政府,臺南市私立學誼英文珠算短期補習班,276,damahikmin@yahoo.com.tw,外語類,中西區,1999-07-16,1416
台南市政府,臺南市私立蔻蔻技藝短期補習班,13678525,kokostring@yahoo.com.tw,音樂、舞蹈類,中西區,2001-01-17,1416
台南市政府,臺南市私立早稻田日語短期補習班,87888264,wasedacenter@hotmail.com,外語類,中西區,2000-10-02,1416
台南市政府,臺南市私立成功文理短期補習班民權分班,,,文理類,中西區,2015-08-27,1416
台南市政府,臺南市私立錦晨文理短期補習班,,,文理類,中西區,2019-10-09,1416
台南市政府,社團法人台南市基督教青年會附設臺南市私立英日語協進館文理技藝短期補習班,25825640,,外語類,中西區,1987-05-11,1416
台南市政府,臺南市私立隆郁文理短期補習班,20240577,,文理類,中西區,1997-03-21,1416
台南市政府,臺南市私立星光美語短期補習班,,starlightenglish@gmail.com,外語類,中西區,2006-05-05,1416
台南市政府,臺南市私立捷冠文理短期補習班,,jam2288650@yahoo.com.tw,文理類,中西區,2006-05-05,1416
台南市政府,臺南市私立耕莘文理技藝短期補習班,6397669,geng4018@hinet.net,外語類,中西區,1986-01-01,1416
台南市政府,臺南市私立甲骨文文理短期補習班,17964176,jea1124@yahoo.com.tw,文理類,中西區,2007-01-30,1416
台南市政府,臺南市私立邵老師英語會話短期補習班,56982573,,外語類,中西區,1992-02-01,1416
台南市政府,臺南市私立文睿文理短期補習班,,skyray0101@gmail.com,文理類,中西區,2006-08-03,1416
台南市政府,臺南市私立金興文理短期補習班,,goldmedal2206068@gmail.com,文理類,中西區,2018-10-08,1416
台南市政府,臺南市私立菜小米藝術技藝短期補習班,40767802,ilovemiz@gmail.com,美術、書法、攝影、美工設計、圍棋類,中西區,2014-05-26,1416
台南市政府,臺南市私立日東升文理短期補習班,87906093,,商類：珠算、心算、會計,中西區,1995-10-13,1416
台南市政府,臺南市私立良寬日語短期補習班,56999526,a2292459@ms48.hinet.net,外語類,中西區,1991-09-01,1416
台南市政府,臺南市私立泓碩文理短期補習班,,kego0429@gmail.com,文理類,中西區,2017-08-31,1416
台南市政府,臺南市私立長春藤英語會話短期補習班,6478536,ivytpr@gamil.com,外語類,中西區,1988-01-20,1416
台南市政府,臺南市私立龍之堡文理短期補習班,,,文理類,中西區,2010-04-21,1416
台南市政府,臺南市私立道森美語短期補習班,15560199,dawsonenglishschool@gmail.com,外語類,中西區,2002-07-23,1416
台南市政府,臺南市私立西凱華頓文理短期補習班,,cklanguageschool@gmail.com,文理類,中西區,2018-04-19,1416
台南市政府,臺南市私立佳家文理短期補習班,9587489,,文理類,中西區,2003-08-22,1416
台南市政府,臺南市私立馬克美語短期補習班,56969585,leslietsai1958@gmail.com,外語類,中西區,1991-10-24,1416
台南市政府,頂美教育股份有限公司附設臺南市私立頂美文理短期補習班,13675196,annie49924@gmail.com,文理類,中西區,2001-05-10,1416
台南市政府,頂美教育股份有限公司附設臺南市私立頂英文理短期補習班,40927499,annie49924@gmail.com,文理類,中西區,2015-04-20,1416
台南市政府,臺南市私立傑立文理短期補習班,9105883,qs21@kimo.com,文理類,仁德區,2005-12-06,1416
台南市政府,臺南市私立文苑音樂美語短期補習班,13539215,,文理類,仁德區,2001-06-05,1416
台南市政府,臺南市私立金太陽文理短期補習班,36800701,a0956750203@gmail.com,文理類,仁德區,2011-08-09,1416
台南市政府,臺南市私立成諾雙語學苑短期補習班,29447563,,外語類,仁德區,2005-01-02,1416
台南市政府,臺南市私立優生文理短期補習班,21933788,rendejoy111@yahoo.com.tw,文理類,仁德區,2005-06-30,1416
台南市政府,臺南市私立維也納美語短期補習班,14916406,jente@sesamevillage.tw,外語類,仁德區,2002-04-14,1416
台南市政府,臺南市私立聖宜美語短期補習班,,jojo2796158@gmail.com,外語類,仁德區,2005-02-03,1416
台南市政府,臺南市私立吉的堡英文短期補習班,17659274,stellachu168@yahoo.com.tw,外語類,仁德區,1999-11-02,1416
台南市政府,臺南市私立真善美文理短期補習班,20242081,liverende@gmail.com,外語類,仁德區,1997-03-05,1416
台南市政府,臺南市私立優生文理短期補習班仁德分班,,,文理類,仁德區,2021-08-04,1416
台南市政府,臺南市私立菲比文理短期補習班,,,文理類,仁德區,2018-09-10,1416
台南市政府,臺南市私立佳平文理技藝短期補習班,80893468,,文理類,仁德區,2002-12-16,1416
台南市政府,臺南市私立明美舞蹈短期補習班,8453531,,音樂、舞蹈類,仁德區,2013-10-30,1416
台南市政府,臺南市私立聖葛文理短期補習班,62926950,,文理類,仁德區,2006-05-29,1416
台南市政府,臺南市私立必濟語文短期補習班,44,,外語類,仁德區,1997-11-20,1416
台南市政府,臺南市私立迪升文理短期補習班,15587612,,文理類,仁德區,2002-10-02,1416
台南市政府,臺南市私立藝姿舞集技藝短期補習班仁德分班,20255281,,音樂、舞蹈類,仁德區,2014-11-26,1416
台南市政府,臺南市私立力成文理短期補習班,25840044,,文理類,仁德區,2009-07-24,1416
台南市政府,臺南市私立智研苑文理短期補習班,8997491,,文理類,仁德區,2005-08-30,1416
台南市政府,臺南市私立莘禾文理短期補習班,,baby07132001@gmail.com,文理類,仁德區,2020-09-14,1416
台南市政府,臺南市私立一心文理短期補習班,,a0920828933@gmail.com,文理類,仁德區,2021-08-25,1416
台南市政府,臺南市私立堉成文理短期補習班,,,文理類,仁德區,2022-08-15,1416
台南市政府,臺南市私立成碩文理短期補習班,20,chouyz555@gmail.com,外語類,仁德區,1995-08-03,1416
台南市政府,臺南市私立快樂讀書教室文理短期補習班,25801252,,文理類,仁德區,2009-06-25,1416
台南市政府,臺南市私立育昇文理短期補習班,21686581,,文理類,仁德區,2005-05-23,1416
台南市政府,愛樂琴行附設臺南市私立愛樂音樂短期補習班,音樂26,,音樂、舞蹈類,佳里區,2009-07-22,1416
台南市政府,臺南市私立迪昇文理短期補習班,,,文理類,佳里區,2020-02-10,1416
台南市政府,臺南市私立雅姿技藝短期補習班,,may1989x@gmail.com,音樂、舞蹈類,佳里區,2021-04-09,1416
台南市政府,臺南市私立佑幼文理短期補習班,21656741,,文理類,佳里區,2005-04-18,1416
台南市政府,臺南市私立小狀元文理短期補習班信義分班,10703417,,文理類,佳里區,2008-05-02,1416
台南市政府,臺南市私立喬揚文理短期補習班 ,,,文理類,佳里區,2006-02-22,1416
台南市政府,臺南市私立愛幼文理短期補習班,26404055,,文理類,佳里區,2010-06-22,1416
台南市政府,臺南市私立佳鷹文理技藝短期補習班,,bd101@joy.com.tw,文理類,佳里區,2018-07-26,1416
台南市政府,臺南市私立信翔文理短期補習班,36762946,,文理類,佳里區,2011-03-03,1416
台南市政府,臺南市私立梵羽技藝短期補習班,,,音樂、舞蹈類,佳里區,2018-06-28,1416
台南市政府,臺南市私立弘升文理短期補習班,10817050,,文理類,佳里區,1996-10-29,1416
台南市政府,臺南市私立潛能英語開發短期補習班,17016913,betty.f0511@msa.hinet.net,外語類,佳里區,1999-07-30,1416
台南市政府,臺南市私立登傑文理技藝短期補習班,,,文理類,佳里區,2020-02-24,1416
台南市政府,臺南市私立藝樹技藝短期補習班,36871395,chau0720@hotmail.com,音樂、舞蹈類,佳里區,2012-02-06,1416
台南市政府,臺南市私立黃氏珠心算文理短期補習班佳里分班,37696781,,文理類,佳里區,2013-09-27,1416
台南市政府,臺南市私立松安文理短期補習班,13275516,fromsongang@gmail.com,文理類,佳里區,2001-02-16,1416
台南市政府,臺南市私立貝比園文理短期補習班,10117423,,文理類,佳里區,2007-03-09,1416
台南市政府,臺南市私立佳信文理短期補習班,語文178,,外語類,佳里區,2003-06-26,1416
台南市政府,臺南市私立蘇博專業學苑文理短期補習班,,,文理類,佳里區,2020-03-31,1416
台南市政府,臺南市私立一粒麥子技藝短期補習班,,Erh.aron@gmail.com,美術、書法、攝影、美工設計、圍棋類,佳里區,2016-10-21,1416
台南市政府,臺南市私立博生文理短期補習班,文理510,,文理類,佳里區,2009-06-30,1416
台南市政府,臺南市私立安馨美語文理短期補習班,36849606,,文理類,佳里區,2011-08-16,1416
台南市政府,臺南市私立佳大文理短期補習班,,b22883573@yahoo.com.tw,文理類,佳里區,2019-09-10,1416
台南市政府,臺南市私立小樹苗語文才藝短期補習班,36852427,,外語類,佳里區,2005-11-04,1416
台南市政府,臺南市私立愛學坊文理短期補習班,,kumonjiali2020@gmail.com,文理類,佳里區,2021-02-25,1416
台南市政府,臺南市私立金佳文理短期補習班,,goldmedal7237237@gmail.com,文理類,佳里區,2017-03-22,1416
台南市政府,臺南市私立喬揚文理短期補習班佳里分班,40780919,,文理類,佳里區,2014-07-07,1416
台南市政府,臺南市私立榮耀文理短期補習班,40859160,honor.english.school@gmail.com,文理類,佳里區,2015-04-23,1416
台南市政府,臺南市私立超比爾英文音樂短期補習班,9140214,,外語類,佳里區,2007-03-08,1416
台南市政府,臺南市私立小狀元文理短期補習班,14926740,,文理類,佳里區,2002-07-17,1416
台南市政府,臺南市私立捷超文理短期補習班,文理441,,文理類,佳里區,2008-02-05,1416
台南市政府,臺南市私立嘉群文理短期補習班,36674535,,文理類,佳里區,2007-01-26,1416
台南市政府,臺南市私立佳佳文理短期補習班,37654380,gaga7221989@yahoo.com.tw,文理類,佳里區,2013-06-21,1416
台南市政府,智基科技開發股份有限公司附設臺南市私立志光文理短期補習班佳里分班 ,,cek.5230@gmail.com,法政類,佳里區,2006-10-23,1416
台南市政府,臺南市私立大智文理短期補習班,17033624,woo9nn@yahoo.com.tw,文理類,佳里區,2000-11-21,1416
台南市政府,臺南市私立巨成文理短期補習班,,gonana168@yahoo.com.tw,文理類,佳里區,2011-06-02,1416
台南市政府,臺南市私立桑妮亞英文短期補習班,10807742,,外語類,佳里區,2008-10-28,1416
台南市政府,臺南市私立南海文理短期補習班,29398161,,文理類,佳里區,2004-10-19,1416
台南市政府,臺南市私立易信美語短期補習班,14705556,,外語類,佳里區,2002-05-28,1416
台南市政府,臺南市私立育學苑文理短期補習班,36857540,lizilily1221@gmail.com,文理類,佳里區,2011-12-06,1416
台南市政府,臺南市私立冠穎文理短期補習班,,,文理類,佳里區,2017-08-23,1416
台南市政府,傑競弘升文教事業股份有限公司附設臺南市私立傑文文理短期補習班,,,文理類,佳里區,2022-03-02,1416
台南市政府,臺南市私立志高文理短期補習班,36967223,,文理類,佳里區,1999-08-04,1416
台南市政府,臺南市私立大世紀英語短期補習班,920126601,,文理類,佳里區,2003-07-30,1416
台南市政府,臺南市私立佳佳文理短期補習班新生分班,,jiajia067222208@gmail.com,文理類,佳里區,2016-08-05,1416
台南市政府,臺南市私立定朋文理短期補習班,15570041,,文理類,佳里區,2002-09-04,1416
台南市政府,臺南市私立敦藝文理短期補習班,文理422,,文理類,佳里區,2009-07-10,1416
台南市政府,臺南市私立辛欣美語短期補習班,,,外語類,佳里區,2005-08-08,1416
台南市政府,臺南市私立仁愛文理短期補習班,36846072,dowan6127@gmail.com,文理類,佳里區,2010-01-27,1416
台南市政府,臺南市私立慈念文理短期補習班,25845174,,文理類,佳里區,2009-02-27,1416
台南市政府,臺南市私立綠地舞蹈短期補習班,37694242,sydney780605@yahoo.com.tw,音樂、舞蹈類,佳里區,1999-11-02,1416
台南市政府,臺南市私立薪誠文理短期補習班,,,文理類,佳里區,2021-07-07,1416
台南市政府,傑競弘升文教事業股份有限公司附設臺南市私立傑競文理短期補習班,,janemaowang412@yahoo.com.tw,文理類,佳里區,2017-03-17,1416
台南市政府,臺南市私立小豆豆文理短期補習班,13675772,,文理類,六甲區,2001-05-14,1416
台南市政府,臺南市私立耕欣文理短期補習班,9597212,a0952275199@gmail.com,文理類,六甲區,2006-05-29,1416
台南市政府,臺南市私立育群文理短期補習班,13269057,,文理類,六甲區,2000-12-19,1416
台南市政府,臺南市私立名人文理技藝短期補習班,74801060,,文理類,六甲區,1997-10-28,1416
台南市政府,臺南市私立名將文理短期補習班,9566750,o1208_59470@yahoo.com.tw,文理類,六甲區,2006-04-21,1416
台南市政府,臺南市私立佑幼升學文理短期補習班,14937628,myhsuehlin8888@gmail.com,文理類,六甲區,2002-08-15,1416
台南市政府,臺南市私立普羅文理短期補習班,,,文理類,六甲區,2016-12-12,1416
台南市政府,臺南市私立立陽文理短期補習班,36716211,chilles001125@yahoo.com.tw,文理類,六甲區,2010-11-03,1416
台南市政府,臺南市私立普林斯頓文理短期補習班,87903764,,文理類,六甲區,1995-08-15,1416
台南市政府,臺南市私立弘益文理短期補習班,25802371,lol670920@yahoo.com.tw,文理類,六甲區,2005-03-11,1416
台南市政府,臺南市私立吳老師文理短期補習班,62932854,aliceh090238@gmail.com,文理類,六甲區,2006-07-11,1416
台南市政府,臺南市私立育佑英語短期班,121,e0912104059@gmail.com,外語類,六甲區,2000-11-21,1416
台南市政府,臺南市私立深耕文理短期補習班,10419840,huang303925@gmail.com,文理類,六甲區,2006-01-25,1416
台南市政府,臺南市私立英群文理短期補習班,,,文理類,北區,2019-03-22,1416
台南市政府,臺南市私立美育音樂短期補習班,29468145,,音樂、舞蹈類,北區,2005-02-05,1416
台南市政府,金龍海國際圖書有限公司附設臺南市私立大東海法商短期補習班,418,donhi9906@yahoo.com.tw,法政類,北區,1999-08-13,1416
台南市政府,台灣知識庫股份有限公司附設臺南市私立大碩洋碩甄戰文理短期補習班,,,文理類,北區,2020-07-20,1416
台南市政府,臺南市私立郭立英語短期補習班,,,外語類,北區,2004-12-21,1416
台南市政府,臺南市私立達特兒文理短期補習班,13278062,,文理類,北區,2001-03-02,1416
台南市政府,臺南市私立達睿文理短期補習班,25820954,,文理類,北區,2009-07-21,1416
台南市政府,臺南市私立文林文理短期補習班,97942560,hongcn@hotmail.com,文理類,北區,1995-07-10,1416
台南市政府,社團法人台南市基督教青年會附設臺南市私立英日語公園館文理技藝短期補習班,10806498,ymcapk@gmail.com,外語類,北區,1997-02-21,1416
台南市政府,臺南市私立甫成電氣技藝短期補習班,395,lsm.lms105@gmail.com,電機、汽車修護、建築、工藝、製圖類,北區,1983-12-08,1416
台南市政府,劉氏文教事業股份有限公司附設臺南市私立劉氏文理短期補習班,,,文理類,北區,2005-09-29,1416
台南市政府,臺南市私立詹穎文理短期補習班,,mathofgod@gmail.com,文理類,北區,2009-11-09,1416
台南市政府,臺南市私立金聖文理短期補習班,40841161,,文理類,北區,2015-03-09,1416
台南市政府,臺南市私立李冠文理短期補習班,36852144,leejj8216@yahoo.com.tw,文理類,北區,2011-11-16,1416
台南市政府,臺南市私立明功商用會計實務短期補習班,6398359,,商類：珠算、心算、會計,北區,1986-12-11,1416
台南市政府,臺南市私立三愛文理短期補習班,13983010,,文理類,北區,2001-09-04,1416
台南市政府,臺南市私立長領文理短期補習班,26465290,,文理類,北區,2010-09-21,1416
台南市政府,臺南市私立薪揚文理短期補習班,25806550,,文理類,北區,2009-12-09,1416
台南市政府,臺南市私立東東文理短期補習班,98668787,,商類：珠算、心算、會計,北區,2003-01-10,1416
台南市政府,臺南市私立凱立音樂短期補習班,,,音樂、舞蹈類,北區,2002-08-13,1416
台南市政府,臺南市私立道丞文理短期補習班,99507819,,文理類,北區,2004-01-28,1416
台南市政府,臺南市私立羽豐美語短期補習班,,,外語類,北區,2012-05-11,1416
台南市政府,臺南市私立立合音樂短期補習班,13279864,ivy00110011@gmail.com,音樂、舞蹈類,北區,2001-04-11,1416
台南市政府,臺南市私立溫徹斯特短期補習班,,cflora66@yahoo.com.tw,文理類,北區,2017-05-15,1416
台南市政府,臺南市私立優能英語短期補習班和緯分班,36797059,hewei.branch@schoolhouse.tw,外語類,北區,2011-08-09,1416
台南市政府,臺南市私立葡萄園美語短期補習班,13548018,,外語類,北區,2001-08-07,1416
台南市政府,臺南市私立主人翁短期補習班,,monkey3157@yahoo.com.tw,文理類,北區,2013-08-06,1416
台南市政府,臺南市私立優閱文理短期補習班,74813679,timnan17@gmail.com,文理類,北區,1998-09-17,1416
台南市政府,臺南市私立弘志文理短期補習班,15575117,,文理類,北區,2002-08-16,1416
台南市政府,臺南市私立新世紀美語短期補習班,25823869,flack.cho@gmail.com,外語類,北區,2009-06-08,1416
台南市政府,臺南市私立宏昇文理短期補習班,37616056,,文理類,北區,2012-10-08,1416
台南市政府,臺南市私立凌雲文理短期補習班,26650794,cg0189@yahoo.com.tw,文理類,北區,2001-11-29,1416
台南市政府,臺南市私立天之光美語短期補習班,25840369,,外語類,北區,2009-10-08,1416
台南市政府,臺南市私立育丞文理短期補習班,94,,文理類,北區,1999-04-02,1416
台南市政府,臺南市私立智勝文理短期補習班,,,文理類,北區,2018-03-08,1416
台南市政府,臺南市私立潢氏珠心算文理短期補習班,,,文理類,北區,2010-03-03,1416
台南市政府,臺南市私立大港文理技藝短期補習班,97961600,dagang2502012@gmail.com,外語類,北區,1991-07-01,1416
台南市政府,臺南市私立小威龍電腦短期補習班,17664699,tako8899123@gmail.com,資訊類,北區,1999-11-18,1416
台南市政府,臺南市私立冠智文理短期補習班,13279772,,文理類,北區,2001-05-10,1416
台南市政府,臺南市私立欣德文理短期補習班,25801210,,文理類,北區,2009-06-23,1416
台南市政府,臺南市私立家承文理短期補習班,62919917,,文理類,北區,2006-06-22,1416
台南市政府,臺南市私立創新文理短期補習班,14535194,innovation550168@gmail.com,外語類,北區,2001-10-27,1416
台南市政府,臺南市私立賢明文理短期補習班,62940067,yi071_7@yahoo.com.tw,文理類,北區,2006-07-20,1416
台南市政府,臺南市私立寶華文理短期補習班,21912144,c2420391@yahoo.com.tw,文理類,北區,2005-05-16,1416
台南市政府,臺南市私立小繆思音樂短期補習班,25824109,sz1r2050@gmail.com,音樂、舞蹈類,北區,2009-10-12,1416
台南市政府,臺南市私立群祐文理短期補習班,,,文理類,北區,2017-07-07,1416
台南市政府,臺南市私立永進文理短期補習班,99142207,may19780721@gmail.com,文理類,北區,2004-01-12,1416
台南市政府,臺南市私立奇趣閱讀美語短期補習班,40774022,ariel2005k@gmail.com,外語類,北區,2014-07-07,1416
台南市政府,中國青年救國團附設臺南市私立文理技藝短期補習班忠義分班,,,外語類,北區,2017-11-27,1416
