地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
新竹市政府,新竹市私立愛德華美語短期補習班,文1342號,,外語類,北區,2022-05-19,440
新竹市政府,新竹市私立德川語文短期補習班,文722號(換),hsinchu@jp-school.com.tw,外語類,北區,2001-03-23,440
新竹市政府,新竹市私立德川語文短期補習班站前分班,文891號(換),hsinchu@jp-school.com,外語類,北區,2007-11-09,440
新竹市政府,新竹市私立翔宇英文文理短期補習班,文539號(換),hsinchu@all-english.com.tw,外語類,北區,2003-04-10,440
新竹市政府,新竹市私立小博士文理短期補習班,文419號，1303號(換),,文理類,北區,2007-01-18,440
新竹市政府,新竹市私立美育中正音樂舞蹈短期補習班,文662號,mith@kidsmusic.com.tw,音樂、舞蹈類,北區,2010-09-27,440
新竹市政府,新竹市私立中正音樂短期補習班,,cdwwsu@ms7.hinet.net,音樂、舞蹈類,北區,1986-04-10,440
新竹市政府,新竹市私立名嘉外語短期補習班,文869號,nt4602@yahoo.com.tw,外語類,北區,2014-04-09,440
新竹市政府,巨匠電腦股份有限公司新竹中華分公司附設私立中華電腦短期補習班,文三八四號,eb_mailbox@pcschool.com.tw,資訊類,東區,2006-08-14,440
新竹市政府,新竹市私立立晟文理短期補習班,文477號,,文理類,東區,2007-09-26,440
新竹市政府,新竹市私立李國賢室內設計短期補習班,文628號,sinwasales@gmail.com,美術、書法、攝影、美工設計、圍棋類,東區,2010-03-29,440
新竹市政府,台灣知識庫股份有限公司新竹分公司附設新竹市私立大碩百官網文理短期補習班,文808號（換）,ap7511@yahoo.com.tw,文理類,東區,1999-09-20,440
新竹市政府,台灣知識庫股份有限公司新竹分公司附設新竹市私立洋碩數位學堂文理短期補習班,文584號,reginac@tkblearning.com.tw,文理類,東區,2009-06-30,440
新竹市政府,新竹市私立康乃爾外語中心短期補習班,文171號,,外語類,東區,2001-04-03,440
新竹市政府,新竹市私立聯成電腦短期補習班,文1358號（換）,,資訊類,東區,2005-02-21,440
新竹市政府,驅勢文教事業有限公司附設新竹市私立驅勢語文短期補習班,文1266(換),service@wkedu.com.tw,外語類,東區,2009-01-16,440
新竹市政府,新竹市私立東亞美容髮型短期補習班,,a0935379514@yahoo.com.tw,美容、美髮理髮類,東區,1997-06-16,440
新竹市政府,新竹市私立東方文理短期補習班,文128號,,文理類,東區,1998-09-21,440
新竹市政府,新竹市私立良育文理短期補習班,文1306號(換),,文理類,東區,2008-11-17,440
新竹市政府,新竹市私立慈愛文理短期補習班,文890號,herng7719@yahoo.com.tw,文理類,東區,2014-09-15,440
新竹市政府,新竹市私立約瑟美語短期補習班,文1287號(換),emilyycwu@yahoo.com.tw,外語類,東區,2013-01-24,440
新竹市政府,新竹市私立青庭美語短期補習班,文1034號,seven03200320@gmail.com,外語類,東區,2017-06-06,440
新竹市政府,新竹市私立優學文理短期補習班,文1096號,uz0932937712@gmail.com,文理類,東區,2018-07-12,440
新竹市政府,新竹市私立妍囍美容美髮短期補習班,文860號,,美容、美髮理髮類,東區,2014-01-24,440
新竹市政府,新竹市私立聖立文理短期補習班,文793號,long577438@gmail.com,文理類,東區,2012-09-13,440
新竹市政府,創勝文教股份有限公司附設新竹市私立創勝文教英語短期補習班,,ntecontact@gmail.com,外語類,東區,2020-07-01,440
新竹市政府,新竹市私立新世紀文理短期補習班,,,文理類,東區,1997-10-27,440
新竹市政府,新竹市私立A1智慧教室文理短期補習班,文1056號,h0906861843@gmail.com,文理類,東區,2017-11-11,440
新竹市政府,新竹市私立琳達文理短期補習班,文520號,lindaenglish@hotmail.com.tw,文理類,東區,2008-06-27,440
新竹市政府,新竹市私立子用精實文理短期補習班,文972號(換),,文理類,東區,2015-02-09,440
新竹市政府,新竹市私立冰芬美語文理短期補習班,文1333號(換),sunyf0920@gmail.com,文理類,東區,2013-02-21,440
新竹市政府,新竹市私立劍橋短期補習班,文一九二,,外語類,東區,2001-02-19,440
新竹市政府,新竹市私立德利國際語文技藝短期補習班,文897號,,外語類,東區,2014-10-28,440
新竹市政府,新竹市私立英達文理短期補習班,文1161號,lindaenglish168@gmail.com,文理類,東區,2019-07-22,440
新竹市政府,新竹市私立伯特美語短期補習班,文512號(換),amylingross@gmail.com,外語類,東區,2007-10-02,440
新竹市政府,地球村出版有限公司新竹園區分公司附設新竹市私立國際地球村文理短期補習班,文1162號(換),,外語類,東區,2001-10-16,440
新竹市政府,小小科學家教育事業股份有限公司附設新竹市私立科學家一號文理短期補習班,文1295號(換),,文理類,東區,2004-05-31,440
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師2號文理短期補習班,文1324號(換),,文理類,東區,2003-08-19,440
新竹市政府,小小科學家教育事業股份有限公司附設新竹市私立科學家教育文理短期補習班,文1211號 (文1295號)換,,文理類,東區,2020-05-20,440
新竹市政府,新竹市私立唯學館教育中心文理短期補習班,文1008號,,文理類,東區,2016-09-22,440
新竹市政府,新竹市私立種子英語短期補習班,,acornenglishkf@gmail.com,外語類,東區,2004-12-29,440
新竹市政府,新竹市私立筆耕短期補習班,文1112號,luyiwrite@gmail.com,文理類,東區,2018-10-18,440
新竹市政府,新竹市私立友友美語短期補習班,文750號,,外語類,東區,2012-02-23,440
新竹市政府,極上教育諮詢股份有限公司附設新竹市私立極上塾光武文理短期補習班,文1354號(換),,文理類,東區,2022-02-17,440
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師5號文理短期補習班,文1325號(換),,文理類,東區,2002-02-05,440
新竹市政府,威平方文教事業有限公司附設新竹市私立威平方文理短期補習班,文1338號,,文理類,東區,2022-02-22,440
新竹市政府,新竹市私立申羿文理短期補習班,文1121號(換),shenyi.gofun@gmai.com,文理類,東區,2014-08-08,440
新竹市政府,新竹市私立育光美語短期補習班,文591號,,外語類,東區,2009-07-08,440
新竹市政府,新竹市私立弗利思特美語短期補習班,文二五三號,,外語類,東區,2004-04-23,440
新竹市政府,新竹市私立延展文理短期補習班,文283號,,文理類,東區,2004-11-08,440
新竹市政府,新竹市私立延展文理短期補習班科園分班,文827號,,文理類,東區,2013-04-30,440
新竹市政府,新竹市私立恩聿文理短期補習班,文1216號,pi4whale5640286@gmail.com,文理類,東區,2020-06-10,440
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立學研文理短期補習班,文1107號(換),,文理類,東區,2006-04-19,440
新竹市政府,全國文教事業有限公司附設新竹市私立全國外語中心短期補習班,文1194號(換),,外語類,東區,2005-03-07,440
新竹市政府,精誠資訊股份有限公司新竹分公司附設新竹市私立恆逸電腦短期補習班,文496號,jack_hsu@uuu.com.tw,資訊類,東區,2008-01-02,440
新竹市政府,新竹市私立愛迪標文理短期補習班,文792號,wanchiliuliu@gmail.com,文理類,東區,2012-09-06,440
新竹市政府,新竹市私立佳辰文理短期補習班,文886號,bb105@joy.com.tw,文理類,東區,2014-08-21,440
新竹市政府,新竹市私立羿伸文理短期補習班,文755號,caroling0318@hotmail.com,文理類,東區,2012-03-21,440
新竹市政府,新竹市私立普林斯頓文理短期補習班,文789號,mip383@yahoo.com.tw,文理類,東區,2012-08-30,440
新竹市政府,新竹市私立偉誠文理短期補習班,文1286號(換),,文理類,東區,2005-01-18,440
新竹市政府,財團法人信誼基金會附設新竹市私立光明文理短期補習班,文700號,fionafu23@hsin-yi.org.tw,文理類,東區,2011-03-16,440
新竹市政府,史丹佛文教事業股份有限公司附設新竹市私立史丹佛美語短期補習班 ,文1277號(換),,外語類,東區,1998-01-07,440
新竹市政府,新竹市私立林老師文理短期補習班,文1176號,,文理類,北區,2019-09-26,440
新竹市政府,新竹市私立大地豐彩舞蹈技藝短期補習班,,,音樂、舞蹈類,北區,2020-04-09,440
新竹市政府,新竹市私立孩子的天空美術短期補習班,文780號,,美術、書法、攝影、美工設計、圍棋類,北區,2012-07-30,440
新竹市政府,新竹市私立聯合文理短期補習班光華分班,文944號,uf5269516@gmail.com,文理類,北區,2015-11-17,440
新竹市政府,新竹市私立莊老師文理短期補習班,文1070(換),,文理類,北區,2010-08-09,440
新竹市政府,新竹市私立華新文理短期補習班,文1031,huahsin5335001@gmail.com,文理類,北區,2017-04-21,440
新竹市政府,新竹市私立群益文理短期補習班,文1125號,,文理類,北區,2019-01-09,440
新竹市政府,新竹市私立艾學爾文理短期補習班光華分班,文1263號(換),,外語類,北區,2002-08-12,440
新竹市政府,新竹市私立欣法老師文理短期補習班,文443號,alvis.alvis@msa.hinet.net,文理類,北區,2007-04-04,440
新竹市政府,新竹市私立春禾外語短期補習班,文1323號(換),nancy09022000@yahoo.com.tw,外語類,北區,2021-09-29,440
新竹市政府,新竹市私立伊頓美語短期補習班,文三八九號(換),eton5340076@yahoo.com.tw,外語類,北區,2002-03-01,440
新竹市政府,新竹市私立畊讀文理短期補習班,文494號(補),han.ep90g@gmail.com,文理類,北區,2008-10-28,440
新竹市政府,新竹市私立北聯文理短期補習班,文667號,,文理類,北區,2010-10-26,440
新竹市政府,新竹市私立佑孳學苑文理短期補習班,文1349號(換),,文理類,北區,2006-05-11,440
新竹市政府,新竹市私立江藝術工作室短期補習班,文797號,chiangstudio@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,北區,2012-10-04,440
新竹市政府,新竹市私立潔西文理短期補習班,文1062,,文理類,北區,2017-12-25,440
新竹市政府,新竹市私立兆丞文理短期補習班,,blueocean0712@yahoo.com.tw,文理類,北區,2009-06-06,440
新竹市政府,新竹市私立蘇老師文理短期補習班,文660號,5317049@gmail.com,文理類,北區,2010-09-10,440
新竹市政府,新竹市私立權慧文理短期補習班,文1097號,champwhale@gmail.com,文理類,北區,2018-07-12,440
新竹市政府,新竹市私立誼寶文理短期補習班,文1063號,formosakids@icloud.com,文理類,北區,2018-01-26,440
新竹市政府,新竹市私立威成文理短期補習班,文519號,,文理類,香山區,2008-06-27,440
新竹市政府,新竹市私立禾豐文理短期補習班,文1084號,nono1993517@gmail.com,文理類,香山區,2018-05-25,440
新竹市政府,新竹市私立薩姆爾美語短期補習班,文692號(換),,外語類,東區,2010-02-08,440
新竹市政府,新竹市私立企鵝村語文短期補習班,文481號(換),helenyeh38@gmail.com,外語類,東區,2006-09-14,440
新竹市政府,新竹市私立種子英語短期補習班建功分班,文855號,acornenglishjg@gmail.com,外語類,東區,2013-11-11,440
新竹市政府,新竹市私立學好文理短期補習班,文1321號,fc3004601zsym@gmail.com,文理類,北區,2021-11-23,440
新竹市政府,新竹市私立赫樸美術技藝短期補習班,文1331號,,美術、書法、攝影、美工設計、圍棋類,北區,2021-12-21,440
新竹市政府,新竹市私立鴻宇教育文理短期補習班,文1314號,,文理類,北區,2021-10-25,440
新竹市政府,宸芯有限公司附設新竹市私立宸芯文理短期補習班,文1133號,,文理類,北區,2019-02-21,440
新竹市政府,新竹市私立水水美術短期補習班,文1313號,,美術、書法、攝影、美工設計、圍棋類,北區,2021-10-25,440
新竹市政府,新竹市私立貝爾文理短期補習班,文879號,formosa_kid@yahoo.com.tw,文理類,北區,2014-07-07,440
新竹市政府,新竹市私立好學文理短期補習班,,ylchangp3@gmail.com,文理類,北區,2020-08-07,440
新竹市政府,艾學爾國際有限公司附設新竹市私立艾學爾文理短期補習班金雅分班,文1334號,,文理類,北區,2021-12-30,440
新竹市政府,新竹市私立辰林英語學苑文理短期補習班,,,文理類,北區,2020-06-10,440
新竹市政府,新竹市私立新虹燕舞蹈短期補習班,文三三○號(換),,音樂、舞蹈類,東區,1993-08-31,440
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師菁英文理短期補習班,文1327號(換),,文理類,東區,2001-08-31,440
新竹市政府,愛瘋運動有限公司附設新竹市私立愛瘋外國語文理技藝短期補習班,文1251(換),,文理類,東區,2020-07-23,440
新竹市政府,新竹市私立蕎立小學堂文理短期補習班,文1050號,,文理類,東區,2017-09-14,440
新竹市政府,新竹市私立柏拉圖文理短期補習班,,,文理類,北區,2020-03-31,440
新竹市政府,新竹市私立飛鳳舞蹈短期補習班,文079號,pco210_ms61@yahoo.com.tw,音樂、舞蹈類,北區,1983-08-16,440
新竹市政府,新竹市私立中美英語會話短期補習班,文475號(原號碼：市府教社字第14號),dent123456@gmail.com,外語類,北區,1982-03-22,440
新竹市政府,新竹市私立新源興文理短期補習班,文485號(換),new5621556@gmail.com,文理類,北區,2007-04-11,440
新竹市政府,新竹市私立傑優美語短期補習班,文822號(換),minyuan.liao@msa.hinet.net,文理類,北區,2009-10-23,440
新竹市政府,新竹市私立梁弘大自然文理短期補習班,文517號,,文理類,北區,2008-06-19,440
新竹市政府,新竹市私立鄒老師文理短期補習班,文806號,,文理類,香山區,2012-12-07,440
新竹市政府,新竹市私立學悟文理短期補習班,文881號,learn.realize@gmail.com,文理類,東區,2014-08-06,440
新竹市政府,新竹市私立暘光美語短期補習班,文186號,gabrielleysc@gmail.com,外語類,東區,2001-12-04,440
新竹市政府,新竹市私立英倫英語短期補習班,文901號(換),,外語類,東區,2004-01-16,440
新竹市政府,新竹市私立百分百短期補習班,文379號,,文理類,東區,2006-07-12,440
新竹市政府,新竹市私立博佑語文短期補習班,文815號.文967號,s8714142@hotmail.com,外語類,東區,2013-01-31,440
新竹市政府,新竹市私立何嘉仁東園語文短期補習班,文834號,,外語類,東區,2013-07-10,440
新竹市政府,新竹市私立喬安文理短期補習班,文1305號(換),chioucy.0911@gmail.com,外語類,北區,2008-12-01,440
新竹市政府,新竹市私立親安文理技藝短期補習班,,,文理類,北區,2015-09-02,440
新竹市政府,新竹市私立庭安樂文理短期補習班,文824號(換),judyjudy1101@yahoo.com.tw,外語類,北區,2002-09-27,440
新竹市政府,新竹市私立何嘉仁四維語文短期補習班,文900號(換),hs2059@hess.com.tw,文理類,北區,2014-07-14,440
新竹市政府,新竹市私立向日葵向陽文理短期補習班,文1024號,,文理類,北區,2017-02-20,440
新竹市政府,新竹市私立瀚銘文理短期補習班,文841號,,文理類,北區,2013-08-08,440
新竹市政府,新竹市私立英維文理短期補習班,文990號(換),,外語類,北區,2001-08-19,440
新竹市政府,新竹市私立傳薪短期補習班,文645號(換),kid.hi5877@msa.hinet.net,文理類,北區,2005-12-21,440
新竹市政府,新竹市劍橋西門文理短期補習班,文1004號(換),i4teachinng@gmail.com,外語類,北區,2008-05-22,440
新竹市政府,新竹市私立築藝畫室技藝短期補習班,文1130號,don3838@gmail.com,美術、書法、攝影、美工設計、圍棋類,東區,2019-01-04,440
新竹市政府,新竹市私立璞心藝術短期補習班,文1275號(換),tsai.peiching.ching@gmail.com,文理類,東區,2009-11-12,440
新竹市政府,新竹市私立向尚藝術短期補習班,文三九三,,美術、書法、攝影、美工設計、圍棋類,東區,2006-09-06,440
新竹市政府,新竹市私立精英兒童美語短期補習班,文201,aa008408@gmail.com,外語類,東區,2001-06-05,440
新竹市政府,新竹市私立超越文理短期補習班,文715號,100/06/23 申設,文理類,北區,2011-07-22,440
新竹市政府,新竹市私立嘉禾文理技藝短期補習班,文1169號,gavotte.edustudio@gmail.com,文理類,東區,2019-08-19,440
新竹市政府,卓越文理事業有限公司附設新竹市私立卓越文理短期補習班,文1164號,beyond.edu2019@gmail.com,外語類,東區,2019-07-29,440
新竹市政府,新竹市私立嘉德琳文理短期補習班,文1174號,cadalin.cramschool@gmail.com,外語類,東區,2019-09-11,440
新竹市政府,新竹市私立儒林文理短期補習班,文58號,,文理類,東區,1996-02-04,440
新竹市政府,新竹市私立傑揚文理短期補習班,文1262號(換),,文理類,東區,2012-05-23,440
新竹市政府,新竹市私立嘉德琳關埔美語短期補習班,文947號(換),,外語類,東區,2015-06-30,440
新竹市政府,新竹市私立樂學文理短期補習班,文1135號,jekg.ting@msa.hinet.net,文理類,東區,2019-02-25,440
新竹市政府,新竹市私立千韻文理短期補習班,文417號 (換),clchenb@gmail.com,文理類,東區,2001-01-31,440
新竹市政府,新竹市私立鳴典文理短期補習班,文943號,alvis.alvis@ms.ahinet.net,文理類,東區,2015-11-09,440
新竹市政府,新竹市私立華盛頓短期補習班學府分校,文1029號,,文理類,東區,2017-03-29,440
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師菁英1號文理短期補習班,文1227號(換),,文理類,東區,2007-12-25,440
新竹市政府,新竹市私立偉傑英數文理短期補習班學府分班,文701號,100/02/18 申設,文理類,東區,2011-03-18,440
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師菁英6號文理短期補習班,文1230號(換),,文理類,東區,2007-12-25,440
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師菁英10號文理短期補習班,文1214號(換),,文理類,東區,2019-06-06,440
新竹市政府,新竹市私立學智文理短期補習班,文606號(換),,文理類,東區,2006-08-14,440
新竹市政府,新竹市私立奧林匹亞文理短期補習班,文985號,,文理類,東區,2016-07-04,440
新竹市政府,極上教育諮詢股份有限公司附設新竹市私立極上塾培英文理短期補習班,文1201號（換）,pearlhung8@gmail.com,文理類,東區,2019-12-05,440
新竹市政府,新竹市私立蘇老師3號文理短期補習班,文1188號,,文理類,東區,2020-01-10,440
新竹市政府,新竹市私立鼎上文教文理短期補習班,文1276號(換),dsedu1201@yahoo.com.tw,文理類,東區,2016-04-25,440
新竹市政府,新竹市私立民富文理技藝短期補習班,文978號,,文理類,北區,2016-06-14,440
新竹市政府,新竹市私立學立文理短期補習班,文959號(換),,文理類,北區,1996-03-14,440
新竹市政府,新竹市私立國壽文理短期補習班,,,文理類,北區,1996-06-10,440
新竹市政府,新竹市私立教育家文理短期補習班,文958號,,文理類,北區,2007-12-14,440
新竹市政府,新竹市私立學立6號文理短期補習班,文169號,,文理類,北區,2001-02-20,440
新竹市政府,新竹市私立聖保羅美語文理短期補習班,文744號,sweetlandk7@yahoo.com.tw,文理類,北區,2012-02-01,440
新竹市政府,新竹市私立新豐數學文教學苑短期補習班,文119號,bookfish0112@yahoo.com.tw,文理類,北區,1998-05-11,440
新竹市政府,新竹市私立英語種子學苑文理短期補習班,文745號,esain2011@gmail.com,外語類,北區,2012-02-06,440
新竹市政府,新竹市私立勝成文理短期補習班,文1018號,,文理類,北區,2017-01-18,440
新竹市政府,新竹市私立典翰文理短期補習班,文468號(換),,文理類,東區,2003-03-21,440
新竹市政府,新竹市私立米羅語文短期補習班,文420號(換),miro.kids@msa.hinet.net,外語類,東區,2004-12-01,440
新竹市政府,新竹市私立文欣文理短期補習班,文714號,100/06/23 申設,文理類,東區,2011-07-18,440
新竹市政府,新竹市私立貝爾伊頓美語短期補習班,文704號,100/03/18 申設,外語類,東區,2011-04-11,440
新竹市政府,新竹市私立品昇文理短期補習班,文964號,jiangong158@gmail.com,文理類,東區,2016-01-21,440
新竹市政府,新竹市私立莉蒂亞文理技藝短期補習班,文621號(換),,文理類,東區,2008-09-01,440
新竹市政府,新竹市私立高傳文理短期補習班,文323號,tang30225@gmail.com,文理類,東區,2005-09-05,440
新竹市政府,新竹市私立楊怡文理短期補習班,文914號,yimath0813@gmail.com,文理類,東區,2015-03-23,440
新竹市政府,新竹市私立小紅帽短期文理補習班,文1284號,,文理類,東區,2021-04-08,440
新竹市政府,新竹市私立佳邑文理短期補習班,文734號,100/09/09 申設,文理類,東區,2011-10-17,440
新竹市政府,新竹市私立東盟外語短期補習班,文1268號(換),a01889026@gmai.com,外語類,東區,2013-08-28,440
新竹市政府,新竹市私立台大羅老師文理短期補習班,文1085號,lo0972867607@gmail.com,文理類,東區,2018-05-07,440
新竹市政府,新竹市私立山葉鴻韻音樂短期補習班,文561號,yamaha.music@msa.hinet.net,音樂、舞蹈類,東區,2008-12-02,440
新竹市政府,新竹市私立培根中英語文短期補習班,文380號,17bacon@gmail.com,外語類,北區,2006-07-17,440
新竹市政府,新竹市私立延展文理短期補習班惠民分班,文788號(換),,文理類,東區,2012-05-04,440
新竹市政府,新竹市私立菁英個別指導文理短期補習班,文1149號(1346換),elite036686611@gmail.com,文理類,東區,2019-05-22,440
新竹市政府,新竹市私立鴻韻科園音樂短期補習班,文884號,yamaha6668000@gmail.com,音樂、舞蹈類,東區,2014-08-12,440
新竹市政府,新竹市私立四季田語文短期補習班,文1152(換),service@fsa.com.tw,外語類,東區,2008-03-21,440
新竹市政府,新竹市私立艾維仕美語短期補習班,文713號,auntivy.chang@msa.hinet.net,外語類,東區,2011-07-12,440
新竹市政府,新竹市私立恆典文理短期補習班,文1273號,alvis.alvis@msa.hinet.net,文理類,北區,2021-02-20,440
新竹市政府,新竹市私立米羅文理短期補習班關埔校,文1329號,,文理類,東區,2021-12-16,440
新竹市政府,新竹市私立中外烹飪短期補習班,文1353號,,家政、插花、烹飪類,東區,2022-07-21,440
新竹市政府,新竹市私立雲飛語文文理短期補習班慈雲分班,1190,,文理類,東區,2020-02-17,440
新竹市政府,新竹市私立皇冠文理短期補習班,文1355號,,文理類,東區,2022-07-14,440
新竹市政府,新竹市私立沃思文理短期補習班,文1312號,,文理類,東區,2021-10-25,440
新竹市政府,新竹市私立閎儒文理短期補習班,文1249號(換),,文理類,東區,2016-10-03,440
新竹市政府,新竹市私立奎豆文理短期補習班,文811號,cradle.edu.tw@gmail.com,文理類,東區,2013-01-18,440
新竹市政府,新竹市私立亮榮昌文理短期補習班,文214號,sunny5623249@gmail.com,文理類,東區,2003-01-09,440
新竹市政府,新竹市私立育浤文理短期補習班,,,文理類,東區,2020-07-21,440
新竹市政府,新竹市私立童馨圓文理短期補習班,文1154號,enter6006@gmail.com,文理類,東區,2019-06-11,440
新竹市政府,新竹市私立小博士園地英語文短期補習班,,,外語類,東區,2006-01-23,440
新竹市政府,新竹市私立新竹汽車客運股份有限公司汽車駕駛修護短期職業補習班,文02號,hcbustds@ms32.hinet.net,電機、汽車修護、建築、工藝、製圖類,東區,1971-12-23,440
新竹市政府,新竹市私立竹辰美語短期補習班,文1144(換),dongyuan@sesamevillage.tw,外語類,東區,2014-03-06,440
新竹市政府,新竹市私立實一文理短期補習班,文1320號,sus1341834@gmail.com,文理類,東區,2021-11-18,440
新竹市政府,新竹市私立紐約王美語文理短期補習班,文982號,ny6020003@gmail.com,文理類,東區,2016-05-19,440
新竹市政府,新竹市私立哲哲學苑文理短期補習班,,,外語類,東區,2020-06-19,440
新竹市政府,新竹市私立佳杏文理短期補習班,文995號,,文理類,東區,2016-08-26,440
新竹市政府,新竹市私立可洛音樂短期補習班,文1109號,,音樂、舞蹈類,東區,2018-10-11,440
新竹市政府,新竹市私立杜克美語文理短期補習班埔頂分班,文1360號,,文理類,東區,2020-08-26,440
新竹市政府,弋果文化事業股份有限公司附設新竹市私立弋果美語文理短期補習班關埔分班,文1094號,bella.huang@eagletw.com,文理類,東區,2018-06-14,440
新竹市政府,新竹市私立愛學文理短期補習班,文1301號,,文理類,東區,2021-09-08,440
新竹市政府,極上教育諮詢股份有限公司附設新竹市私立關拓文理短期補習班,文1243(換),pearlhung8@gmail.com,文理類,東區,2020-02-21,440
新竹市政府,新竹市私立享藝學院技藝短期補習班,文1299號,,音樂、舞蹈類,東區,2021-09-01,440
新竹市政府,新竹市私立吳老師文理短期補習班,文1258號,,文理類,東區,2020-09-25,440
新竹市政府,舞藝學文創有限公司附設新竹市私立舞藝學技藝短期補習班新竹分校,文1318號,,音樂、舞蹈類,東區,2021-11-12,440
新竹市政府,啟宸有限公司附設新竹市私立啟宸文理短期補習班,,zy121@meikoschool.com.tw,文理類,東區,2020-07-09,440
新竹市政府,新竹市私立摩藝美術短期補習班,文1339號,,美術、書法、攝影、美工設計、圍棋類,東區,2022-03-30,440
新竹市政府,天石有限公司附設新竹市私立天石文理技藝短期補習班,文1260號,,文理類,東區,2020-11-06,440
新竹市政府,弋果文化事業股份有限公司附設新竹市私立弋果美語文理短期補習班科園分班 ,文1184號(換),angelliang.eaglespl@gmail.com,文理類,東區,2015-11-27,440
新竹市政府,新竹市私立博釋文理短期補習班,,,文理類,東區,2020-07-09,440
新竹市政府,新竹市私立家乘家文理技藝短期補習班,文1250號,homexhomeislove@gmail.com,文理類,東區,2020-09-07,440
新竹市政府,新竹市私立吉尼文理短期補習班,文1071,,文理類,東區,2018-03-12,440
新竹市政府,部落森數位文創有限公司附設新竹市私立部落森文理短期補習班,文1285號(換),5612009@north-union.com.tw,文理類,東區,1998-11-20,440
新竹市政府,新竹市私立哈佛英數文理短期補習班,文876號(換),,文理類,東區,1995-06-15,440
新竹市政府,新竹市私立陽明文理短期補習班,文930號(換),dongnan@sesamevillage.tw,文理類,東區,2012-04-05,440
新竹市政府,新竹市私立麥克國英語會話短期補習班,文三九五號(換),,外語類,東區,1998-08-04,440
新竹市政府,新竹市私立旭峯東南文理短期補習班,文1282號(換),,文理類,東區,2012-11-09,440
新竹市政府,新竹市私立天藍語文才藝短期補習班,文652號(換),,外語類,東區,2010-05-03,440
新竹市政府,新竹市私立快樂地文理短期補習班,文1150號(換),ruby493@kimo.com,文理類,北區,2011-08-22,440
新竹市政府,新竹市私立恆悅文理短期補習班,文1192號（換）,sandy@raykae.com,文理類,北區,2019-07-24,440
新竹市政府,新竹市私立陽陞文理短期補習班,文257號,,文理類,北區,2004-05-17,440
新竹市政府,新竹市私立巧園美語文理短期補習班,文1041號(換),,文理類,北區,1998-01-12,440
新竹市政府,維廉文化有限公司附設新竹市私立維廉美語文理技藝短期補習班,文1351號(換),,外語類,東區,2015-04-23,440
新竹市政府,維豐文化有限公司附設新竹市私立維豐美語文理技藝短期補習班,文1350號(換),,文理類,東區,2020-04-07,440
新竹市政府,維慶文化有限公司附設新竹市私立維慶美語文理技藝短期補習班,文1348(換),,文理類,東區,2020-04-07,440
新竹市政府,新竹市私立文思快樂學園文理短期補習班,文1006號(換),j20021972@yahoo.com.tw,文理類,東區,2004-08-26,440
