地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
新竹縣政府,新竹縣私立親親文理短期補習班,292,,文理類,湖口鄉,2010-08-26,436
新竹縣政府,新竹縣私立巧克力文理短期補習班,400,chocolatefamily704@gmail.com,文理類,湖口鄉,2014-06-12,436
新竹縣政府,私立凱瑟琳美語文理短期補習班,110,,外語類,湖口鄉,2004-05-31,436
新竹縣政府,新竹縣私立王浩文理短期補習班,536,n121tw@yahoo.com.tw,文理類,湖口鄉,2019-09-24,436
新竹縣政府,私立師嘉文理短期補習班,201,scho5999137@yahoo.com.tw,文理類,湖口鄉,2007-10-25,436
新竹縣政府,新竹縣私立雲開文理短期補習班,226,saneddra@gmail.com,文理類,湖口鄉,2008-08-27,436
新竹縣政府,新竹縣私立弘典文理短期補習班,373,,文理類,湖口鄉,2013-07-02,436
新竹縣政府,新竹縣私立名揚文理短期補習班 ,265,,文理類,湖口鄉,2010-01-13,436
新竹縣政府,私立葉老師美語短期補習班,200,,外語類,湖口鄉,2007-10-15,436
新竹縣政府,私立佳欣文理短期補習班,195,,文理類,湖口鄉,2007-08-17,436
新竹縣政府,私立艾倫英語短期補習班,124,,外語類,湖口鄉,2004-10-21,436
新竹縣政府,新竹縣私立宏潤文理短期補習班,572,,文理類,湖口鄉,2020-09-28,436
新竹縣政府,私立成功文理短期補習班,187,,文理類,湖口鄉,2007-04-13,436
新竹縣政府,新竹縣私立瑪奇朵文理短期補習班,475,,文理類,湖口鄉,2017-08-25,436
新竹縣政府,新竹縣私立波特文理短期補習班民族分班,495,kidcastle198@gmail.com,文理類,湖口鄉,2018-06-10,436
新竹縣政府,新竹縣私立曜群文理短期補習班,338,,文理類,湖口鄉,2012-06-08,436
新竹縣政府,新竹縣私立耶魯文理短期補習班,411,yale_sharon@yahoo.com.tw,文理類,湖口鄉,2014-11-07,436
新竹縣政府,新竹縣私立親兒園文理短期補習班,539,j263356@gmail.com,文理類,湖口鄉,2019-10-14,436
新竹縣政府,新竹縣私立臥虎藏熊文理短期補習班,595,,文理類,湖口鄉,2021-09-14,436
新竹縣政府,新竹縣私立登峰文理短期補習班,529,,文理類,湖口鄉,2019-06-26,436
新竹縣政府,新竹縣私立樂智文理短期補習班,513,,文理類,竹北市,2019-01-04,436
新竹縣政府,勁成文教事業有限公司附設新竹縣私立勁明文理短期補習班,503,ai168@meikoschool.com.tw,文理類,竹北市,2018-08-10,436
新竹縣政府,私立北辰文理短期補習班,19,,文理類,竹北市,1994-02-01,436
新竹縣政府,臺師菁英文教事業股份有限公司附設新竹縣私立臺師9號文理短期補習班,82,,文理類,竹北市,2002-07-31,436
新竹縣政府,新竹縣私立春天寫作教室語文短期補習班,334,,文理類,竹北市,2012-05-24,436
新竹縣政府,私立文賢文理短期補習班,234,,文理類,竹北市,2009-01-12,436
新竹縣政府,新竹縣私立放阿特文理技藝短期補習班,447,funart.studio2@msa.hinet.net,文理類,竹北市,2016-07-13,436
新竹縣政府,新竹縣私立儀正文理才藝短期補習班,31,yuhpin0224@yahoo.com.tw,商類：珠算、心算、會計,竹北市,1997-06-10,436
新竹縣政府,私立宏儒文理短期補習班,72,,文理類,竹北市,2002-02-19,436
新竹縣政府,臺師菁英文教事業股份有限公司附設新竹縣私立臺師1號文理短期補習班,74,,文理類,竹北市,2002-03-07,436
新竹縣政府,私立力弘文理短期補習班,53,leaon168@yahoo.com.tw,文理類,竹北市,2000-06-28,436
新竹縣政府,私立捷恩文理才藝短期補習班,228,jncs.home@msa.hinet.net,文理類,竹北市,2008-10-02,436
新竹縣政府,私立鴻浩文理短期補習班,158,dawning@ms48.hinet.net,文理類,竹北市,2006-01-19,436
新竹縣政府,新竹縣私立智冠文理短期補習班,558,,文理類,竹北市,2020-04-09,436
新竹縣政府,私立冠華文理短期補習班,32,,文理類,竹北市,1999-10-07,436
新竹縣政府,新竹縣私立佳育英語短期補習班,297,,外語類,竹北市,2010-10-12,436
新竹縣政府,新竹縣私立千蕎文理短期補習班,141,,文理類,竹北市,2005-08-29,436
新竹縣政府,私立欣和文理短期補習班,213,,文理類,竹北市,2008-04-23,436
新竹縣政府,新竹縣私立捷昇文理短期補習班,534,andy.yi.lun.tsai@gmail.com,文理類,竹北市,2019-08-30,436
新竹縣政府,私立竹慶語文短期補習班,125,hs1050@hess.com.tw,外語類,竹北市,2004-10-28,436
新竹縣政府,私立佳學英語短期補習班,173,,外語類,竹北市,2006-10-27,436
新竹縣政府,私立奪標文理短期補習班,238,,文理類,竹北市,2009-02-12,436
新竹縣政府,新竹縣私立學成文理短期補習班,304,,文理類,竹北市,2011-01-31,436
新竹縣政府,新竹縣私立救國團新竹團委會附設語文技藝短期補習班,154,hcctc@cyc.tw,文理類,竹北市,2005-11-18,436
新竹縣政府,私立常春藤美語文理短期補習班,80,,文理類,竹北市,2002-07-22,436
新竹縣政府,私立時代美語會話短期補習班,49,,外語類,竹北市,1999-06-08,436
新竹縣政府,私立科林美語短期補習班,52,m620226@yahoo.com.tw,外語類,竹北市,2000-04-11,436
新竹縣政府,私立加貝文理短期補習班,224,jiabeijx@gmail.com,文理類,竹北市,2008-08-27,436
新竹縣政府,私立羅浮文理短期補習班,239,,外語類,竹北市,2009-02-12,436
新竹縣政府,新竹縣私立句欣音樂短期補習班,543,ju16888809@yahoo.com.tw,音樂、舞蹈類,竹北市,2019-12-16,436
新竹縣政府,新竹縣私立奇力果美語短期補習班,264,,外語類,竹北市,2010-01-13,436
新竹縣政府,新竹縣私立惍明美語短期補習班,263,,外語類,竹北市,2010-01-13,436
新竹縣政府,湯貝爾英語短期補習班,45,,外語類,竹北市,1999-04-12,436
新竹縣政府,勁藺文教事業有限公司附設新竹縣私立勁藺文理短期補習班,587,,文理類,竹北市,2021-07-01,436
新竹縣政府,新竹縣私立英王文理短期補習班,477,,文理類,竹北市,2017-09-11,436
新竹縣政府,新竹縣私立舞藝學文創有限公司附設新竹縣私立舞藝學竹北技藝短期補習班,564,whoward1231@hotmail.com,音樂、舞蹈類,竹北市,2020-06-10,436
新竹縣政府,新竹縣私立三一文理短期補習班,225,trinity@31ontop.com,文理類,竹北市,2008-08-27,436
新竹縣政府,新竹縣私立康淇文理短期補習班,289,,文理類,竹北市,2010-07-22,436
新竹縣政府,新竹縣私立悠遊藝術文理技藝短期補習班,443,yoyo.art@msa.hinet.net,文理類,竹北市,2016-04-25,436
新竹縣政府,新竹縣私立愛數文理短期補習班,207,vito_linshop@yahoo.com,文理類,竹北市,2008-01-16,436
新竹縣政府,私立鴻韻音樂教室短期補習班,51,yamaha.hongyun@msa.hinet.net,音樂、舞蹈類,竹北市,2000-01-10,436
新竹縣政府,新竹縣私立聖安朵文理技藝短期補習班,83,,外語類,竹北市,2002-08-02,436
新竹縣政府,台灣拓人教育事業股份有限公司附設新竹縣私立拓人文理短期補習班,306,tact.170904@gmail.com,文理類,竹北市,2011-02-17,436
新竹縣政府,傑瑞星智能科技股份有限公司附設新竹縣私立愛麗音樂才藝短期補習班,341,,文理類,竹北市,2012-07-17,436
新竹縣政府,新竹縣私立哈柏露塔技藝文理短期補習班,64,,外語類,竹北市,2001-09-12,436
新竹縣政府,智基科技開發股份有限公司附設新竹縣私立志光法商文理短期補習班,329,,法政類,竹北市,2012-03-09,436
新竹縣政府,新竹縣私立絜廸畫室才藝短期補習班,618,,美術、書法、攝影、美工設計、圍棋類,竹北市,2022-06-15,436
新竹縣政府,新竹縣私立培迪美語短期補習班,54,paddy_kids@yahoo.com.tw,外語類,竹北市,2000-06-29,436
新竹縣政府,逸果文化事業股份有限公司附設新竹縣私立逸果美語文理短期補習班,442,olivia.lin@eagletw.com,外語類,竹北市,2016-03-15,436
新竹縣政府,新竹縣私立禾言文理技藝短期補習班,604,,文理類,竹北市,2021-12-16,436
新竹縣政府,維育文化有限公司附設新竹縣私立維育美語文理技藝短期補習班,437,,文理類,竹北市,2015-09-08,436
新竹縣政府,新竹縣私立惟閣文理短期補習班,408,potter102@hotmail.com,文理類,竹北市,2014-09-02,436
新竹縣政府,新竹縣私立好地美語文理短期補習班,448,,文理類,竹北市,2016-08-24,436
新竹縣政府,新竹縣私立菁采文理短期補習班,616,,文理類,竹北市,2022-06-02,436
新竹縣政府,新竹縣私立郭義科學教育文理短期補習班,598,,文理類,竹北市,2021-09-29,436
新竹縣政府,新竹縣私立米朵文理短期補習班,455,jh20161314@gmail.com,文理類,竹北市,2016-12-28,436
新竹縣政府,新竹縣私立喬艾文理短期補習班,550,elviraluenglish@gmail.com,外語類,竹北市,2020-03-04,436
新竹縣政府,新竹縣私立孩子王感統韻律舞蹈技藝短期補習班,575,moorelin.82g@g2.nctu.edu.tw,文理類,竹北市,2020-12-01,436
新竹縣政府,蘋果芽數位科技股份有限公司附設新竹縣私立橘子蘋果電腦文理短期補習班,603,,文理類,竹北市,2021-11-22,436
新竹縣政府,新竹縣私立森學院文理技藝短期補習班,591,,文理類,竹北市,2021-07-23,436
新竹縣政府,私立奧爾菲斯藝術短期補習班,191,,音樂、舞蹈類,竹北市,2007-07-03,436
新竹縣政府,新竹縣私立薇格文理短期補習班,145,,文理類,竹北市,2012-10-24,436
新竹縣政府,私立晨光文理短期補習班,248,,文理類,竹北市,2009-07-15,436
新竹縣政府,新竹縣私立瑞堯美語短期補習班,273,halogiraffesh@gmail.com,文理類,竹北市,2010-03-08,436
新竹縣政府,新竹縣私立開心文理短期補習班,557,,文理類,竹北市,2020-04-09,436
新竹縣政府,新竹縣私立楊真文理短期補習班十興分班,189,,文理類,竹北市,2007-05-11,436
新竹縣政府,新竹縣私立嘉興文理短期補習班,309,,文理類,竹北市,2011-03-10,436
新竹縣政府,新竹縣私立諾亞文理短期補習班 ,530,,文理類,竹北市,2019-08-06,436
新竹縣政府,新竹縣私立艾莉娜短期補習班,417,,文理類,竹北市,2015-01-13,436
新竹縣政府,新竹縣私立名人縱橫圍棋短期補習班,256,,美術、書法、攝影、美工設計、圍棋類,竹北市,2009-10-09,436
新竹縣政府,新竹縣私立岱岢文理短期補習班,622,ckw919@gmail.com,文理類,竹北市,2022-07-06,436
新竹縣政府,新竹縣私立凡斯美語文理短期補習班,326,,外語類,竹北市,2011-12-30,436
新竹縣政府,新竹縣私立立成短期補習班,430,,文理類,竹北市,2015-07-30,436
新竹縣政府,新竹縣私立冠文文理短期補習班,327,,文理類,竹北市,2012-01-03,436
新竹縣政府,新竹縣私立小原田音樂才藝短期補習班,554,,音樂、舞蹈類,竹北市,2020-04-08,436
新竹縣政府,萊恩文化事業股份有限公司附設新竹縣私立萊恩文理短期補習班,219,,文理類,竹北市,2008-06-30,436
新竹縣政府,新竹縣私立詠齡文理技藝短期補習班,568,,文理類,竹北市,2020-08-06,436
新竹縣政府,新竹縣私立禾芸教育文理短期補習班,508,jennifer010233@yahoo.com.tw,文理類,竹北市,2018-10-26,436
新竹縣政府,爾思有限公司附設新竹縣私立爾思文理短期補習班,523,,外語類,竹北市,2019-04-17,436
新竹縣政府,新竹縣私立康寧安興文理才藝短期補習班,457,peter.lin@kangning.com.tw,文理類,竹北市,2017-01-03,436
新竹縣政府,新竹縣私立捷登技藝短期補習班,517,,商類：珠算、心算、會計,竹北市,2019-03-20,436
新竹縣政府,新竹縣私立芯學淵文理短期補習班,478,,文理類,竹北市,2017-09-12,436
新竹縣政府,新竹縣私立安䕟文理美語短期補習班,586,asn193193@gmail.com,文理類,竹北市,2021-05-21,436
新竹縣政府,新竹縣私立掄宇文理短期補習班,555,,文理類,竹北市,2020-04-08,436
新竹縣政府,新竹縣私立艾葳教育文理短期補習班,566,rabbit188@gmail.com,文理類,竹北市,2020-06-29,436
新竹縣政府,新竹縣私立千虹文理技藝短期補習班,565,,文理類,竹北市,2020-06-11,436
新竹縣政府,新竹縣私立達文西文理短期補習班,553,myydin@yahoo.com.tw,文理類,竹北市,2020-03-31,436
新竹縣政府,新竹縣私立星辰藝術短期補習班,505,violin_0409@hotmail.com,音樂、舞蹈類,竹北市,2018-09-26,436
新竹縣政府,史丹佛文教事業股份有限公司附設新竹縣私立史丹佛文理短期補習班,540,,文理類,竹北市,2019-10-14,436
新竹縣政府,新竹縣私立文曜文理短期補習班,593,,文理類,竹北市,2021-09-14,436
新竹縣政府,新竹縣私立靖洋文理短期補習班,502,eileen.abcd@gmail.com,文理類,竹北市,2018-08-10,436
新竹縣政府,新竹縣私立夏可文理短期補習班,588,anxing@sesamevillage.tw,文理類,竹北市,2021-07-01,436
新竹縣政府,新竹縣私立定沛文理技藝短期補習班,620,chingyang5500249@gmail.com,文理類,竹北市,2022-05-24,436
新竹縣政府,弋果文化事業股份有限公司附設新竹縣私立益果文理短期補習班,600,olivia.lin@eagletw.com,文理類,竹北市,2021-11-05,436
新竹縣政府,新竹縣私立育安文理短期補習班,613,,文理類,竹北市,2022-04-28,436
新竹縣政府,私立沛騰美語短期補習班,212,pfenglish3636@gmail.com,外語類,竹北市,2008-04-16,436
新竹縣政府,新竹縣私立茱莉亞文理才藝短期補習班,366,ttmusickg@yahoo.com.tw,文理類,竹北市,2013-05-08,436
新竹縣政府,私立萬朵蘭英語學園短期補習班,102,,外語類,竹北市,2003-12-17,436
新竹縣政府,新竹縣私立安妮卡文理短期補習班,500,,文理類,竹北市,2018-07-26,436
新竹縣政府,新竹縣私立桐心園文理才藝短期補習班,388,,文理類,竹北市,2013-12-16,436
新竹縣政府,新竹縣私立英翰文理短期補習班,499,,文理類,竹北市,2018-07-07,436
新竹縣政府,新竹縣私立阿布探索教室文理才藝短期補習班,394,buddha784533@hotmail.com,文理類,竹北市,2014-04-07,436
新竹縣政府,新竹縣私立綠光科學教室文理短期補習班,563,,文理類,竹北市,2020-06-08,436
新竹縣政府,新竹縣私立敲敲美語短期補習班,511,,外語類,竹北市,2018-11-30,436
新竹縣政府,新竹縣私立光與言文理短期補習班,460,,文理類,竹北市,2017-02-17,436
