地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
台北市政府,臺北市私立貝斯語文短期補習班,3670,,外語類,中山區,2000-08-01,2584
台北市政府,臺北市私立貝斯語文文理短期補習班南京一分班,8151,beth3184@gmail.com,文理類,中山區,2022-04-07,2584
台北市政府,新貴語文顧問有限公司附設臺北市私立新貴語文文理短期補習班,7875,derektu@cln-asia.com,文理類,中山區,2019-10-29,2584
台北市政府,文城教育股份有限公司附設臺北市私立文城文理短期補習班南京分班,7747,alvin_eye@wmch.net,文理類,中山區,2018-08-20,2584
台北市政府,臺北市私立李鋒文教文理電腦技藝短期補習班敦化分班,8051,,文理類,中山區,2021-04-07,2584
台北市政府,臺北市私立凱斯文理短期補習班,4264,catsnj@catsedugroup.com.tw,外語類,中山區,2002-09-01,2584
台北市政府,臺北市私立傑比其音樂短期補習班,3115,meilingnanjing4566@gmail.com,音樂、舞蹈類,中山區,1997-03-01,2584
台北市政府,臺北市私立豐聖文理短期補習班,8042,r0958643606@yahoo.com.tw,文理類,中山區,2021-03-26,2584
台北市政府,臺北市私立啟笛文理短期補習班,4085,,文理類,中山區,2002-02-01,2584
台北市政府,陸翁藝術美術技藝文理補習班,6784,luwengart@gmail.com,外語類,中山區,2011-04-01,2584
台北市政府,臺北市私立詠揚文理短期補習班,7552,,文理類,中山區,2016-09-19,2584
台北市政府,臺北市私立上陞文理短期補習班,7407,yichun31@yahoo.com.tw,文理類,中山區,2015-07-07,2584
台北市政府,名人兒童圍棋有限公司附設臺北市私立名人圍棋技藝短期補習班,7803,mingren2468@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,中山區,2019-03-20,2584
台北市政府,峻誠管理顧問有限公司附設臺北市私立峻誠會計稅務短期補習班,7378,454500@4545.com.tw,商類：珠算、心算、會計,中山區,2015-03-27,2584
台北市政府,臺北市私立上昇文理短期補習班,4718,,文理類,中山區,2003-12-01,2584
台北市政府,臺北市私立威斯頓文理技藝短期補習班,8086,,文理類,中山區,2021-08-31,2584
台北市政府,臺北市私立杰昇文理短期補習班,7207,,文理類,中山區,2013-11-26,2584
台北市政府,臺北市私立柏齡文理技藝補習班,6678,skychen0330@hotmail.com,文理類,中山區,2010-11-01,2584
台北市政府,臺北市私立培英珠算文理短期補習班,3749,meihuang4651@yahoo.com.tw,文理類,中山區,2000-12-01,2584
台北市政府,臺北市私立言育短期補習班,7809,likeyen@gmail.com,文理類,中山區,2019-04-02,2584
台北市政府,臺北市私立敦煌音樂短期補習班,6871,,音樂、舞蹈類,中山區,2011-09-28,2584
台北市政府,長春智網文理補習班,4637,Hikarihsu@hotmail.com,文理類,中山區,2003-09-01,2584
台北市政府,臺北市私立幼馨文理技藝補習班,6265,a0987035279@gmail.com,文理類,中山區,2008-12-01,2584
台北市政府,牧村文教股份有限公司附設臺北市私立牧村文理短期補習班,8154,info@montville.com.tw,文理類,中山區,2022-04-15,2584
台北市政府,譜卡文化事業有限公司附設臺北市私立南京音樂技藝短期補習班,6909,tunhua@mail.jpg.org.tw,音樂、舞蹈類,中山區,2011-12-21,2584
台北市政府,譜卡文化事業有限公司附設臺北市私立復興音樂技藝短期補習班,7023,tunhua@mail.jpg.org.tw,音樂、舞蹈類,中山區,2012-08-01,2584
台北市政府,臺北市私立鑫升文理短期補習班晉陞分班,7833,,文理類,中山區,2019-06-13,2584
台北市政府,臺北市私立科豆文理短期補習班,7284,cuddle27222007@gmail.com,文理類,中山區,2014-07-28,2584
台北市政府,萬世業股份有限公司附設臺北市私立黃正彥技藝短期補習班,8155,aaronkaren@me.com,音樂、舞蹈類,中山區,2022-04-15,2584
台北市政府,臺北市私立采麗瑜伽短期補習班,6965,,音樂、舞蹈類,中山區,2012-04-18,2584
台北市政府,臺北市私立文盛文理短期補習班,5821,janelai0216@gmail.com,文理類,中山區,2007-03-13,2584
台北市政府,臺北市私立樂進文理短期補習班,7923,yichun31@yahoo.com.tw,文理類,中山區,2020-03-30,2584
台北市政府,臺北市私立奕成文理短期補習班榮星分班,6780,yichen.rongxing@gmail.com,文理類,中山區,2011-04-21,2584
台北市政府,臺北市私立冠英文理短期補習班南京分班,7101,kenglish168@gmail.com,外語類,中山區,2013-01-31,2584
台北市政府,臺北市私立劉謙文理短期補習班,7616,womanlike2001@yahoo.com.tw,文理類,中山區,2017-05-22,2584
台北市政府,臺北市私立誠時刻技藝短期補習班,7503,lt_nail168168@yahoo.com.tw,美容、美髮理髮類,中山區,2016-04-22,2584
台北市政府,臺北市私立飛行種子英文短期補習班,7860,,文理類,中山區,2019-09-19,2584
台北市政府,美樂顧問有限公司附設臺北市私立美華文理短期補習班,7544,vivian@ebs-education.com,文理類,中山區,2016-08-01,2584
台北市政府,臺北市私立四宇語文文理短期補習班,4982,flat790306@yahoo.com.tw,文理類,中山區,2004-09-01,2584
台北市政府,自立電腦珠心算語文短期補習班,3279,leeds.pc@msa.hinet.net,資訊類,中山區,1998-06-01,2584
台北市政府,臺北市私立桔咖啡國際沖泡系統技藝短期補習班,7401,sycafe.taffany@gmail.com,家政、插花、烹飪類,中山區,2015-06-22,2584
台北市政府,臺北市私立小哈佛文理短期補習班,8113,vanessawenh@gmail.com,文理類,中山區,2021-11-05,2584
台北市政府,創心文教股份有限公司附設臺北巿私立創心文理語文技藝短期補習班大直分班,8088,chuangxinedu@gmail.com,文理類,中山區,2021-09-15,2584
台北市政府,創心文教股份有限公司附設臺北市私立創心文理語文技藝短期補習班,7982,,文理類,中山區,2020-10-22,2584
台北市政府,茂榞科技股份有限公司附設臺北市私立以馬內利語文文理短期補習班大直分班,5761,daisy.wu@immanuelenglish.com,外語類,中山區,2006-11-01,2584
台北市政府,臺北市私立尚揚翰升文理短期補習班,6391,claiman168@seed.net.tw,文理類,中山區,2009-08-01,2584
台北市政府,臺北市私立上上音樂短期補習班,3113,,音樂、舞蹈類,中山區,1997-02-01,2584
台北市政府,臺北市私立尚昇文理短期補習班,7648,yichun31@yahoo.com.tw,文理類,中山區,2017-09-11,2584
台北市政府,吉的堡網路科技股份有限公司附設臺北市私立陞緯文理短期補習班,6075,,文理類,中山區,2008-04-10,2584
台北市政府,詩瑜文教有限公司附設臺北市私立皇家大衛文理短期補習班,8030,smyeh92805@gmail.com,文理類,中山區,2021-02-18,2584
台北市政府,薇思庭電腦美語短期補習班,4465,hapo.yungan@msa.hinet.net,資訊類,中山區,2003-04-01,2584
台北市政府,臺北市私立翰賢文理技藝短期補習班,3392,lolecool@gmail.com,資訊類,中山區,1999-01-01,2584
台北市政府,長清大直有限公司附設臺北市私立長清兒童圍棋短期補習班大直分班,6868,kidsgowork@gmail.com,美術、書法、攝影、美工設計、圍棋類,中山區,2011-09-01,2584
台北市政府,臺北市私立張赫數學文理短期補習班,7188,changhyuk38491499@gmail.com,文理類,中山區,2013-10-08,2584
台北市政府,臺北市私立張赫數學文理短期補習班第一分班,7345,changhyuk38491499@gmail.com,文理類,中山區,2014-12-23,2584
台北市政府,臺北市私立創想種子文理技藝短期補習班,7811,,文理類,中山區,2019-04-09,2584
台北市政府,臺北市私立柏飛文理珠心算短期補習班,4828,,文理類,中山區,2004-04-01,2584
台北市政府,臺北市私立傑聲語文短期補習班,4488,ally@jasonschool.com.tw,外語類,中山區,2003-05-01,2584
台北市政府,臺北市私立捷聲文理短期補習班,7922,info@jasonschool.com.tw,文理類,中山區,2020-03-24,2584
台北市政府,臺北市私立樂桃桃技藝短期補習班,7289,ihachang3131@gmail.com,美術、書法、攝影、美工設計、圍棋類,中山區,2014-08-05,2584
台北市政府,唐藝舞蹈短期補習班,4249,,音樂、舞蹈類,中山區,2002-09-01,2584
台北市政府,臺北市私立超動力文理短期補習班,6933,xdrive25336960@gmail.com,文理類,中山區,2012-02-24,2584
台北市政府,臺北市私立電哥英文文理短期補習班,7507,,文理類,中山區,2016-05-16,2584
台北市政府,臺北市私立約克皇家英語語文文理短期補習班,7684,york1061211@gmail.com,文理類,中山區,2018-01-09,2584
台北市政府,臺北市私立歐康諾文理技藝短期補習班,3455,oconnorhml@yahoo.com.tw,文理類,中山區,1999-06-01,2584
台北市政府,臺北市私立上佑文理短期補習班,4414,agape8728@gmail.com,文理類,中山區,2003-02-01,2584
台北市政府,臺北市私立張赫數學文理短期補習班傑座分班,7294,changhyuk38491499@gmail.com,文理類,中山區,2014-08-11,2584
台北市政府,臺北市私立柳吟國文文理短期補習班大直分班,7486,,文理類,中山區,2016-02-17,2584
台北市政府,安師文教事業有限公司附設臺北市私立安佳文理短期補習班,7748,,文理類,中山區,2018-08-22,2584
台北市政府,臺北市私立艾司樂文理短期補習班,7508,xlacademy168@gmail.com,文理類,中山區,2016-05-24,2584
台北市政府,臺北市私立凱宇文理短期補習班,5929,smartkids.dazhi@gmail.com,文理類,中山區,2007-08-17,2584
台北市政府,臺北市私立凱宇文理短期補習班大直分班,7871,,文理類,中山區,2019-10-14,2584
台北市政府,概思文化有限公司附設臺北市私立歐博語文文理短期補習班大直分班,7625,admissions@allaboardenglish.com,文理類,中山區,2017-06-09,2584
台北市政府,概思文化有限公司附設臺北市私立概思語文文理短期補習班大直分班,7762,,文理類,中山區,2018-10-01,2584
台北市政府,臺北市私立天空文理短期補習班,7379,wilmao27@gmail.com,文理類,中山區,2015-03-30,2584
台北市政府,臺北市私立宏芝文理短期補習班,3419,wilmao27@gmail.com,資訊類,中山區,1999-03-01,2584
台北市政府,臺北市私立凱斯文理短期補習班大直分班,7128,cats-dz@catsedugroup.com.tw,外語類,中山區,2013-04-24,2584
台北市政府,台灣拓人教育事業股份有限公司附設拓人文理短期補習班大直分班,6309,tact.a001@msa.hinet.net,文理類,中山區,2009-03-01,2584
台北市政府,臺北市私立山秀語文短期補習班,5107,rita_peng88@yahoo.com.tw,外語類,中山區,2005-01-01,2584
台北市政府,創勝文教股份有限公司附設臺北市私立創勝文教英語短期補習班,7459,ntecontact@gmail.com,外語類,中山區,2015-12-09,2584
台北市政府,臺北市私立吉光文理短期補習班,6873,,文理類,中山區,2011-09-01,2584
台北市政府,財團法人味全文化教育基金會附設臺北市私立味全語文技藝短期補習班,1879,wechild@yahoo.com,文理類,中山區,1984-05-09,2584
台北市政府,私立新嬌點舞蹈技藝短期補習班,2157,,音樂、舞蹈類,中山區,1988-10-05,2584
台北市政府,財團法人味全文化教育基金會附設家政補習班,1523,house463@yahoo.com.tw,家政、插花、烹飪類,中山區,1981-01-27,2584
台北市政府,臺北市私立林清煌舞蹈短期補習班,7041,,音樂、舞蹈類,中山區,2012-10-11,2584
台北市政府,臺北市私立柯大宜音樂世界補習班,5779,,音樂、舞蹈類,中山區,2006-12-01,2584
台北市政府,臺北市私立徐立人文理短期補習班,6085,djdc2301@yahoo.com.tw,文理類,中山區,2008-04-01,2584
台北市政府,臺北市私立鴻程文理短期補習班,8174,renataaroma@gmail.com,文理類,中山區,2022-06-13,2584
台北市政府,臺北市私立佳一文理短期補習班,6307,luv313v@gmail.com,文理類,中山區,2009-03-01,2584
台北市政府,臺北市私立民智文理短期補習班,4609,love.cast@msa.hinet.net,文理類,中山區,2003-08-01,2584
台北市政府,臺北市私立智邦文理短期補習班,7724,love.cast@msa.hinet.net,文理類,中山區,2018-05-03,2584
台北市政府,臺北市私立慧昇文理短期補習班,5144,aes.sj5186@gmail.com,文理類,中山區,2005-03-01,2584
台北市政府,臺北市私立慧登文理短期補習班,6994,aes.sj5186@gmail.com,文理類,中山區,2012-07-01,2584
台北市政府,臺北市私立懷恩文理短期補習班,7445,aes.sj5186@gmail.com,文理類,中山區,2015-10-13,2584
台北市政府,臺北市私立奇異鳥懷恩美語短期補習班,7420,aes.sj5186@gmail.com,外語類,中山區,2015-08-14,2584
台北市政府,臺北市私立橘日本語語文短期補習班,7249,tachibana.tw@gmail.com,外語類,中山區,2014-04-10,2584
台北市政府,臺北市私立北優語文短期補習班,6904,lucylu@edirect168.com,外語類,中山區,2011-12-21,2584
台北市政府,睿稞顧問有限公司附設臺北市私立瑞稞技藝短期補習班,7577,recall062516@gmail.com,瑜珈類,中山區,2016-12-02,2584
台北市政府,葆體國際有限公司附設臺北市私立葆體瑜珈短期補習班松江分班,6690,songjiang@bodhiyoga.com.tw,瑜珈類,中山區,2010-12-01,2584
台北市政府,臺北市私立科建語文文理短期補習班,2008,manager2k@kojen-els.com.tw,外語類,中山區,1976-07-01,2584
台北市政府,簡杰教育實業有限公司附設臺北市私立簡杰文理技藝短期補習班,6691,kiwi5261@yahoo.com.tw,文理類,中山區,2010-12-17,2584
台北市政府,雨彤文化股份有限公司附設臺北市私立雨彤技藝短期補習班,6874,accounting@redrain.com.tw ,美術、書法、攝影、美工設計、圍棋類,中山區,2011-09-30,2584
台北市政府,吉的堡網路科技股份有限公司附設臺北市私立勝杰文理電腦美術珠心算短期補習班,7214,,文理類,中山區,2013-12-17,2584
台北市政府,臺北市私立快樂芳庭語文美術短期補習班,3868,beatrice.beatricelin@gmail.com,外語類,中山區,2001-05-01,2584
台北市政府,何嘉仁文教事業股份有限公司附設臺北市私立智仁文理短期補習班,5454,hs3381@hess.com.tw,外語類,中山區,2006-01-01,2584
台北市政府,人幼國際有限公司附設臺北市私立人幼文理技藝短期補習班,7851,,文理類,中山區,2019-08-23,2584
台北市政府,臺北市私立奕成文理短期補習班,7771,,文理類,中山區,2018-10-29,2584
台北市政府,臺北市私立上陞文理短期補習班中山分班,8127,yichun31@yahoo.com.tw,文理類,中山區,2022-01-05,2584
台北市政府,學旅文創有限公司附設臺北市私立舞動世界民權舞蹈短期補習班,7528,Dancingworld.contact@gmail.com,外語類,中山區,2016-07-12,2584
台北市政府,臺北市私立艾沛思美語文理短期補習班,7593,ipaxschool@gmail.com,外語類,中山區,2017-02-16,2584
台北市政府,臺北市私立五常文理短期補習班,4123,wuchangbaby@gmail.com,文理類,中山區,2002-04-01,2584
台北市政府,臺北市私立本能語文短期補習班,6378,anita5764@hotmail.com,外語類,中山區,2009-07-01,2584
台北市政府,喬誠語文補習班,4993,,外語類,中山區,2004-09-01,2584
台北市政府,臺北市私立星耀國際文理技藝短期補習班,7954,silc.learn@gmail.com,文理類,中山區,2020-07-27,2584
台北市政府,舞拾人生文化有限公司附設臺北市私立舞拾人生技藝短期補習班,8186,living.dance@msa.hinet.net,音樂、舞蹈類,中山區,2022-07-26,2584
台北市政府,臺北市私立奇蹟橙果短期補習班,7839,language.achievement@gmail.com,文理類,中山區,2019-08-01,2584
台北市政府,臺北市私立鄉韻音樂文理短期補習班,6870,emmusic1688@yahoo.com.tw,文理類,中山區,2011-09-01,2584
台北市政府,臺北市私立玩音樂輕鬆畫技藝短期補習班,7610,ensuey1234@hotmail.com,音樂、舞蹈類,中山區,2017-04-24,2584
台北市政府,湜憶電腦知訊顧問股份有限公司附設臺北市私立實力全方位電腦會計行政技藝短期補習班,7199,Kerry0521@gmail.com,文理類,中山區,2013-11-08,2584
台北市政府,臺北市私立英格利文理短期補習班,7801,,文理類,中山區,2019-02-26,2584
台北市政府,臺北市私立小書包電腦語文文理短期補習班,4652,,文理類,中山區,2003-10-01,2584
台北市政府,臺北市私立小書包文理短期補習班中山分班,7097,,文理類,中山區,2013-01-28,2584
台北市政府,臺北市私立英格利文理短期補習班中山分班,8036,,文理類,中山區,2021-03-15,2584
台北市政府,博藝文理補習班,5502,,文理類,中山區,2006-02-01,2584
台北市政府,臺北市私立朗文文理短期補習班,2009,longwings.han@gmail.com,文理類,中山區,1986-04-15,2584
台北市政府,臺北市私立馬老師文理補習班,4296,,文理類,中山區,2002-10-01,2584
台北市政府,臺北市私立沖道瑜伽短期補習班,2436,tw.okido@msa.hinet.net,瑜珈類,中山區,1991-04-12,2584
台北市政府,臺北市私立群學文理短期補習班,5831,wendy113@hotmail.com,文理類,中山區,2007-03-26,2584
台北市政府,臺北市私立思佳文理短期補習班,3735,think.best@msa.hinet.net,文理類,中山區,2000-11-01,2584
台北市政府,臺北市私立愷升文理短期補習班,8187,carol01240802@gmail.com,文理類,中山區,2022-07-26,2584
台北市政府,臺北市私立哈努曼文理短期補習班,8010,hanumanthcenter@gmail.com,文理類,中山區,2020-12-23,2584
台北市政府,臺北市私立偉迪語文短期補習班,4658,sul20798@ms41.hinet.net,外語類,中山區,2003-10-01,2584
台北市政府,臺北市私立徐立文理短期補習班,7001,djdc2301@yahoo.com.tw,文理類,中山區,2012-07-01,2584
台北市政府,臺北市私立友喬文理補習班,5438,,文理類,中山區,2006-01-01,2584
台北市政府,臺北市私立冠成文理短期補習班,7701,avahsu@hotmail.com,文理類,中山區,2018-03-01,2584
台北市政府,寰睿科創有限公司附設臺北市私立劉璿文理技藝短期補習班,7936,sciencefoundation.eureka@m2k.com.tw,文理類,中山區,2020-06-01,2584
台北市政府,臺北市私立智優文理短期補習班,6981,"topbest206@yahoo.com,tw",文理類,中山區,2012-06-01,2584
台北市政府,臺北市私立韋斯登文理技藝短期補習班,8009,sarayen0413@gmail.com,文理類,中山區,2020-12-23,2584
台北市政府,臺北市私立中大文理短期補習班,7873,zd299792458@gmail.com,文理類,中山區,2019-10-21,2584
台北市政府,臺北市私立昕格文理短期補習班,7723,,文理類,中山區,2018-05-01,2584
台北市政府,貴族商貿股份有限公司附設臺北市私立翰林文理短期補習班,7657,ares5588@hotmail.com,文理類,中山區,2017-10-02,2584
台北市政府,臺北市私立立興文理語文短期補習班,7702,ch885226@outlook.com,文理類,中山區,2018-03-08,2584
台北市政府,臺北市私立集樂府技藝短期補習班,7329,q25173961@yahoo.com.tw,音樂、舞蹈類,中山區,2014-11-07,2584
台北市政府,臺北市私立得勝者文理短期補習班,6478,,文理類,中山區,2010-01-04,2584
台北市政府,臺北市私立史瑞克文理短期補習班,6138,giraffe0524@gmail.com,文理類,中山區,2008-07-07,2584
台北市政府,臺北市私立史瑞克文理短期補習班 五常分班,7562,giraffe0524@gmail.com,文理類,中山區,2016-10-20,2584
台北市政府,赫赫文理補習班,5505,glace211@gmail.com,文理類,中山區,2006-02-01,2584
台北市政府,臺北市私立飛躍文理短期補習班,5909,,文理類,中山區,2007-07-16,2584
台北市政府,臺北市私立尚品電腦文理短期補習班,3899,betty600917@gmail.com,文理類,中山區,2001-07-01,2584
台北市政府,臺北市私立亞美利嘉文理短期補習班,7785,betty6000917@gmail.com,文理類,中山區,2019-01-07,2584
台北市政府,臺北市私立小亨利文理短期補習班,6013,happymarian09@gmail.com,文理類,中山區,2007-12-01,2584
台北市政府,臺北市私立小亨利文理技藝短期補習班中正分班,7584,happymarian09@gmail.com,文理類,中山區,2016-12-01,2584
台北市政府,得勝者文教股份有限公司附設臺北市私立得勝者文教文理短期補習班,6537,joinvictorman@gmail.com,文理類,中正區,2010-04-01,2584
台北市政府,得勝者文教股份有限公司附設臺北市私立得勝城文理技藝短期補習班,6587,joinvictorbeawinner@gmail.com,文理類,中正區,2010-06-01,2584
台北市政府,臺北市私立吉得寶仁愛文理語文短期補習班,7224,,文理類,中正區,2014-01-01,2584
台北市政府,臺北市私立海國音樂短期補習班,6984,andy.huang@seafortune.com.tw,音樂、舞蹈類,中正區,2012-06-04,2584
台北市政府,臺北市私立活力小子文理技藝短期補習班,7211,may110303@gmail.com,文理類,中正區,2013-12-17,2584
台北市政府,臺北市私立東門文理技藝短期補習班,7260,may110303@gmail.com,外語類,中正區,2014-05-13,2584
台北市政府,劉氏文教事業股份有限公司附設臺北市私立劉氏文理短期補習班,4964,,文理類,中正區,2004-08-06,2584
台北市政府,臺北市私立吉得寶文理語文短期補習班,4218,,文理類,中正區,2002-07-01,2584
台北市政府,施化難陀有限公司附設臺北市私立境瑜珈短期補習班,7083,,瑜珈類,中正區,2013-01-10,2584
台北市政府,臺北市私立弘博文理短期補習班,7673,peggy0024@gmail.com,文理類,中正區,2017-11-29,2584
台北市政府,臺北市私立狀元文理短期補習班,7481,,文理類,中正區,2016-01-29,2584
台北市政府,塔塔加有限公司附設臺北市私立艾維特飛行語言文理電腦技藝短期補習班,7706,flygarfield@outlook.com,文理類,中正區,2018-03-23,2584
台北市政府,臺北市私立信義誠真文理短期補習班,7850,,文理類,中正區,2019-08-22,2584
台北市政府,臺北市私立小小英文文理短期補習班,8143,,文理類,中正區,2022-03-09,2584
台北市政府,臺北市私立日昇文理短期補習班,7664,,文理類,中正區,2017-10-20,2584
台北市政府,臺北市私立昂大一對一東門文理短期補習班,7473,td10123958101@gmail.com,文理類,中正區,2016-01-01,2584
台北市政府,長清古亭有限公司附設臺北市私立長清兒童圍棋短期補習班古亭分班,5060,,美術、書法、攝影、美工設計、圍棋類,中正區,2004-11-01,2584
台北市政府,臺北市私立巨江文理短期補習班,2519,jcbt7984@gmail.com,文理類,中正區,1991-12-01,2584
台北市政府,臺北市私立大江文理短期補習班,4920,jcbt7984@gmail.com,文理類,中正區,2004-07-01,2584
台北市政府,臺北市私立領航家文理短期補習班,6755,jcbt7984@gmail.com,文理類,中正區,2011-03-21,2584
台北市政府,臺北市私立開心文理短期補習班大安分班,7124,,文理類,中正區,2013-03-28,2584
台北市政府,臺北市私立開心文理短期補習班,5303,,文理類,中正區,2005-08-01,2584
台北市政府,臺北市私立前瞻文理短期補習班,3578,scolly@ms46.hinet.net,文理類,中正區,2000-02-01,2584
台北市政府,及幼文化出版股份有限公司附設臺北市私立哥大英語文理短期補習班金山分班,5390,sally.wu@columbiaenglish.com.tw,外語類,中正區,2005-11-01,2584
台北市政府,臺北市私立同文館語文文理短期補習班,5307,tonwenkuan@gmail.com,外語類,中正區,2005-08-01,2584
台北市政府,臺北市私立彭湘平英文文理技藝短期補習班,3640,f90841015@ntu.edu.tw,外語類,中正區,2000-07-01,2584
台北市政府,臺北市私立般若文理短期補習班,3960,,文理類,中正區,2001-09-01,2584
台北市政府,臺北市私立及第文理短期補習班,3010,beautysnow8348689@yahoo.com.tw,文理類,中正區,1996-05-01,2584
台北市政府,臺北市私立日新文理技藝短期補習班,2936,,文理類,中正區,1995-07-01,2584
台北市政府,臺北市私立及第文理短期補習班信陽分班,8170,,文理類,中正區,2022-06-07,2584
台北市政府,大總統文化事業有限公司附設臺北市私立大東海法商短期補習班公園分班,5610,sky013469@gmail.com,法政類,中正區,2006-06-01,2584
台北市政府,大東海國際書局有限公司附設臺北市私立大東海會計工商管理電腦短期補習班,2095,sky013469@gmail.com,商類：珠算、心算、會計,中正區,1987-09-14,2584
台北市政府,臺北市私立劉興衡室內設計技藝短期補習班,8091,Qmo0204@gmail.com,電機、汽車修護、建築、工藝、製圖類,中正區,2021-09-06,2584
台北市政府,臺北市私立北一文理短期補習班,678,dai@pei-i.com.tw,文理類,中正區,1971-03-01,2584
台北市政府,臺北市私立北建文理技藝短期補習班,528,,文理類,中正區,1968-11-01,2584
台北市政府,飛肯設計有限公司附設臺北市私立飛肯電腦短期補習班,6631,flycanss@gmail.com,資訊類,中正區,2010-08-01,2584
台北市政府,臺北市林群文理短期補習班,6106,lingroup1975@gmail.com,文理類,中正區,2008-05-15,2584
台北市政府,巨匠電腦股份有限公司附設臺北市私立巨匠電腦短期補習班公園分班,4665,allen.tsai@pcschool.com.tw,資訊類,中正區,2003-10-01,2584
台北市政府,巨匠電腦股份有限公司附設臺北市私立巨匠電腦短期補習班公園二分班,4667,allen.tsai@pcschool.com.tw,資訊類,中正區,2003-10-03,2584
