地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
基隆市政府,基隆市私立吳平文理短期補習班,145,no05082001@yahoo.com.tw,文理類,中正區,1997-03-03,213
基隆市政府,基隆市私立巨匠語文短期補習班,406,allen.tsai@pcschool.com.tw,外語類,中正區,2019-02-26,213
基隆市政府,基隆市私立通關英語短期補習班,320,passenglish@gmail.com,外語類,中正區,2009-12-11,213
基隆市政府,基隆市私立岑英文理短期補習班,25,cechou@hotmail.com,文理類,中正區,2002-05-20,213
基隆市政府,基隆市私立明日之星舞蹈短期補習班,283,dance555999@hotmail.com,音樂、舞蹈類,中正區,2007-09-05,213
基隆市政府,基隆市私立吉吉童畫村短期補習班,13,,美術、書法、攝影、美工設計、圍棋類,中正區,2002-08-21,213
基隆市政府,基隆市私立智立方文理短期補習班,400,lucawatson@hotmail.com,文理類,中正區,2017-12-07,213
基隆市政府,基隆市私立捷登文理短期補習班,261,a0983135202@gmail.com,文理類,中正區,2006-06-19,213
基隆市政府,基隆市私立欣欣學園文理短期補習班,341,paochinpn@gmail.com,文理類,中正區,2011-09-23,213
基隆市政府,基隆市私立學緣屋文理短期補習班,288,,文理類,仁愛區,2007-11-29,213
基隆市政府,私立譜卡文化事業有限公司附設基隆市私立古岳音樂短期補習班,191,keelung@mail.jpg.org.tw,音樂、舞蹈類,仁愛區,2009-09-16,213
基隆市政府,基隆市私立冠林文理短期補習班,136,genius17@ms66.hinet.ent,文理類,仁愛區,1997-12-09,213
基隆市政府,基隆市私立學優文理短期補習班,69,chau4596@yahoo.com.tw,商類：珠算、心算、會計,仁愛區,2000-09-20,213
基隆市政府,基隆市私立筱錄音樂短期補習班,389,,音樂、舞蹈類,仁愛區,2016-07-12,213
基隆市政府,基隆市私立潘氏英日語短期補習班,183,pianovember21@gmail.com,外語類,仁愛區,2009-07-14,213
基隆市政府,基隆市私立興學文理短期補習班,395,hs2220@hess.com.tw,外語類,仁愛區,2017-03-22,213
基隆市政府,基隆市私立儒苑文理短期補習班,250,,文理類,仁愛區,2005-11-23,213
基隆市政府,基隆市私立儒林文理短期補習班,107,,文理類,仁愛區,1994-05-09,213
基隆市政府,基隆市私立天能文理短期補習班,399,a24284047@yahoo.com,文理類,仁愛區,2017-07-20,213
基隆市政府,基隆市私立上勤文理短期補習班,383,,文理類,仁愛區,2015-07-13,213
基隆市政府,基隆市私立佳垛文理才藝短期補習班,360,kunshanliao@yahoo.com.tw,文理類,仁愛區,2013-06-27,213
基隆市政府,基隆市私立海吉文理短期補習班,372,yonker.liao@gmail.com,文理類,仁愛區,2014-05-29,213
基隆市政府,基隆市私立佳英文理短期補習班,53,no05082001@yahoo.com.tw,文理類,仁愛區,2001-05-14,213
基隆市政府,基隆市私立小吳平文理短期補習班,305,no05082001@yahoo.com.tw,文理類,仁愛區,2009-01-09,213
基隆市政府,基隆市私立大宇文理短期補習班,343,alyce2008@gmail.com,文理類,仁愛區,2011-12-20,213
基隆市政府,基隆市私立暉弘文理短期補習班,277,o2101108@gmail.com,文理類,仁愛區,2007-04-09,213
基隆市政府,基隆市私立快樂短期補習班,103,,文理類,仁愛區,1998-10-13,213
基隆市政府,基隆市私立頂尖語文短期補習班,104,keelung.mpmmath@gmail.com,文理類,仁愛區,1998-09-29,213
基隆市政府,基隆市私立普利斯美語文理短期補習班,416,,文理類,仁愛區,2020-03-31,213
基隆市政府,基隆市私立立敏文理短期補習班,189,343sue@gmail.com,文理類,仁愛區,2003-06-16,213
基隆市政府,基隆市私立新民文理短期補習班,157,laura690609@yahoo.com.tw,文理類,仁愛區,1990-12-05,213
基隆市政府,基隆市私立冠捷文理短期補習班,245,,文理類,仁愛區,2005-10-13,213
基隆市政府,基隆市私立康捷文理短期補習班,225,,文理類,仁愛區,2005-01-06,213
基隆市政府,基隆市私立日傑文理短期補習班,417,,文理類,仁愛區,2020-07-16,213
基隆市政府,基隆市私立阿囉哈快樂美語短期補習班,291,alohaarica@gmail.com ,外語類,仁愛區,2008-03-18,213
基隆市政府,基隆市私立賴老師文理短期補習班,127,,文理類,仁愛區,1998-03-05,213
基隆市政府,社團法人中國青年救國團附設基隆市私立銘傳語文技藝短期補習班,419,,外語類,仁愛區,2020-08-10,213
基隆市政府,基隆市私立林鵬文理短期補習班,144,c269177@ms27.hinet.net,文理類,仁愛區,1997-03-03,213
基隆市政府,基隆市私立李詮數學文理短期補習班,375,william168666@gmail.com,文理類,仁愛區,2014-08-29,213
基隆市政府,基隆市私立亞洲學舍技藝短期補習班,159,,商類：珠算、心算、會計,仁愛區,1996-01-24,213
基隆市政府,基隆市私立尚格才藝文理短期補習班,428,,文理類,仁愛區,2022-07-13,213
基隆市政府,基隆市私立吳老師文理短期補習班,15,,文理類,仁愛區,2002-07-25,213
基隆市政府,基隆市私立隆華土木建築短期補習班,373,johwa1975@yahoo.com.tw,文理類,仁愛區,2014-08-27,213
基隆市政府,基隆市私立聯成電腦短期補習班,330,lccnetlc17@aptg.net,資訊類,仁愛區,2011-01-11,213
基隆市政府,基隆市私立魯曼英文短期補習班,359,,外語類,仁愛區,2013-05-15,213
基隆市政府,基隆市私立孟凱麗文理短期補習班,379,,文理類,仁愛區,2014-12-15,213
基隆市政府,基隆市私立興平文理短期補習班,285,bonjour0099@hotmail.com,文理類,仁愛區,2007-09-28,213
基隆市政府,基隆市私立孫力行文理短期補習班,68,suntehsiu@yahoo.com.tw,文理類,仁愛區,2000-11-07,213
基隆市政府,基隆市私立名強文理短期補習班,27,,文理類,仁愛區,2002-05-10,213
基隆市政府,基隆市私立芝蔴街美語文理短期補習班,140,a24256677@yahoo.com.tw,文理類,仁愛區,1989-11-07,213
基隆市政府,智基科技開發股份有限公司附設私立志光法商文理短期補習班,1,pai598@hotmail.com,文理類,仁愛區,2003-02-17,213
基隆市政府,基隆市私立白盒子藝術美學短期補習班,410,,美術、書法、攝影、美工設計、圍棋類,仁愛區,2019-05-15,213
基隆市政府,基隆市私立白蘭琪文理短期補習班,11,blanchenglish@yahoo.cpm,文理類,仁愛區,2002-08-26,213
基隆市政府,基隆市私立五餅二魚文理短期補習班,242,haveaniceday10057@yahoo.com.tw,文理類,仁愛區,2005-09-20,213
基隆市政府,基隆市私立地球村語文短期補習班,160,gvoservice@mail.apol.com.tw,外語類,仁愛區,1996-01-10,213
基隆市政府,大總統文化事業有限公司附設基隆市私立大東海工商法短期補習班,168,,文理類,仁愛區,2006-01-09,213
基隆市政府,基隆市私立黌理文理短期補習班,394,holyscience2016@gmail.com,文理類,仁愛區,2017-03-17,213
基隆市政府,基隆市私立左岸文理才藝短期補習班,387,zoetso2@gmail.com,文理類,仁愛區,2015-10-01,213
基隆市政府,基隆市私立文馨文理短期補習班,54,jessicachen62@hotmail.com,文理類,仁愛區,2001-05-08,213
基隆市政府,基隆市私立奧林匹克文理短期補習班,255,,文理類,仁愛區,2006-03-15,213
基隆市政府,基隆市私立佳佳文理短期補習班,181,aa0922580347@gmail.com,文理類,仁愛區,1987-12-17,213
基隆市政府,基隆市私立英悅文理短期補習班,407,contact@lin8.com,文理類,仁愛區,2018-11-15,213
基隆市政府,基隆市私立小紅帽文理短期補習班,165,pysh2513@gmail.com,文理類,仁愛區,1995-07-18,213
基隆市政府,基隆市私立佑准文理短期補習班,408,,文理類,仁愛區,2018-12-28,213
基隆市政府,社團法人中國青年救國團附設基隆市私立語文技藝短期補習班,142,s980905@cyc.tw,外語類,仁愛區,1997-03-20,213
基隆市政府,基隆市私立亞學文理短期補習班,290,,文理類,仁愛區,2008-01-29,213
基隆市政府,基隆市私立藝術池畔美學才藝短期補習班,409,kirkart2@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,信義區,2019-06-18,213
基隆市政府,基隆市私立文馨卓越語文短期補習班,300,alicealex2000@gmail.com,文理類,信義區,2008-07-21,213
基隆市政府,基隆市私立柯博文文理短期補習班,384,powerfoko111@gmail.com,文理類,信義區,2015-07-13,213
基隆市政府,基隆市私立學文社文理短期補習班,173,hsin0220@yahoo.com.tw,文理類,信義區,1994-02-23,213
基隆市政府,基隆市私立華興文理短期補習班,163,jackyhwang5566@gmail.com,文理類,信義區,1995-08-01,213
基隆市政府,基隆市私立華盛頓語文短期補習班,244,,外語類,信義區,2005-09-20,213
基隆市政府,基隆市私立明馨語文短期補習班,304,,外語類,信義區,2008-12-04,213
基隆市政府,基隆市私立鼎峰文理短期補習班,393,comeme@mail.klcg.gov.tw,文理類,信義區,2016-12-29,213
基隆市政府,基隆市私立宏觀圍棋才藝短期補習班,426,,美術、書法、攝影、美工設計、圍棋類,信義區,2021-04-19,213
基隆市政府,基隆市私立格藍英語文理短期補習班,376,kl@gram.com.tw,文理類,信義區,2014-10-01,213
基隆市政府,基隆市私立新學友才藝文理短期補習班,40,senseio_school@gmail.com,文理類,信義區,1998-06-25,213
基隆市政府,基隆市私立學而思文理短期補習班,403,,文理類,信義區,2018-04-18,213
基隆市政府,基隆市私立巧兒文理短期補習班,195,pastry7373@hotmail.com,文理類,信義區,2003-09-29,213
基隆市政府,基隆市私立小倫敦文理才藝短期補習班,418,,文理類,信義區,2019-11-12,213
基隆市政府,基隆市私立深美文理短期補習班,2,Michael &amp;amp;amp;amp;lt;h8335139@ms6.hinet.net&amp;amp;amp;amp;gt;,文理類,信義區,2003-03-10,213
基隆市政府,基隆市私立大智文殊文理短期補習班,321,evans1974@gmail.com,文理類,信義區,2010-01-29,213
基隆市政府,基隆市私立紅腳文理短期補習班,422,,文理類,信義區,2020-12-03,213
基隆市政府,基隆市私立傑思文理短期補習班,12,,文理類,信義區,2002-08-26,213
基隆市政府,基隆市私立李碩士文理短期補習班,37,psalm.23rd.0326@gmail.com,文理類,信義區,1999-05-11,213
基隆市政府,基隆市私立道生文理短期補習班,374,,文理類,信義區,2014-08-13,213
基隆市政府,基隆市私立新華文文理短期補習班,97,alien850101@gmail.com,文理類,信義區,1999-03-05,213
基隆市政府,基隆市私立東明心珠算短期補習班,174,,商類：珠算、心算、會計,信義區,1994-02-01,213
基隆市政府,基隆市私立啟賢文理短期補習班,421,song560616@gmail.com,文理類,信義區,2020-11-06,213
基隆市政府,基隆市私立吉得宝文理短期補習班,252,,文理類,信義區,2009-05-08,213
基隆市政府,基隆市私立奇瓦迪文理短期補習班,380,monicacc3388@gmail.com,文理類,信義區,2015-03-04,213
基隆市政府,基隆市私立捷美語文短期補習班,363,hs1097@hess.com.tw,外語類,信義區,2013-09-26,213
基隆市政府,基隆市私立東美文理短期補習班,368,lin100770@gmail.com,文理類,信義區,2014-01-17,213
基隆市政府,基隆市私立寶寶文理短期補習班,28,,文理類,信義區,2002-05-03,213
基隆市政府,格達有限公司附設基隆市私立格蘭文理短期補習班,327,k2@gram.com.tw,文理類,信義區,2010-08-30,213
基隆市政府,基隆市私立品誠文理短期補習班,382,aeneas0207@gmail.com,文理類,安樂區,2015-06-16,213
基隆市政府,基隆市私立必勝文理短期補習班,33,jackyhwang5566@gmail.com,文理類,安樂區,2002-01-17,213
基隆市政府,基隆市私立德育文理短期補習班,352,ssskids@yahoo.com.tw,文理類,安樂區,2012-11-09,213
基隆市政府,基隆市私立瑞卡家文理短期補習班,348,rikahouse888@gmail.com,文理類,安樂區,2012-07-11,213
基隆市政府,基隆市私立小博士文理短期補習班,124,ssskids@yahoo.com.tw,文理類,安樂區,1998-05-12,213
基隆市政府,基隆市私立棒喬文理短期補習班,77,,文理類,安樂區,2000-08-16,213
基隆市政府,基隆市私立大仁文理短期補習班,213,dazen99499368@gmail.com,文理類,安樂區,2004-05-13,213
基隆市政府,基隆市私立嘉人文理短期補習班,355,hs2203@hess.com.tw,文理類,安樂區,2012-12-20,213
基隆市政府,基隆市私立多多龍文理短期補習班,149,huiling24277282@yahoo.com.tw,文理類,安樂區,1996-10-17,213
基隆市政府,基隆市私立天下文理短期補習班,294,,文理類,安樂區,2008-05-07,213
基隆市政府,基隆市私立建德全方位文理短期補習班,150,"sandycute12@gmail.com,funway7777@gmail.com",文理類,安樂區,1996-10-17,213
基隆市政府,基隆市私立大喆文理短期補習班,260,,文理類,安樂區,2006-06-02,213
基隆市政府,基隆市私立育佳文理技藝短期補習班,271,h3485159@gmail.com,文理類,安樂區,2006-12-01,213
基隆市政府,基隆市私立健德吳平文理短期補習班,354,no05082001@yahoo.com.tw,文理類,安樂區,2012-11-23,213
基隆市政府,基隆市私立晨宇文理才藝短期補習班,357,,文理類,安樂區,2013-01-09,213
基隆市政府,基隆市私立溫鴻文理短期補習班,30,win_home2899@yahoo.com.tw,文理類,安樂區,2002-04-10,213
基隆市政府,基隆市私立康玄文理短期補習班,44,林雙龍&amp;amp;amp;amp;amp;lt;alex.lily@hotmail.com&amp;amp;amp;amp;amp;gt;,文理類,安樂區,2003-10-22,213
基隆市政府,基隆市私立文昱文理短期補習班,16,yping0227@gmail.com,文理類,安樂區,2002-07-19,213
基隆市政府,基隆市私立安樂芝蔴街美語文理短期補習班,67,sherrywei1027@gmail.com,文理類,安樂區,2000-12-12,213
基隆市政府,基隆市私立劉鳳珠美術黏土才藝短期補習班,313,,美術、書法、攝影、美工設計、圍棋類,安樂區,2009-07-03,213
基隆市政府,基隆市私立童老師教室短期補習班,23,misslu3355@gmail.com,文理類,安樂區,2002-06-03,213
基隆市政府,基隆市私立唯鈞文理短期補習班,337,weichun.education@gmail.com,文理類,安樂區,2011-05-12,213
基隆市政府,基隆市私立長樂文理短期補習班,134,a4335636@yahoo.com.tw,文理類,安樂區,1997-09-18,213
基隆市政府,基隆市私立筌威英語短期補習班,31,,外語類,安樂區,2002-03-27,213
基隆市政府,基隆市私立名仁文理短期補習班,297,,文理類,安樂區,2008-05-30,213
基隆市政府,基隆市私立詮優文理短期補習班,404,,文理類,安樂區,2018-06-05,213
基隆市政府,基隆市私立榮星短期補習班,390,jack34011967@gmail.com,文理類,安樂區,2016-08-31,213
基隆市政府,基隆市私立濠銘文理短期補習班,329,,文理類,安樂區,2011-01-03,213
基隆市政府,基隆市私立耶魯文理短期補習班,246,s197234.s61858712@gmail.com,文理類,安樂區,2005-10-17,213
基隆市政府,基隆市私立茱莉安文理短期補習班,24,,文理類,安樂區,2002-06-03,213
基隆市政府,基隆市私立青林文理短期補習班,228,,文理類,安樂區,2005-03-21,213
基隆市政府,基隆市私立親親文理短期補習班,333,maggielin_22@hotmail.com,文理類,安樂區,2011-03-07,213
基隆市政府,基隆市私立建德小牛頓文理短期補習班,204,a4335636@yahoo.com.tw,文理類,安樂區,2004-03-16,213
基隆市政府,基隆市私立名家文理短期補習班,74,,外語類,暖暖區,2000-09-04,213
基隆市政府,冠鈞文教事業有限公司附設基隆市私立冠鈞文理短期補習班,402,,文理類,暖暖區,2018-04-18,213
基隆市政府,基隆市私立新上群文理短期補習班,158,,文理類,暖暖區,1996-01-27,213
基隆市政府,基隆市私立筌易文理短期補習班,83,,外語類,暖暖區,2000-04-01,213
基隆市政府,基隆市私立傑優文理短期補習班,340,c56571217@gmail.com,文理類,暖暖區,2011-06-13,213
基隆市政府,基隆市私立大方文理短期補習班,240,,文理類,暖暖區,2005-08-15,213
基隆市政府,基隆市私立連老師瑜伽短期補習班,238,yoga2009@kimo.com,瑜珈類,暖暖區,2005-08-01,213
基隆市政府,基隆市私立小象暖暖文理短期補習班,413,,文理類,暖暖區,2019-08-01,213
基隆市政府,基隆市私立星時代舞蹈短期補習班,424,,音樂、舞蹈類,暖暖區,2021-03-24,213
基隆市政府,基隆市私立班恩邦尼美語短期補習班,280,,外語類,暖暖區,2007-08-22,213
基隆市政府,基隆市私立柏誠文理短期補習班,42,peyu0127@yahoo.com.tw,文理類,暖暖區,2001-12-03,213
基隆市政府,基隆市私立齊英文理短期補習班,412,qiying24571781@gmail.com,文理類,暖暖區,2019-07-10,213
基隆市政府,基隆市私立多美文理短期補習班,388,,文理類,暖暖區,2015-09-30,213
基隆市政府,基隆市私立綠之苑文理短期補習班,312,蘇宏仁&amp;amp;amp;amp;amp;lt;hungrensu@gmail.com&amp;amp;amp;amp;amp;gt;,文理類,暖暖區,2009-06-06,213
基隆市政府,基隆市私立奇恩文理短期補習班,298,blank9604@gmail.com,文理類,暖暖區,2008-07-01,213
基隆市政府,基隆市私立哈利文理短期補習班,273,,文理類,暖暖區,2007-01-08,213
基隆市政府,基隆市私立暖暖芝麻街美語文理短期補習班,227,,文理類,暖暖區,2005-01-28,213
基隆市政府,基隆市私立育德文理短期補習班,324,wendy9k1208@yahoo.com.tw,文理類,暖暖區,2010-07-29,213
基隆市政府,基隆市私立大學豐文理短期補習班,318,,文理類,暖暖區,2009-10-28,213
基隆市政府,基隆市私立大豐文理短期補習班,9,df24594567@gmail.com,文理類,暖暖區,2009-10-07,213
基隆市政府,基隆市私立英倫文理短期補習班,332,debbie919191@gmail.com,文理類,暖暖區,2011-03-07,213
基隆市政府,基隆市私立東科文理短期補習班,293,amychiu0710@gmail.com,文理類,暖暖區,2008-04-02,213
基隆市政府,基隆市私立昇揚珠心算文理短期補習班,286,,文理類,暖暖區,2007-10-12,213
基隆市政府,基隆市私立快樂天堂文理技藝短期補習班,3,jonsmin.cc@gmail.com,文理類,暖暖區,2003-02-25,213
基隆市政府,基隆市私立小天使文理短期補習班,356,xx73g@yahoo.com.tw,文理類,暖暖區,2012-12-28,213
