地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
雲林縣政府,私立佑華文理短期補習班,AJ021,wu301655@yahoo.com.tw,文理類,斗六市,2011-04-18,368
雲林縣政府,私立裕元文理短期補習班,AJ131,a0983945797@gmail.com.tw,文理類,斗六市,2015-03-18,368
雲林縣政府,私立群英文理短期補習班,AJ096,joydouliu@gmail.com,文理類,斗六市,2001-12-17,368
雲林縣政府,私立快樂文理短期補習班,AJ119,fusujen@yahoo.com.tw,文理類,斗六市,1997-03-27,368
雲林縣政府,私立上林文理短期補習班,AJ013,sm5989tw@gmail.com,文理類,斗六市,2012-11-01,368
雲林縣政府,私立新格文理短期補習班,AJ105,easchool663@gmail.com,文理類,斗六市,2000-05-02,368
雲林縣政府,地球村語文資訊有限公司附設雲林縣私立國際地球村語文短期補習班,AJ113,gvo@globalvillage.com.tw,外語類,斗六市,1999-03-23,368
雲林縣政府,私立幼青園文理短期補習班,AJ133,w937828@yahoo.com.tw,文理類,斗六市,2015-08-26,368
雲林縣政府,私立文心文理短期補習班,AJ101,evi880612@yahoo.com.tw,文理類,斗六市,2001-07-16,368
雲林縣政府,私立博士林文理短期補習班,AJ090,hellodaphne59@gmail.com,文理類,斗六市,2002-06-21,368
雲林縣政府,私立華萱文理短期補習班,AJ088,wie323167@yahoo.com.tw,文理類,斗六市,2002-08-13,368
雲林縣政府,私立張鈞文理短期補習班正心分班,AJ137,chuchia2524@hotmail.com,文理類,斗六市,2016-04-27,368
雲林縣政府,十全贏股份有限公司附設雲林縣私立十全贏英語文理短期補習班,AJ007,dl@gram.com.tw,文理類,斗六市,2013-07-22,368
雲林縣政府,私立斗六三元文理短期補習班,AJ014,5503dollars@gmail.com,文理類,斗六市,2012-10-22,368
雲林縣政府,智基科技開發(股)公司雲林分公司附設私立志光法商短期補習班斗六分班,AJ085,,法政類,斗六市,2002-10-30,368
雲林縣政府,私立力行文理短期補習班,AJ082,ac025729@yahoo.com.tw,文理類,斗六市,2003-03-19,368
雲林縣政府,私立張鈞文理短期補習班斗高分班,AJ130,chuchia2524@hotmail.com,文理類,斗六市,2015-03-05,368
雲林縣政府,日新文教事業股份有限公司附設雲林縣私立日新文理短期補習班,AJ142,goodbyegary@gmail.com,文理類,斗六市,2018-05-07,368
雲林縣政府,私立優暘文理短期補習班,AJ045,joe5239@hotmail.com,文理類,斗六市,2007-05-03,368
雲林縣政府,金龍海國際圖書有限公司附設雲林縣私立大東海法商短期補習班,AJ107,des70536152@hotmail.com,法政類,斗六市,2000-02-14,368
雲林縣政府,私立招文文理短期補習班,AJ098,luckysanmpm@yahoo.com.tw,文理類,斗六市,2001-11-27,368
雲林縣政府,私立明陞文理短期補習班,AJ129,wensheng85@gmail.com,文理類,斗六市,2015-02-25,368
雲林縣政府,私立成功文理短期補習班,AJ108,CC.C38@msa.hinet.net,文理類,斗六市,2000-01-05,368
雲林縣政府,私立威美文理短期補習班,AJ141,wemay122@gmail.com,文理類,斗六市,2018-01-22,368
雲林縣政府,私立桂味文理技藝短期補習班,AJ048,liaotinlin@gmail.com,文理類,斗六市,2006-09-06,368
雲林縣政府,私立新名人文理短期補習班,AJ091,mingren899@kimo.com,文理類,斗六市,2002-06-10,368
雲林縣政府,私立新力行文理短期補習班,AJ139,,文理類,斗六市,2016-11-02,368
雲林縣政府,威力教育事業股份有限公司附設雲林縣私立威力文理短期補習班,AJ140,,文理類,斗六市,2017-07-17,368
雲林縣政府,私立中興文理短期補習班,AJ110,m367277@yahoo.com.tw,文理類,斗六市,1999-07-02,368
雲林縣政府,私立明思文理短期補習班,AJ128,wensheng85@gmail.com,文理類,斗六市,2015-01-26,368
雲林縣政府,私立超越英語短期補習班,AJ026,tanirene64@yahoo.com,外語類,斗六市,2010-06-18,368
雲林縣政府,私立張月珍舞蹈短期補習班,AJ127,a0912307986@gmail.com,音樂、舞蹈類,斗六市,1986-06-30,368
雲林縣政府,私立波士頓文理短期補習班,AJ039,boston.dl@msa.hinet.net,文理類,斗六市,2008-06-03,368
雲林縣政府,私立資優陽明文理短期補習班,AJ003,,文理類,斗六市,2014-03-17,368
雲林縣政府,私立王可樂的日語教室文理短期補習班,AJ012,wangcolaneko@gmail.com,文理類,斗六市,2012-11-06,368
雲林縣政府,私立丹尼爾文理短期補習班,AJ050,mj1021p@gmail.com,文理類,斗六市,2006-08-16,368
雲林縣政府,私立華精珠心算文理短期補習班,AJ054,timskc2000@yahoo.com.tw,文理類,斗六市,2006-02-16,368
雲林縣政府,私立張鈞文理短期補習班鎮東分班,AJ008,stream.hua82@gmail.com,文理類,斗六市,2013-07-22,368
雲林縣政府,私立葉老師文理短期補習班,AJ049,woods54star@gmail.com,文理類,斗六市,2006-08-24,368
雲林縣政府,私立陳老師珠心算短期補習班,AJ124,tzchen0932591816@yahoo.com.tw,商類：珠算、心算、會計,斗六市,1994-10-10,368
雲林縣政府,私立菁華文理短期補習班,AJ111,,文理類,斗六市,1999-06-24,368
雲林縣政府,私立貝斯特美語短期補習班,AJ043,winonacheng@yahoo.com.tw,外語類,斗六市,2007-09-11,368
雲林縣政府,私立銘晟文理短期補習班,AJ033,sms330.tw@yahoo.com.tw,文理類,斗六市,2009-03-31,368
雲林縣政府,私立學霖文理短期補習班,AJ018,lin997@gmail.com,文理類,斗六市,2011-08-23,368
雲林縣政府,私立傳家寶美語短期補習班,AJ100,sajdje0927@yahoo.com.tw,外語類,斗六市,2001-09-14,368
雲林縣政府,私立劍橋英語會話短期補習班,AJ116,jocelyn54610@yahoo.com.tw,外語類,斗六市,1997-12-18,368
雲林縣政府,私立名家文理短期補習班,AJ066,,文理類,斗六市,2004-10-25,368
雲林縣政府,私立文聖文理短期補習班,AJ015,aht760317@gmail.com,文理類,斗六市,2012-09-21,368
雲林縣政府,私立石老師文理短期補習班,AA024,johnenglishshi@yahoo.com.tw,文理類,斗南鎮,1998-04-13,368
雲林縣政府,私立麥可文理短期補習班,AA012,,文理類,斗南鎮,2003-07-29,368
雲林縣政府,私立班傑明富蘭克林語文短期補習班,AA015,saabsaab901901@gmail.com,外語類,斗南鎮,2002-09-02,368
雲林縣政府,私立小南瓜文理短期補習班,AA007,sueming2013@yahoo.com.tw,文理類,斗南鎮,2005-03-16,368
雲林縣政府,私立蕃茄園美語短期補習班,AA008,nacy61@yahoo.com.tw,外語類,斗南鎮,2004-12-28,368
雲林縣政府,私立方圓圍棋教室短期補習班,AA009,fangyuang1827@gmail.com,美術、書法、攝影、美工設計、圍棋類,斗南鎮,2004-10-12,368
雲林縣政府,私立資優文理短期補習班,AA018,a0918104166@yahoo.com.tw,文理類,斗南鎮,2001-08-09,368
雲林縣政府,私立綠拇指英語短期補習班,AA017,tsuiju@yahoo.com,外語類,斗南鎮,2001-10-03,368
雲林縣政府,私立全能文理短期補習班,AA028,,文理類,斗南鎮,1991-08-20,368
雲林縣政府,私立成均文理短期補習班,AA029,stillmu@yahoo.com.tw,文理類,斗南鎮,2015-09-04,368
雲林縣政府,私立延平美語短期補習班,AA010,eva580123@yahoo.com.tw,外語類,斗南鎮,2004-03-11,368
雲林縣政府,私立弘儒文理短期補習班,AA006,mei46582@gmail.com,文理類,斗南鎮,2005-04-12,368
雲林縣政府,私立名人文理短期補習班,AA021,sunbaby9166@gmail.com,文理類,斗南鎮,1999-03-25,368
雲林縣政府,私立諾貝爾文理短期補習班,AA025,lbcth300@yahoo.com.tw,文理類,斗南鎮,1998-02-27,368
雲林縣政府,私立傑瑞米美語短期補習班,AF005,jeremyenglishschool@yahoo.com.tw,外語類,東勢鄉,2005-11-07,368
雲林縣政府,私立樂學文理短期補習班,AF003,a0919050096@gmail.com,文理類,東勢鄉,2017-06-23,368
雲林縣政府,私立耕讀文理短期補習班,AF002,,文理類,東勢鄉,2007-08-09,368
雲林縣政府,私立佳軒文理短期補習班,AF001,tiber818@gmail.com,文理類,東勢鄉,2008-10-22,368
雲林縣政府,私立模範生文理短期補習班,AK005,ammy5108@gmail.com,文理類,林內鄉,2000-01-10,368
雲林縣政府,私立聽說讀寫美語短期補習班,AK003,jlin0302@ms34.hinet.net,外語類,林內鄉,2002-04-30,368
雲林縣政府,私立樹人文理短期補習班,AQ005,ginger_9986@pchome.com.tw,文理類,水林鄉,2006-07-24,368
雲林縣政府,私立仁智文理短期補習班,AQ009,renzhi92@yahoo.com.tw,文理類,水林鄉,2003-10-15,368
雲林縣政府,私立宏信文理短期補習班,AQ006,ruby168hsu@yahoo.com,文理類,水林鄉,2006-05-09,368
雲林縣政府,私立瑪利亞英文短期補習班,AQ002,vince15562000@gmail.com,外語類,水林鄉,2010-04-26,368
雲林縣政府,私立文馨文理短期補習班,AQ008,ipb40000e@yahoo.com.tw,文理類,水林鄉,2004-11-24,368
雲林縣政府,私立格林文理短期補習班,AQ001,082091@gmail.com,文理類,水林鄉,2011-07-08,368
雲林縣政府,私立力達文理短期補習班,AG002,asam945@gmail.com,文理類,臺西鄉,2007-04-18,368
雲林縣政府,私立辰達電腦文理短期補習班,AG004,sy8172@ms21.hinet.net,文理類,臺西鄉,2001-08-14,368
雲林縣政府,私立勝相堡文理短期補習班,AG003,kenaa8716@gmail.com,文理類,臺西鄉,2003-02-17,368
雲林縣政府,私立丁秀敏文理短期補習班,AG001,nicola.ding@yahoo.com.tw,文理類,臺西鄉,2012-02-07,368
雲林縣政府,私立奇瓦迪美語短期補習班,AM011,stellatsai232@yahoo.com.tw,外語類,莿桐鄉,2001-10-30,368
雲林縣政府,私立華恩文理短期補習班,AM004,hwaen19750920@gmail.com,文理類,莿桐鄉,2005-07-12,368
雲林縣政府,私立育昇文理短期補習班,AM008,a6224627@yahoo.com.tw,文理類,莿桐鄉,2004-03-19,368
雲林縣政府,私立新立行文理短期補習班,AM010,hlse.cathy@msa.hinet.net,文理類,莿桐鄉,2001-11-29,368
雲林縣政府,私立威格士文理短期補習班,AM012,wagors0424@gmail.com,文理類,莿桐鄉,2016-02-15,368
雲林縣政府,私立安儨兒文理短期補習班,AM009,angelpo2468@gmail.com,文理類,莿桐鄉,2003-05-05,368
雲林縣政府,私立約翰文理短期補習班,AD057,johnhapopp@yahoo.com.tw,文理類,虎尾鎮,1999-11-25,368
雲林縣政府,展逸有限公司附設雲林縣私立山葉技藝文理短期補習班,AD026,,文理類,虎尾鎮,2008-05-20,368
雲林縣政府,私立高分美術文理短期補習班,AD044,happygirlvivi@yahoo.com.tw,文理類,虎尾鎮,2004-03-16,368
雲林縣政府,私立花園美語短期補習班,AD048,gardenenglish@gmail.com,外語類,虎尾鎮,2012-09-12,368
雲林縣政府,私立龍成文理短期補習班,AD017,patrat1231@gmail.com,文理類,虎尾鎮,2010-05-24,368
雲林縣政府,私立高鋒文理短期補習班,AD003,,文理類,虎尾鎮,2014-02-07,368
雲林縣政府,私立英華文理短期補習班,AD051,56006sf@giraffe.com.tw,文理類,虎尾鎮,2001-08-13,368
雲林縣政府,私立博愛文理短期補習班,AD001,rachel470721@gmail.com,文理類,虎尾鎮,2014-10-15,368
雲林縣政府,私立勵學苑文理短期補習班,AD006,davehsu1030@gmail.com,文理類,虎尾鎮,2013-08-12,368
雲林縣政府,私立姿善文理短期補習班,AD033,,文理類,虎尾鎮,2006-02-06,368
雲林縣政府,私立茱莉亞技藝文理短期補習班,AD074,julia6363453@gmail.com,文理類,虎尾鎮,2018-01-16,368
雲林縣政府,私立優良文理短期補習班,AD030,a0982637502@gmail.com,文理類,虎尾鎮,2006-07-05,368
雲林縣政府,格蘭事業股份有限公司附設雲林縣私立格蘭英語短期補習班,AD056,hp@gram.com.tw,外語類,虎尾鎮,2000-08-21,368
雲林縣政府,私立夏綠蒂文理短期補習班,AD007,charlotte6322756@gmail.com,文理類,虎尾鎮,2013-06-28,368
雲林縣政府,私立清華文理短期補習班,AD008,,文理類,虎尾鎮,2015-12-15,368
雲林縣政府,私立DoReMi音樂教室技藝文理短期補習班,AD075,a0963310416@gmail.com,文理類,虎尾鎮,2018-03-30,368
雲林縣政府,私立人領文理短期補習班,AD073,learning6365699@gmail.com,文理類,虎尾鎮,2018-01-18,368
雲林縣政府,私立周老師心算短期補習班,AD052,chou.adsl@msa.hinet.net,商類：珠算、心算、會計,虎尾鎮,2001-05-05,368
雲林縣政府,私立資優文理短期補習班育華分班,AD041,a0918104166@yahoo.com.tw,文理類,虎尾鎮,2004-08-19,368
雲林縣政府,私立育璽文理短期補習班,AD077,b0982161317@gmail.com,文理類,虎尾鎮,2019-03-18,368
雲林縣政府,私立畢卡索藝術教育中心技藝短期補習班,AD069,picasso5559@gmail.com,美術、書法、攝影、美工設計、圍棋類,虎尾鎮,2016-05-24,368
雲林縣政府,私立橙品技藝短期補習班,AD002,,美術、書法、攝影、美工設計、圍棋類,虎尾鎮,2014-02-18,368
雲林縣政府,私立安安文理短期補習班,AD053,saramei@hotmail.com,文理類,虎尾鎮,2001-01-03,368
雲林縣政府,私立新右文理短期補習班,AD014,ivybruce1207@yahoo.com.tw,文理類,虎尾鎮,2011-02-14,368
雲林縣政府,私立長宏文理短期補習班,AD060,a0931566147@yahoo.com.tw,文理類,虎尾鎮,1996-12-18,368
雲林縣政府,私立夏山語文短期補習班,AD063,english135828@yahoo.com.tw,外語類,虎尾鎮,1993-11-08,368
雲林縣政府,私立亞生文理短期補習班,AD004,ky0622jk@hotmail.com,文理類,虎尾鎮,2013-12-31,368
雲林縣政府,私立晨曦文理短期補習班虎尾分班,AD005,,文理類,虎尾鎮,2013-08-26,368
雲林縣政府,私立高昇文理短期補習班,AD076,A34990239@gmail.com,文理類,虎尾鎮,2005-12-20,368
雲林縣政府,格蘭事業股份有限公司附設雲林縣私立格蘭林森文理短期補習班,AD019,h2@gram.com.tw,文理類,虎尾鎮,2009-11-30,368
雲林縣政府,私立大華文理短期補習班,AD046,,文理類,虎尾鎮,2002-12-27,368
雲林縣政府,私立威尼爾文理短期補習班,AD042,,文理類,虎尾鎮,2004-08-12,368
雲林縣政府,立儒顧問有限公司附設雲林縣私立立儒文理短期補習班,AD025,liju.busiban@msa.hinet.net,文理類,虎尾鎮,2008-06-19,368
雲林縣政府,私立王淑媚舞蹈短期補習班,AD055,p6220421@gmail.com,音樂、舞蹈類,虎尾鎮,2000-09-02,368
雲林縣政府,智基科技開發股份有限公司雲林分公司附設私立志光法商短期補習班虎尾分班,AD039,,法政類,虎尾鎮,2004-09-20,368
雲林縣政府,私立皇家柏克萊語文短期補習班,AD023,,外語類,虎尾鎮,2009-07-02,368
雲林縣政府,私立勤耕文理短期補習班,AD011,a0933422608@gmail.com,文理類,虎尾鎮,2017-09-11,368
雲林縣政府,私立強笙文理短期補習班,AD059,etalan@ms45.hinet.net,文理類,虎尾鎮,1997-03-24,368
雲林縣政府,私立孩子國文理短期補習班,AD078,jing0612@hotmail.com,文理類,虎尾鎮,2019-06-14,368
雲林縣政府,私立大博士文理短期補習班,AK023,,文理類,虎尾鎮,2003-08-29,368
雲林縣政府,私立亞瑟美語短期補習班,AD035,f0915@ms13.hinet.net,外語類,虎尾鎮,2005-03-25,368
雲林縣政府,私立名師學堂文理短期補習班,AD012,famous6336585@gmail.com,文理類,虎尾鎮,2011-10-03,368
雲林縣政府,私立翰霖文理短期補習班,AD038,hl.hlg@msa.hinet.net,文理類,虎尾鎮,2004-09-27,368
雲林縣政府,私立宗國文理短期補習班,AD054,tsoutsungkuo,文理類,虎尾鎮,2000-09-15,368
雲林縣政府,私立福瑞斯特文理短期補習班,AD037,meko1224@yahoo.com.tw,文理類,虎尾鎮,2004-12-02,368
雲林縣政府,私立台大e學苑文理短期補習班,AD018,perfume3321@yahoo.com.tw/,文理類,虎尾鎮,2010-02-05,368
雲林縣政府,私立育群英語文理短期補習班,AD068,shane.yn1@gmail.com,文理類,虎尾鎮,2016-02-23,368
雲林縣政府,私立玉衡書院文理短期補習班,AD028,,文理類,虎尾鎮,2006-10-23,368
雲林縣政府,私立偉傑文理短期補習班,AD013,edyd327@gmail.com,文理類,虎尾鎮,2011-09-29,368
雲林縣政府,私立魏氏文理短期補習班,AD049,,文理類,虎尾鎮,2002-06-19,368
雲林縣政府,私立羅傑美語短期補習班,AE008,power55255@yahoo.com.tw,外語類,褒忠鄉,2002-05-27,368
雲林縣政府,私立向日葵文理短期補習班,AE009,bb90188@yahoo.com.tw,文理類,褒忠鄉,2017-01-05,368
雲林縣政府,私立蔡雅慧文理短期補習班,AE002,,文理類,褒忠鄉,2010-03-16,368
雲林縣政府,私立瀚文文理短期補習班,AE005,hsuerica@yahoo.com.tw,文理類,褒忠鄉,2004-10-12,368
雲林縣政府,私立莘圃文理短期補習班,AE001,sallylin2001@gmail.com,文理類,褒忠鄉,2013-03-25,368
雲林縣政府,私立米樂斯文理短期補習班,AE003,,文理類,褒忠鄉,2007-02-02,368
雲林縣政府,私立學而優文理短期補習班,AN009,mecyrich@gmail.com,文理類,西螺鎮,2002-12-20,368
雲林縣政府,私立育傑文理短期補習班,AN004,,文理類,西螺鎮,2009-08-13,368
雲林縣政府,私立育文文理短期補習班,AN026,,文理類,西螺鎮,2018-02-06,368
雲林縣政府,私立英理文理短期補習班,AN014,tina5861242@yahoo.com.tw,文理類,西螺鎮,2001-03-01,368
雲林縣政府,私立漢聲心算美語短期補習班,AN020,jacklee5707@yahoo.com.tw,外語類,西螺鎮,1999-04-01,368
雲林縣政府,私立新向陽文理短期補習班,AN008,sunart.seo.@msa.hinet.net,文理類,西螺鎮,2003-04-15,368
雲林縣政府,私立學理文理短期補習班,AN017,jerry.x5090@msa.hinet.net,文理類,西螺鎮,2000-06-05,368
雲林縣政府,私立立宏文理短期補習班,AN019,lse.chang@msa.hinet.net,文理類,西螺鎮,1999-09-27,368
雲林縣政府,私立品致文理短期補習班,AN025,tcmi3ily@gmail.com,文理類,西螺鎮,2016-10-20,368
雲林縣政府,私立聖林文理短期補習班,AN001,l5879152@ms61.hinet.net,文理類,西螺鎮,2014-06-30,368
