地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
彰化縣政府,私立高階美語珠算短期補習班,b157,,外語類,伸港鄉,1998-09-03,983
彰化縣政府,私立士程文理短期補習班,,teacher.hwang@msa.hinet.net,文理類,伸港鄉,2012-06-18,983
彰化縣政府,彰化縣私立森赫文理技藝短期補習班,,,文理類,伸港鄉,2022-07-13,983
彰化縣政府,私立東昇語文短期補習班,b164,,外語類,伸港鄉,1999-04-19,983
彰化縣政府,彰化縣私立高軒文理短期補習班,,,文理類,伸港鄉,2020-11-02,983
彰化縣政府,私立挑戰者美語短期補習班,,,外語類,伸港鄉,2006-07-04,983
彰化縣政府,私立高苑文理短期補習班,,,文理類,伸港鄉,2008-04-16,983
彰化縣政府,私立華盛頓美語短期補習班,,,外語類,伸港鄉,2010-08-12,983
彰化縣政府,私立仲華珠算短期補習班,k114,,商類：珠算、心算、會計,伸港鄉,1995-07-18,983
彰化縣政府,彰化縣私立出賢文理短期補習班,,,文理類,北斗鎮,2019-06-14,983
彰化縣政府,彰化縣私立金狀元文理短期補習班,,sophie8728919@yahoo.com.tw,文理類,北斗鎮,2014-01-27,983
彰化縣政府,私立彼得語文短期補習班,b224,,外語類,北斗鎮,2001-07-17,983
彰化縣政府,私立育新日語會話短期補習班,b111,,外語類,北斗鎮,1997-11-01,983
彰化縣政府,私立世欣電腦短期補習班,,048870618@cctc.com.tw,資訊類,北斗鎮,2013-08-23,983
彰化縣政府,彰化縣私立探索文理短期補習班菁英分班,,,文理類,北斗鎮,2021-03-09,983
彰化縣政府,私立正典語文短期補習班,,243140@cd.org.tw,外語類,北斗鎮,2009-09-03,983
彰化縣政府,私立人上人美語短期補習班,b120,,外語類,北斗鎮,1994-12-23,983
彰化縣政府,彰化縣私立文藻人文理短期補習班北斗分班,,beidouwenzaopeople@gmail.com,文理類,北斗鎮,2021-03-08,983
彰化縣政府,私立陳毅英文短期補習班,,chenyih8870880@gmail.com,外語類,北斗鎮,2003-07-22,983
彰化縣政府,彰化縣私立探索美語短期補習班,b168,,外語類,北斗鎮,1999-05-17,983
彰化縣政府,彰化縣私立陽軒文理短期補習班,,juan528668@gmail.com,文理類,北斗鎮,2003-02-13,983
彰化縣政府,彰化縣私立高碩文理短期補習班,,,文理類,北斗鎮,2014-10-06,983
彰化縣政府,彰化縣私立描圖學苑文理短期補習班,,apple02236811@yahoo.com.tw,文理類,北斗鎮,2018-07-05,983
彰化縣政府,私立小傑克數學短期補習班,,,文理類,北斗鎮,2004-05-13,983
彰化縣政府,彰化縣私立貝思特文理短期補習班,,,外語類,北斗鎮,2019-02-27,983
彰化縣政府,彰化縣私立欣蒂文理短期補習班,,,文理類,北斗鎮,2020-12-01,983
彰化縣政府,私立優游學海國語文短期補習班,,amingming1026@gmail.com,文理類,北斗鎮,2011-08-09,983
彰化縣政府,私立因各立需美語短期補習班,b126,,外語類,北斗鎮,1995-09-14,983
彰化縣政府,私立優質文理短期補習班,,,文理類,北斗鎮,2005-06-27,983
彰化縣政府,私立勤立數學短期補習班,,,文理類,北斗鎮,2011-11-01,983
彰化縣政府,私立成果英語短期補習班,,chenguoenglish@gmail.com,外語類,北斗鎮,2012-04-27,983
彰化縣政府,私立文盛文理短期補習班,,,文理類,北斗鎮,2004-08-05,983
彰化縣政府,私立裘琳恩美語短期補習班,,,外語類,北斗鎮,2003-01-22,983
彰化縣政府,彰化縣私立頂尖文理短期補習班,,,文理類,北斗鎮,2019-09-10,983
彰化縣政府,私立主人翁心算短期補習班,k113,,商類：珠算、心算、會計,北斗鎮,1985-06-01,983
彰化縣政府,彰化縣私立小哈佛電腦美語短期補習班,e112,jeanting5643@yahoo.com.tw,外語類,北斗鎮,2001-07-25,983
彰化縣政府,彰化縣私立學晟文理短期補習班,,,文理類,北斗鎮,2021-10-15,983
彰化縣政府,私立林群文理短期補習班,,linchunmath@gmail.com,文理類,北斗鎮,2014-09-19,983
彰化縣政府,私立文學文理短期補習班,a125,joyce0963@gmail.com,文理類,北斗鎮,1995-11-08,983
彰化縣政府,彰化縣私立頂尖文理短期補習班中正分班,,,文理類,北斗鎮,2022-01-03,983
彰化縣政府,私立大英美語短期補習班,,lioner.jason@msa.hinet.net,外語類,北斗鎮,2003-01-22,983
彰化縣政府,施毓廷文教事業有限公司附設彰化縣私立家因英語短期補習班,b143,doug78ca@gmail.com,外語類,北斗鎮,1997-06-30,983
彰化縣政府,私立自在美術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,北斗鎮,2007-06-21,983
彰化縣政府,私立鴻揚文理短期補習班,,,文理類,北斗鎮,2008-03-04,983
彰化縣政府,私立世紀英語短期補習班,,,外語類,北斗鎮,2005-08-04,983
彰化縣政府,私立佳熹數學短期補習班,,yoski0407@gmail.com,文理類,和美鎮,2014-11-13,983
彰化縣政府,私立新金象珠算短期補習班,k157,,商類：珠算、心算、會計,和美鎮,2002-03-12,983
彰化縣政府,私立比爾美語短期補習班,,,外語類,和美鎮,2013-07-26,983
彰化縣政府,私立群勝美語短期補習班,b235,47020ch@giraffe.com.tw,外語類,和美鎮,2002-02-26,983
彰化縣政府,私立美郁語文短期補習班,b172,joyhomei7557000@gmail.com,外語類,和美鎮,2003-01-28,983
彰化縣政府,彰化縣私立兒學樂文理短期補習班,,,文理類,和美鎮,2007-01-24,983
彰化縣政府,格瑞特文教股份有限公司附設彰化縣私立博格文理短期補習班,,,文理類,和美鎮,2015-08-11,983
彰化縣政府,私立史丹佛美語短期補習班,b177,,外語類,和美鎮,1999-07-31,983
彰化縣政府,私立名嘉文理短期補習班,a156,,文理類,和美鎮,1998-03-18,983
彰化縣政府,私立海頓音樂短期補習班,,,音樂、舞蹈類,和美鎮,2010-10-04,983
彰化縣政府,私立新道東美術短期補習班,,dada7560432@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,和美鎮,2004-09-06,983
彰化縣政府,私立茹茵美語短期補習班,,196756o81o@gmail.com,外語類,和美鎮,2013-05-10,983
彰化縣政府,彰化縣私立一加一文理短期補習班,,lcs06@ms3.hinet.net,文理類,和美鎮,2003-02-13,983
彰化縣政府,彰化縣私立徐樂文理短期補習班,,,外語類,和美鎮,2011-12-05,983
彰化縣政府,彰化縣私立益宏文理短期補習班,,yihong.edu@gmail.com,文理類,和美鎮,2018-06-01,983
彰化縣政府,私立山又山美語短期補習班,,,外語類,和美鎮,2004-06-24,983
彰化縣政府,彰化縣私立立和文理短期補習班,,n0524885@yahoo.com.tw,文理類,和美鎮,2020-07-01,983
彰化縣政府,彰化縣私立懿城文理短期補習班,,,外語類,和美鎮,2012-12-28,983
彰化縣政府,私立貓頭鷹博士美語短期補習班,,,外語類,和美鎮,2007-09-11,983
彰化縣政府, 彰化縣私立向陽文理短期補習班,,,文理類,和美鎮,2006-01-10,983
彰化縣政府,彰化縣私立葛萊多芬文理短期補習班,,chiahsien0806@gmail.com,文理類,和美鎮,2010-12-30,983
彰化縣政府,私立大興文理短期補習班,a126,changkentchuan@gmail.com,文理類,和美鎮,2015-11-05,983
彰化縣政府,私立弘學文理短期補習班,,,文理類,和美鎮,2005-01-20,983
彰化縣政府,私立增您智美語短期補習班,,talent7276@yahoo.com.tw,外語類,和美鎮,2002-05-27,983
彰化縣政府,彰化縣私立澄果子藝術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,和美鎮,2022-01-17,983
彰化縣政府,彰化縣私立佳家文理短期補習班,,,文理類,和美鎮,2020-08-27,983
彰化縣政府,私立安聖數學短期補習班,,,文理類,和美鎮,2007-10-15,983
彰化縣政府,私立典群美語短期補習班,,,外語類,和美鎮,2014-01-10,983
彰化縣政府,私立勝群美語短期補習班,,,外語類,和美鎮,2007-05-23,983
彰化縣政府,彰化縣私立立文文理短期補習班,,,文理類,和美鎮,2021-12-08,983
彰化縣政府,彰化縣私立搖滾噗噗技藝文理短期補習班,,,文理類,和美鎮,2022-01-14,983
彰化縣政府,彰化縣私立智慧園文理短期補習班,,,文理類,和美鎮,2009-08-28,983
彰化縣政府,彰化縣私立學仁文理短期補習班,,jjchaung67@gmail.com,文理類,和美鎮,2021-10-20,983
彰化縣政府,私立懷葉文理短期補習班,,,文理類,和美鎮,2012-06-08,983
彰化縣政府,私立高登英文數學短期補習班,a189,,文理類,和美鎮,2000-10-24,983
彰化縣政府,私立史帝芬英語短期補習班,,,外語類,和美鎮,2007-09-12,983
彰化縣政府,彰化縣私立同心園文理短期補習班,,,外語類,和美鎮,2019-01-25,983
彰化縣政府,私立巧宜智珠心算短期補習班,k141,,商類：珠算、心算、會計,和美鎮,1998-12-27,983
彰化縣政府,私立育翰文理短期補習班,,chenpm508@gmail.com,文理類,和美鎮,2004-08-10,983
彰化縣政府,私立昭羣美語短期補習班,,a0933282202@gmail.com,外語類,和美鎮,2003-03-14,983
彰化縣政府,彰化縣私立立東文理短期補習班,,,文理類,和美鎮,2020-07-01,983
彰化縣政府,彰化縣私立育智文理短期補習班,,aileen6894@yahoo.com.tw,文理類,和美鎮,2020-07-29,983
彰化縣政府,私立艾芙琳英語短期補習班,,evelyn7571715@gmail.com,外語類,和美鎮,2007-07-30,983
彰化縣政府,彰化縣私立立仁文理短期補習班,,ilovedriver717@gmail.com,文理類,和美鎮,2021-04-22,983
彰化縣政府,私立小太陽珠心算文理短期補習班,k134,jomucho@yahoo.com.tw,文理類,和美鎮,1998-08-27,983
彰化縣政府,私立王氏文理短期補習班,a196,KEVINWANG453@GMAIL.COM,文理類,和美鎮,2001-06-28,983
彰化縣政府,私立厚達珠心算短期補習班,k143,anna7357158@gmail.com,商類：珠算、心算、會計,和美鎮,1999-01-21,983
彰化縣政府,彰化縣私立哈葳文理短期補習班,,,文理類,和美鎮,2020-06-23,983
彰化縣政府,私立翰遠美術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,和美鎮,2004-07-01,983
彰化縣政府,私立發現美術文理短期補習班,,dada7560432@yahoo.com.tw,文理類,和美鎮,2010-10-18,983
彰化縣政府,私立威士頓美語短期補習班,,millie.chang.mc@gmail.com,外語類,和美鎮,2009-10-01,983
彰化縣政府,私立瀚群文理短期補習班,,,文理類,和美鎮,2009-12-29,983
彰化縣政府,彰化縣私立易文文理短期補習班,,pkpk202020@gmail.com,文理類,和美鎮,2014-08-18,983
彰化縣政府,私立夏爾英文短期補習班,,,外語類,和美鎮,2007-10-16,983
彰化縣政府,私立郭老師文理短期補習班,,,文理類,和美鎮,2012-03-13,983
彰化縣政府,私立宥森數學短期補習班,,,文理類,和美鎮,2009-04-22,983
彰化縣政府,私立學泓英語短期補習班,,,外語類,和美鎮,2013-01-07,983
彰化縣政府,私立喬瑞美語短期補習班,,a4117cherry@yahoo.com.tw,外語類,和美鎮,2005-06-15,983
彰化縣政府,彰化縣私立尚夆文理短期補習班,,,資訊類,和美鎮,2006-01-02,983
彰化縣政府,彰化縣私立弘博文理短期補習班,,,文理類,和美鎮,2015-01-13,983
彰化縣政府,彰化縣私立雨果技藝文理短期補習班,,ooohupin@yahoo.com.tw,文理類,和美鎮,2020-03-03,983
彰化縣政府,私立光翟文理短期補習班,,,文理類,和美鎮,2007-05-16,983
彰化縣政府,前才國際股份有限公司附設彰化縣私立前才英語短期補習班,,,外語類,和美鎮,2006-05-12,983
彰化縣政府,私立仁愛英日語短期補習班,b110,,外語類,和美鎮,1993-07-01,983
彰化縣政府,彰化縣私立禾翰學苑美語短期補習班,,,外語類,員林市,2018-09-12,983
彰化縣政府,彰化縣私立恩杏文理短期補習班,,,文理類,員林市,2021-09-11,983
彰化縣政府,彰化縣私立陳功文理短期補習班,,,文理類,員林市,2005-03-04,983
彰化縣政府,學夫國際股份有限公司附設彰化縣私立學夫英語短期補習班,,neurolink.yl@gmail.com,外語類,員林市,2020-12-17,983
彰化縣政府,私立萬冠美語短期補習班,,,外語類,員林市,2004-04-14,983
彰化縣政府,彰化縣私立鍾老師珠心算文理短期補習班,,,文理類,員林市,2021-02-08,983
彰化縣政府,私立朵蕾妮音樂短期補習班,,,音樂、舞蹈類,員林市,2010-03-01,983
彰化縣政府,彰化縣私立立誠文理短期補習班,,,文理類,員林市,2018-06-29,983
彰化縣政府,彰化縣私立唐可汗文理短期補習班,,toto19831106@yahoo.com.tw,文理類,員林市,2015-01-30,983
彰化縣政府,私立威士登文理短期補習班,,toto19831106@yahoo.com.tw,文理類,員林市,2005-06-27,983
彰化縣政府,私立昱昇美語短期補習班,b233,,外語類,員林市,2001-12-10,983
彰化縣政府,彰化縣私立鼎烽科學技藝文理短期補習班,,jung.shing0106@gmail.com,文理類,員林市,2021-03-24,983
彰化縣政府,台灣拓人教育事業股份有限公司附設彰化縣私立拓人文理短期補習班,,,文理類,員林市,2013-05-20,983
彰化縣政府,私立詮欣文理短期補習班,,,文理類,員林市,2006-12-12,983
彰化縣政府,私立鴻韻音樂短期補習班,,,音樂、舞蹈類,員林市,2005-04-06,983
彰化縣政府,私立勝人心算美容美髮短期補習班,k102,,商類：珠算、心算、會計,員林市,1989-05-02,983
彰化縣政府,私立依綠瑜珈短期補習班,,,瑜珈類,員林市,2009-09-03,983
彰化縣政府,彰化縣私立文子文理短期補習班,,,文理類,員林市,2020-06-15,983
彰化縣政府,第一資優教育事業股份有限公司附設彰化縣私立權威文理短期補習班,,,文理類,員林市,2006-11-17,983
彰化縣政府,私立中區電腦短期補習班,,,資訊類,員林市,2003-01-28,983
彰化縣政府,彰化縣私立迦南文理短期補習班,,,文理類,員林市,2022-09-06,983
彰化縣政府,私立資學數學英語短期補習班,,cdbook.tzy@seed.net.tw,文理類,員林市,2012-12-14,983
彰化縣政府,彰化縣私立謙德文理短期補習班,,,文理類,員林市,2020-09-25,983
彰化縣政府,私立根西密英語短期補習班,,demimay2000@yahoo.com.tw,外語類,員林市,2002-05-27,983
彰化縣政府,私立俊達文理短期補習班,,,文理類,員林市,2007-09-26,983
彰化縣政府,私立弘達外國語文補習班,b107,,外語類,員林市,1990-05-01,983
彰化縣政府,私立成功文理短期補習班,a149,visionc1@twowin.com.tw,文理類,員林市,1998-08-01,983
彰化縣政府,私立東亞插花短期補習班,j101,tongya@libra.seed.net.tw,家政、插花、烹飪類,員林市,1988-01-01,983
彰化縣政府,彰化縣私立科資文理短期補習班,,,文理類,員林市,2021-12-23,983
彰化縣政府,私立林老師文理短期補習班,,,文理類,員林市,2010-09-14,983
彰化縣政府,彰化縣私立晨暘文理短期補習班,,chenyoung@seed.net.tw,文理類,員林市,2019-07-22,983
彰化縣政府,彰化縣私立建銓文理短期補習班,,,文理類,員林市,2019-10-09,983
彰化縣政府,私立誼喬美語短期補習班,,,外語類,員林市,2007-01-30,983
彰化縣政府,彰化縣私立愛爾樂文理短期補習班,,sun9cy@gmail.com,文理類,員林市,2010-02-26,983
彰化縣政府,彰化縣私立納尼亞文理短期補習班,,smilingjeff@gmail.com,文理類,員林市,2018-01-11,983
彰化縣政府,彰化縣私立伯特利文理短期補習班,,,文理類,員林市,2022-02-07,983
彰化縣政府,彰化縣私立保昇文理短期補習班,,,商類：珠算、心算、會計,員林市,2007-07-13,983
彰化縣政府,私立童畫美術設計短期補習班,,,美術、書法、攝影、美工設計、圍棋類,員林市,2007-10-22,983
彰化縣政府,私立贏家數學短期補習班,,,文理類,員林市,2010-07-01,983
彰化縣政府,私立登峰美語短期補習班,,,外語類,員林市,2008-12-02,983
彰化縣政府,彰化縣私立美力美術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,員林市,2016-12-22,983
彰化縣政府,私立柏林文理短期補習班,,,文理類,員林市,2007-10-01,983
彰化縣政府,私立群鴻文理短期補習班,,,文理類,員林市,2013-02-04,983
彰化縣政府,彰化縣私立甫學文理短期補習班,,aniki402@yahoo.com.tw,文理類,員林市,2018-01-11,983
彰化縣政府,私立達英皇家美語短期補習班,,biffintirischang@gmail.com,外語類,員林市,2002-05-08,983
彰化縣政府,私立華藝文理短期補習班,,b101823@yahoo.com.tw,文理類,員林市,2006-07-18,983
彰化縣政府,彰化縣私立晨熙美語短期補習班,,,外語類,員林市,2020-10-19,983
彰化縣政府,彰化縣私立史丹福文理短期補習班,,,外語類,員林市,2007-01-23,983
彰化縣政府,私立松杉文理短期補習班,,,文理類,員林市,2010-07-01,983
彰化縣政府,彰化縣私立格納英語短期補習班,,,外語類,員林市,2021-09-13,983
彰化縣政府,彰化縣私立立新美語短期補習班,,,外語類,員林市,2014-01-29,983
彰化縣政府,私立偉群珠心算文理短期補習班,,,文理類,員林市,2009-03-18,983
彰化縣政府,私立文哲文理短期補習班,,fefelico1214@hotmail.com,文理類,員林市,2013-10-25,983
彰化縣政府,私立李春作文短期補習班,,lichun.abc@msa.hinet.net,文理類,員林市,2011-11-02,983
彰化縣政府,何嘉仁文教事業股份有限公司彰化分公司附設私立何家仁英語短期補習班,b155,,外語類,員林市,1998-07-29,983
彰化縣政府,彰化縣私立陳麗莉員圓舞蹈短期補習班,,yydance2004@yahoo.com.tw,音樂、舞蹈類,員林市,2019-11-06,983
彰化縣政府,彰化縣私立奇殷文理短期補習班,,,文理類,員林市,2020-05-13,983
彰化縣政府,私立洧成美語短期補習班,,,外語類,員林市,2006-04-28,983
彰化縣政府,彰化縣私立日日共學技藝文理短期補習班,,,文理類,員林市,2020-05-26,983
彰化縣政府,彰化縣私立鳳枝文理短期補習班,,,文理類,員林市,2017-12-26,983
彰化縣政府,私立小樹苗英語短期補習班,,,外語類,員林市,2005-09-09,983
彰化縣政府,彰化縣私立福瑞斯特美語短期補習班,,forestry0111@gmail.com,外語類,員林市,2018-12-12,983
彰化縣政府,彰化縣私立伊力特文理技藝短期補習班員林分班,,,文理類,員林市,2021-11-22,983
彰化縣政府,彰化縣私立謝老師文理短期補習班,,,文理類,員林市,2021-06-08,983
彰化縣政府,私立金大東海美語短期補習班,,,外語類,員林市,2004-11-09,983
彰化縣政府,彰化縣私立三佳技藝文理短期補習班,k151,shy_y1128@yahoo.com.tw,文理類,員林市,2000-06-12,983
彰化縣政府,私立元傑文理短期補習班,,,文理類,員林市,2011-12-29,983
彰化縣政府,私立耶魯文理短期補習班,,,文理類,員林市,2007-09-13,983
彰化縣政府,彰化縣私立培程文理短期補習班,,science2061@gmail.com,文理類,員林市,2007-08-15,983
彰化縣政府,彰化縣私立冠霖文理短期補習班,,,文理類,員林市,2007-08-10,983
彰化縣政府,私立巧妙英語會話短期補習班,b113,cheermay@gmail.com,外語類,員林市,1990-01-23,983
彰化縣政府,彰化縣私立康乃爾文理短期補習班,,,文理類,員林市,2014-02-18,983
彰化縣政府,彰化縣私立奧大文理短期補習班,,,文理類,員林市,2015-01-28,983
彰化縣政府,彰化縣私立白立方創意美術短期補習班,,sephera9981@hotmail.com,美術、書法、攝影、美工設計、圍棋類,員林市,2017-01-17,983
彰化縣政府,私立學智美語短期補習班,b236,chiao-chen@hotmail.com,外語類,員林市,2002-03-22,983
彰化縣政府,彰化縣私立小台大文理短期補習班大同分班,,,文理類,員林市,2016-10-14,983
彰化縣政府,私立費曼科學短期補習班,,dodobear077@yahoo.com,文理類,員林市,2008-04-15,983
彰化縣政府,彰化縣私立旭苗文理短期補習班,,lulu570121@yahoo.com.tw,文理類,員林市,2019-12-17,983
彰化縣政府,彰化縣私立艾瑞妮英語短期補習班,,,外語類,員林市,2016-01-18,983
彰化縣政府,彰化縣私立寶華張中文理短期補習班,,,文理類,員林市,2015-02-11,983
彰化縣政府,彰化縣私立歐尼文理短期補習班,,,文理類,員林市,2020-10-14,983
彰化縣政府,私立百麗美容美髮短期補習班,h102,a0932572213@gmail.com,美容、美髮理髮類,員林市,1982-06-01,983
彰化縣政府,私立聖心珠心算短期補習班,,,商類：珠算、心算、會計,員林市,2005-07-12,983
彰化縣政府,私立慧群美語短期補習班,,huei.cyun@gmail.com,外語類,員林市,2006-12-12,983
彰化縣政府,私立東林語文短期補習班,,liu52593a@gmail.com,外語類,員林市,2008-03-13,983
彰化縣政府,私立立倫美語短期補習班,,,外語類,員林市,2008-08-19,983
彰化縣政府,邑習有限公司附設彰化縣私立攸悅文理短期補習班,,,文理類,員林市,2020-01-21,983
彰化縣政府,私立大衛營美語短期補習班,b208,cdes.edu@msa.hinet.net,外語類,員林市,2001-01-09,983
彰化縣政府,私立精蘊數理短期補習班,,,文理類,員林市,2008-01-08,983
彰化縣政府,美學苑有限公司附設彰化縣私立美學苑整體造型短期補習班,,a61142002@hotmail.com,美容、美髮理髮類,員林市,2015-09-23,983
彰化縣政府,私立名辰美語短期補習班,,ying60022011@gmail.com,外語類,員林市,2009-07-14,983
彰化縣政府,韋誠教育股份有限公司附設彰化縣私立韋婕英日語短期補習班,,rance.tseng@msa.hinet.net,外語類,員林市,2010-07-30,983
彰化縣政府,私立丹尼爾美語短期補習班,,flora.furman@gmail.com,外語類,員林市,2007-06-21,983
彰化縣政府,私立高維文理短期補習班,,,文理類,員林市,2014-04-14,983
彰化縣政府,彰化縣私立曾強文理短期補習班,,tigerbojo@gmail.com,文理類,員林市,2009-09-22,983
彰化縣政府,大東海開發建設有限公司附設彰化縣私立大東海法商短期補習班,c102,,法政類,員林市,1982-05-26,983
彰化縣政府,彰化縣私立琦葳文理短期補習班,,,文理類,員林市,2020-07-15,983
彰化縣政府,私立優雅文理短期補習班,,,文理類,員林市,2009-12-23,983
彰化縣政府,私立東佑機電短期補習班,,,電機、汽車修護、建築、工藝、製圖類,員林市,2005-10-07,983
彰化縣政府,彰化縣私立樂奇英語短期補習班,,faifai60111@gmail.com,外語類,員林市,2019-01-31,983
彰化縣政府,私立救國團彰化縣團委會員林區附設語文技藝短期補習班,,,外語類,員林市,1997-07-02,983
彰化縣政府,彰化縣私立黃晴文理短期補習班,,jessica081368@yahoo.com.tw,文理類,員林市,2016-03-29,983
彰化縣政府,私立朵莉絲音樂美術短期補習班,,doris.cello@yahoo.com.tw,音樂、舞蹈類,員林市,2010-09-20,983
彰化縣政府,私立大樹英文短期補習班,,bigtree9@tpts8.seed.net.tw,外語類,員林市,2010-12-14,983
彰化縣政府,彰化縣私立元氣日語短期補習班,,tomato87541351@yahoo.com.tw,外語類,員林市,2017-11-16,983
彰化縣政府,私立智力美語短期補習班,,,外語類,員林市,2006-04-25,983
彰化縣政府,私立全成美語短期補習班,,sunshinea66@yahoo.com.tw,外語類,員林市,2011-05-03,983
彰化縣政府,私立晨樺文理短期補習班,,,文理類,員林市,2003-03-05,983
彰化縣政府,私立鴻毅文理短期補習班,,kcjenny1226@mail2000.com.tw,文理類,員林市,2008-06-26,983
彰化縣政府,私立欣鴻文理短期補習班,,,文理類,員林市,2002-12-20,983
彰化縣政府,百世教育科技股份有限公司附設彰化縣私立百仕文理短期補習班,,,文理類,員林市,2010-07-21,983
彰化縣政府,私立陳傑文理短期補習班,,,文理類,員林市,2014-11-05,983
彰化縣政府,彰化縣私立小台大文理短期補習班,,,文理類,員林市,2003-07-25,983
彰化縣政府,私立名華美語短期補習班,k146,b328943@yahoo.com.tw,商類：珠算、心算、會計,員林市,1999-03-12,983
彰化縣政府,彰化縣私立貝兒熊文理短期補習班,,,文理類,員林市,2018-08-31,983
彰化縣政府,彰化縣私立恆繹文理短期補習班,,,文理類,員林市,2019-11-11,983
彰化縣政府,私立柏克萊美語作文數學短期補習班,b203,,外語類,員林市,2000-08-31,983
彰化縣政府,私立佰士林文理短期補習班,,,文理類,員林市,2007-03-16,983
彰化縣政府,私立朝旭文理短期補習班,,,文理類,員林市,2005-07-19,983
彰化縣政府,私立品佳文理短期補習班,,,文理類,員林市,2014-04-14,983
