地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
南投縣政府,南投縣私立佳音英語會話短期補習班,c018,joytsaotun@gmail.com,外語類,草屯鎮,2001-04-20,224
南投縣政府,南投縣私立資優文理短期補習班,f010,mina.jack@msa.hinet.net,文理類,名間鄉,2007-05-16,224
南投縣政府,南投縣私立傑耀文理短期補習班,,,文理類,名間鄉,2021-08-03,224
南投縣政府,南投縣私立傑立文理短期補習班,f012,gali2739116@gmail.com,文理類,名間鄉,2011-05-30,224
南投縣政府,南投縣私立史丹佛文理短期補習班,,richiechuang@gmail.com,文理類,名間鄉,2016-07-27,224
南投縣政府,南投縣私立明欣文理短期補習班,,,文理類,國姓鄉,2022-04-07,224
南投縣政府,南投縣私立愛葳美語短期補習班,,aping1226@gmail.com,文理類,國姓鄉,2017-08-30,224
南投縣政府,南投縣私立精英文理短期補習班,b071,,文理類,埔里鎮,2017-09-15,224
南投縣政府,南投縣私立立智文理短期補習班,巷,lizhi100@ymail.com,文理類,埔里鎮,2011-11-21,224
南投縣政府,南投縣私立英中語文短期補習班,b051,,外語類,埔里鎮,2006-09-25,224
南投縣政府,智基科技開發股份有限公司附設南投私立志光法商補習班埔里分班,b065,,法政類,埔里鎮,2009-03-30,224
南投縣政府,南投縣私立佳銘文理短期補習班,,,文理類,埔里鎮,2015-08-03,224
南投縣政府,南投縣私立博士門音樂短期補習班,b069,,音樂、舞蹈類,埔里鎮,2011-03-01,224
南投縣政府,南投縣私立成功文理短期補習班,b002,moll@ms29.hinet.net,文理類,埔里鎮,1980-02-19,224
南投縣政府,南投縣私立典傳文理短期補習班,b053,,文理類,埔里鎮,2006-10-16,224
南投縣政府,南投縣私立喬帝美語短期補習班,b036,,外語類,埔里鎮,2004-07-28,224
南投縣政府,南投縣私立美奇文理短期補習班,b024,celenayu@yahoo.com.tw,外語類,埔里鎮,2000-12-26,224
南投縣政府,南投縣私立兒福文理短期補習班,b014,t220541210@gmail.com,文理類,埔里鎮,2000-10-24,224
南投縣政府,南投縣私立大熊英文文理短期補習班,,,文理類,埔里鎮,2021-09-14,224
南投縣政府,南投縣私立余老師美語短期補習班,b034,,外語類,埔里鎮,2004-04-09,224
南投縣政府,南投縣私立育苗文理短期補習班,,,文理類,埔里鎮,2016-07-18,224
南投縣政府,南投縣私立理想文理技藝短期補習班,b032,,文理類,埔里鎮,2003-11-26,224
南投縣政府,南投縣私立永倫文理短期補習班,,,文理類,埔里鎮,2021-03-15,224
南投縣政府,南投縣私立好朋友美語短期補習班,b017,chuankuai32820@gmail.com,外語類,埔里鎮,1997-10-13,224
南投縣政府,南投縣私立史古比文理短期補習班,b001,goe77222@yahoo.com.tw,文理類,埔里鎮,2001-08-08,224
南投縣政府,南投縣私立領導者文理短期補習班,,,文理類,埔里鎮,2005-07-29,224
南投縣政府,南投縣私立姜老師文理短期補習班,b072,uri0714@yahoo.com.tw,文理類,埔里鎮,2012-10-15,224
南投縣政府,南投縣私立名人文理短期補習班,b038,p90359035@yahoo.com.tw,文理類,埔里鎮,2004-11-01,224
南投縣政府,南投縣私立功學文理技藝短期補習班,b054,,文理類,埔里鎮,2006-11-22,224
南投縣政府,鎮大教育股份有限公司附設南投縣私立慕師文理外語短期補習班,,a0923861993@gmail.com,文理類,埔里鎮,2019-09-30,224
南投縣政府,南投縣私立欣宜文理短期補習班,b055,,文理類,埔里鎮,2006-12-18,224
南投縣政府,南投縣私立立喬文理短期補習班,,,文理類,埔里鎮,2016-04-07,224
南投縣政府,南投縣私立小巨人文理短期補習班,b027,littlegiant.puli@gmail.com,文理類,埔里鎮,2002-01-28,224
南投縣政府,南投縣私立鄒老師文理短期補習班,b040,,文理類,埔里鎮,2004-11-19,224
南投縣政府,南投縣私立文新文理技藝短期補習班,b058,cjasmine0517@yahoo.com.tw,文理類,埔里鎮,2007-03-07,224
南投縣政府,南投縣私立趙老師文理技藝短期補習班,,chaoingming@gmail.com,文理類,埔里鎮,2005-05-13,224
南投縣政府,南投縣私立蘇老師文理短期補習班,,mei0912997047@yahoo.com.tw,文理類,埔里鎮,2005-05-13,224
南投縣政府,南投縣私立E-Z語文短期補習班,b013,ez.inst@msa.hinet.net,外語類,埔里鎮,1997-06-17,224
南投縣政府,南投縣私立美語家美語短期補習班,b29,tpcouple@ms26.hinet.net,外語類,埔里鎮,2003-07-24,224
南投縣政府,南投縣私立明明舞蹈短期補習班,b004,lying 615 @yahoo.com.tw,音樂、舞蹈類,埔里鎮,1995-04-11,224
南投縣政府,南投縣私立艾老師文理短期補習班,b062,,文理類,埔里鎮,2008-11-17,224
南投縣政府,南投縣私立宇林創意文理短期補習班,b064,hentyandjoy@yahoo.com.tw,文理類,埔里鎮,2009-02-26,224
南投縣政府,南投縣私立美數館文理短期補習班,b052,,文理類,埔里鎮,2006-10-02,224
南投縣政府,南投縣私立吉爾登文理短期補習班,b059,,文理類,埔里鎮,2007-06-13,224
南投縣政府,南投縣私立學霖文理短期補習班,b020,jennifer.puli@yahoo.com.tw,文理類,埔里鎮,1998-06-03,224
南投縣政府,南投縣私立達程文理短期補習班,h007,dacheng255@gmail.com,文理類,水里鄉,2009-06-06,224
南投縣政府,南投縣私立大航海文理短期補習班,h006,,文理類,水里鄉,2007-07-20,224
南投縣政府,南投縣私立林芳堯文理短期補習班,,,文理類,水里鄉,2021-09-07,224
南投縣政府,南投縣私立百分百文理短期補習班,h005,amc8918@yahoo.com.tw,外語類,水里鄉,2007-02-14,224
南投縣政府,南投縣私立奕升外語短期補習班,h004,,外語類,水里鄉,2007-01-04,224
南投縣政府,南投縣私立IE文理短期補習班,h002,ivanpan0407@gmail.com.,文理類,水里鄉,2005-11-21,224
南投縣政府,南投縣私立先格文理短期補習班,h008,jenny7848476@gmail.com,文理類,水里鄉,2012-09-20,224
南投縣政府,南投縣私立柯林頓文理短期補習班,D020,fanglin.ju0301@yahoo.com.tw,文理類,竹山鎮,2005-09-05,224
南投縣政府,南投縣私立大學仕文理短期補習班,d024,,文理類,竹山鎮,2006-07-21,224
南投縣政府,南投縣私立向日葵文理短期補習班,d034,sunflower2635188@yahoo.com.tw,外語類,竹山鎮,2007-07-12,224
南投縣政府,南投縣私立智達文理短期補習班,d029,,外語類,竹山鎮,2007-04-09,224
南投縣政府,南投縣私立培根短期補習班,d033,tracey660687@yahoo.com.tw,外語類,竹山鎮,2007-07-12,224
南投縣政府,南投縣私立吉佑文理短期補習班,D019,bclin0213@gmail.com,文理類,竹山鎮,2005-09-05,224
南投縣政府,南投縣私立睿爾文理短期補習班,d041,joanne_wei42@outlook.com,文理類,竹山鎮,2010-02-08,224
南投縣政府,南投縣私立智瀠文理短期補習班,,,文理類,竹山鎮,2020-04-29,224
南投縣政府,南投縣私立希望種子文理短期補習班,d023,lovehosc@yahoo.com.tw,文理類,竹山鎮,2006-07-10,224
南投縣政府,南投縣私立鴨子學苑文理技藝短期補習班,d043,,文理類,竹山鎮,2010-12-07,224
南投縣政府,南投縣私立巧姿舞蹈短期補習班,d012,ny242401@yahoo.com.tw,音樂、舞蹈類,竹山鎮,2003-09-03,224
南投縣政府,南投縣私立絕藝圍棋文理短期補習班,,,文理類,竹山鎮,2019-12-04,224
南投縣政府,南投縣私立?立文理短期補習班,d042,,文理類,竹山鎮,2010-10-05,224
南投縣政府,南投縣私立喬智文理短期補習班竹山分班,d045,guntarget01@yahoo.com.tw,文理類,竹山鎮,2011-08-26,224
南投縣政府,南投縣私立旭英文理短期補習班,,amy56417@yahoo.com.tw,文理類,竹山鎮,2003-10-09,224
南投縣政府,南投縣私立鴻儒文理短期補習班,d015,kara09022000@yahoo.com.tw,文理類,竹山鎮,2005-02-24,224
南投縣政府,南投縣私立何老師文理短期補習班,,,文理類,竹山鎮,2022-09-01,224
南投縣政府,南投縣私立保進文理短期補習班,d004,bs2654388@gmail.com,文理類,竹山鎮,2001-08-01,224
南投縣政府,南投縣私立模範生文理短期補習班,d005,msf569.lin@gmail.com,文理類,竹山鎮,1997-10-29,224
南投縣政府,南投縣私立明冠文理短期補習班,,,文理類,竹山鎮,2019-06-26,224
南投縣政府,南投縣私立湯姆文理短期補習班,,,文理類,竹山鎮,2020-08-25,224
南投縣政府,南投縣私立愛迪生文理短期補習班,d018,m0921642477@gmail.com,文理類,竹山鎮,2005-08-16,224
南投縣政府,南投縣私立麗達文理短期補習班,d039,,文理類,竹山鎮,2009-03-30,224
南投縣政府,南投縣私立喬智文理短期補習班,d036,guntarget01@yahoo.com.tw,文理類,竹山鎮,2008-11-20,224
南投縣政府,南投縣私立龍郡文理短期補習班,D021,gimi2644933@gmail.com,文理類,竹山鎮,2005-09-05,224
南投縣政府,巨匠電腦股份有限公司草屯分公司附設南投縣私立巨匠電腦美語短期補習班,c068,allen.tsai@pcschool.com.tw,文理類,草屯鎮,2006-12-29,224
南投縣政府,南投縣私立優德文理短期補習班,c089,,文理類,草屯鎮,2010-08-27,224
南投縣政府,南投縣私立快樂樹英語文理短期補習班,,caotun.happytree@gmail.com,文理類,草屯鎮,2015-10-30,224
南投縣政府,南投縣私立寰宇文理短期補習班,c075,888edward@gmail.com,文理類,草屯鎮,2008-11-06,224
南投縣政府,私立救國團南投縣團委會草屯區附設技藝語文短期補習班,c074,,外語類,草屯鎮,2008-08-12,224
南投縣政府,智基科技開發股份有限公司附設南投私立志光法商短期補習班草屯分班,c083,,法政類,草屯鎮,2009-07-22,224
南投縣政府,大鴻海文化有限公司附設南投縣私立大東海法商短期補習班,C060,,法政類,草屯鎮,2006-05-19,224
南投縣政府,地球村出版有限公司南投分公司附設南投縣私立地球村美日語短期補習班,c053,,外語類,草屯鎮,2005-08-09,224
南投縣政府,南投縣私立兒培禮文理短期補習班,c071,,外語類,草屯鎮,2007-11-13,224
南投縣政府,南投縣私立李德文理短期補習班,c080,leonson588@yahoo.com.tw,文理類,草屯鎮,2009-02-16,224
南投縣政府,南投縣私立朱帝文理短期補習班,c059,e2303998@yahoo.com.tw,文理類,草屯鎮,2006-06-29,224
南投縣政府,南投縣私立真善美文理短期補習班,c022,b330163@ms26.hinet.net,文理類,草屯鎮,1999-03-23,224
南投縣政府,南投縣私立佳培文理短期補習班,,a0972372966@gmail.com,文理類,草屯鎮,2020-05-21,224
南投縣政府,南投縣私立翼躍英語文理短期補習班,,sunsweet779@me.com / tracy.wei1205@gmail.com,文理類,草屯鎮,2017-08-25,224
南投縣政府,南投縣私立頂尖美語文理短期補習班,c092,,外語類,草屯鎮,2010-05-20,224
南投縣政府,南投縣私立李揚文理短期補習班,c057,zxcwei70324@gmail.com,文理類,草屯鎮,2006-07-07,224
南投縣政府,南投縣私立偉達文理短期補習班,c024,waydar99@yahoo.com.tw,文理類,草屯鎮,1999-09-09,224
南投縣政府,南投縣私立世雯舞蹈短期補習班,c005,sw0492338212@gmail.com,音樂、舞蹈類,草屯鎮,1999-05-12,224
南投縣政府,南投縣私立弘勵文理短期補習班,,,文理類,草屯鎮,2021-08-27,224
南投縣政府,南投縣私立蘋果屋美術短期補習班草屯分班,c051,matthews.liao@gmail.com,美術、書法、攝影、美工設計、圍棋類,草屯鎮,2005-05-05,224
南投縣政府,南投縣私立昱昇文理短期補習班,c076,yu_sheng2006@yahoo.com.tw,文理類,草屯鎮,2008-12-10,224
南投縣政府,南投縣私立弘智文理短期補習班,c077,,文理類,草屯鎮,2008-12-10,224
南投縣政府,南投縣私立優蓓仕英語會話短期補習班,c015,ubestgrace@gmail.com,外語類,草屯鎮,1997-01-24,224
南投縣政府,南投縣私立鐘晨文理短期補習班,,,文理類,草屯鎮,2018-11-09,224
南投縣政府,益兼教育科技股份有限公司附設南投縣私立益兼文理短期補習班,c097,green708508@gmail.com,文理類,草屯鎮,2012-04-10,224
南投縣政府,南投縣私立大碩文理短期補習班,,,文理類,草屯鎮,2021-10-08,224
南投縣政府,南投縣私立格林文理短期補習班,c067,w0925617767@gmail.com,文理類,草屯鎮,2007-01-03,224
南投縣政府,南投縣私立真善美慧聖賢教育機構文理短期補習班,c077,,文理類,草屯鎮,2009-03-30,224
南投縣政府,南投縣私立梅根尼美語短期補習班,c069,meganysandra@gmail.com,外語類,草屯鎮,2007-03-30,224
南投縣政府,南投縣私立彼得美語東美校文理短期補習班,,chouyahui@peterclass.com.tw,文理類,草屯鎮,2022-02-25,224
南投縣政府,南投縣私立高澄短期補習班,C102,,文理類,草屯鎮,2013-05-28,224
南投縣政府,南投縣私立學風文理短期補習班,c035,angel27.tseng@gmail.com,文理類,草屯鎮,2001-09-11,224
南投縣政府,南投縣私立高飛文理短期補習班,c099,gaofei2323258@gmail.com,文理類,草屯鎮,2012-07-24,224
南投縣政府,南投縣私立博克萊圓環校文理短期補習班,c023,apien1991@gmail.com,外語類,草屯鎮,1999-07-16,224
南投縣政府,南投縣私立達文西資優數學短期補習班,,Suefo01@yahoo.com.tw,文理類,草屯鎮,2013-12-02,224
南投縣政府,南投縣私立高登科文理短期補習班,c088,wu2303879@gmail.com,文理類,草屯鎮,2009-04-20,224
南投縣政府,南投縣私立學冊文理短期補習班,c094,studybooks2362586@gmail.com,文理類,草屯鎮,2011-07-08,224
南投縣政府,南投縣未來式美語文理短期補習班,c029,bridgeenglish2022@gmail.com,文理類,草屯鎮,2002-06-03,224
南投縣政府,南投縣私立劍橋文理技藝短期補習班,c034,ubestgrace@gmail.com,文理類,草屯鎮,2001-07-03,224
南投縣政府,南投縣私立明澤美語短期補習班,c031,a0927798389@gmail.com,外語類,草屯鎮,2000-08-22,224
南投縣政府,南投縣基督教青年會附設私立外語(英日)短期補習班,c002,ymca_center@nantou-ymca.org.tw,外語類,草屯鎮,2000-05-09,224
南投縣政府,南投縣私立文心作文繪畫短期補習班,c009,Yuan.Lan@msa.hinet.net,美術、書法、攝影、美工設計、圍棋類,草屯鎮,1988-10-03,224
南投縣政府,南投縣私立北育文理短期補習班,c085,,文理類,草屯鎮,2010-03-26,224
南投縣政府,南投縣私立彼得美語文理技藝短期補習班,,a550300@yahoo.com.tw,文理類,草屯鎮,2016-07-05,224
南投縣政府,南投縣私立大高徒文理短期補習班,c079,,文理類,草屯鎮,2009-03-05,224
南投縣政府,南投縣私立樹人文理短期補習班,c017,m10066@ms12.hinet.net,文理類,草屯鎮,1997-05-21,224
南投縣政府,南投縣私立旺旺珠心算美語短期補習班,c019,CWP5240@GMAIL.COM,商類：珠算、心算、會計,草屯鎮,1997-11-13,224
南投縣政府,南投縣私立文林文理短期補習班,c047,kennyhuang7426@gmail.com,文理類,草屯鎮,2004-09-21,224
南投縣政府,南投縣私立育林文理短期補習班,c096,,文理類,草屯鎮,2011-10-05,224
南投縣政府,南投縣私立康乃爾文理技藝短期補習班,c045,carnation2365522@yahoo.com.tw,文理類,草屯鎮,2004-05-10,224
南投縣政府,南投縣私立碧山文理技藝短期補習班,,,文理類,草屯鎮,2022-05-30,224
南投縣政府,南投縣私立日碩文理短期補習班,,,文理類,草屯鎮,2017-07-14,224
南投縣政府,南投縣私立英達資優文理短期補習班,c095,,文理類,草屯鎮,2011-09-30,224
南投縣政府,南投縣私立博克萊文理短期補習班,,apien1991@gmail.com,文理類,草屯鎮,2016-10-03,224
南投縣政府,南投縣私立耕讀園文理短期補習班,,a0921729033@yahoo.com.tw,文理類,草屯鎮,2017-08-21,224
南投縣政府,南投縣私立米娜美語文理短期補習班,,,文理類,草屯鎮,2016-05-17,224
南投縣政府,南投縣私立高老師文理短期補習班,c082,,外語類,草屯鎮,2009-04-20,224
南投縣政府,南投縣私立翌勝文理短期補習班,c084,,文理類,草屯鎮,2010-01-25,224
南投縣政府,南投縣私立國瑞文理短期補習班,c098,lll0966341784@gmail.com,文理類,草屯鎮,2012-06-22,224
南投縣政府,南投縣私立集賢文理短期補習班,e004,a0982731565@gmail.com,文理類,集集鎮,2007-06-12,224
南投縣政府,南投縣私立巧登美語短期補習班,e001,linda769988@gmail.com,外語類,集集鎮,1998-08-15,224
南投縣政府,南投縣私立志展文理短期補習班,,spiritofnantou@yahoo.com.tw,文理類,集集鎮,2005-06-22,224
南投縣政府,南投縣私立愛蜜莉文理短期補習班,,,文理類,集集鎮,2020-03-23,224
南投縣政府,南投縣私立民傳文理短期補習班,i001,wthg@ms59 hinet.net,文理類,魚池鄉,2000-01-07,224
南投縣政府,南投縣私立惠美文理短期補習班,i004,shm06307@gmail.com,文理類,魚池鄉,2002-08-05,224
南投縣政府,南投縣私立松鶴文理短期補習班,,,文理類,鹿谷鄉,2017-03-31,224
南投縣政府,南投縣私立沛妮文理短期補習班,g001,t00850@gmail.com,外語類,鹿谷鄉,2010-04-01,224
