地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
花蓮縣政府,私立站前地球村短期補習班,,,文理類,花蓮市,2017-03-23,167
花蓮縣政府,私立愛可美語短期補習班,,jxlin2271@yahoo.com,外語類,花蓮市,1996-08-21,167
花蓮縣政府,私立安格文理技藝短期補習班,,,外語類,花蓮市,2006-10-03,167
花蓮縣政府,私立家私塾短期補習班,,mika1833@gmail.com,文理類,花蓮市,2016-04-12,167
花蓮縣政府,私立王朝數學短期補習班,,,文理類,花蓮市,2007-10-18,167
花蓮縣政府,私立吉米的英文工廠文理短期補習班,,jimmystud9999@yahoo.com.tw,外語類,花蓮市,2010-04-20,167
花蓮縣政府,私立鄭傳英文短期補習班,,,文理類,花蓮市,2019-10-07,167
花蓮縣政府,私立佳英英語會話短期補習班,,joycoco.hualien@msa.hinet.net,外語類,花蓮市,1991-04-12,167
花蓮縣政府,九章文理補習班,,ll717@ms8.hinet.net,文理類,花蓮市,2002-11-12,167
花蓮縣政府,私立益光文理短期補習班,,,文理類,花蓮市,2020-09-18,167
花蓮縣政府,私立美育文理技藝短期補習班,,u310500@gmail.com,文理類,花蓮市,2021-04-15,167
花蓮縣政府,私立謝老師珠心算技藝短期補習班富國分班,,chinlin213@gmail.com,商類：珠算、心算、會計,花蓮市,2009-05-06,167
花蓮縣政府,私立默善小書苑文理技藝短期補習班,,ola.mei@msa.hinet.net,文理類,花蓮市,2012-06-12,167
花蓮縣政府,私立哈佛文理技藝短期補習班,,jliang927@yahoo.com,外語類,花蓮市,2005-11-25,167
花蓮縣政府,私立桑德斯文理短期補習班,,tsaichiehchien@gmail.com,文理類,花蓮市,2000-06-21,167
花蓮縣政府,私立智慧森林文理技藝短期補習班,,lulubox@gmail.com,文理類,花蓮市,2012-02-21,167
花蓮縣政府,私立發現蛋短期補習班,,,外語類,花蓮市,2016-04-01,167
花蓮縣政府,非凡短期文理補習班,,,文理類,花蓮市,1999-03-12,167
花蓮縣政府,私立小畫家文理技藝短期補習班,,,外語類,花蓮市,2006-03-30,167
花蓮縣政府,私立才智文理技藝短期補習班,,a093883@gmail.com,文理類,花蓮市,2008-03-11,167
花蓮縣政府,私立三元文理短期補習班,,,文理類,花蓮市,2002-12-04,167
花蓮縣政府,私立全功文理短期補習班,,hsu.mingmin@msa.hinet.net,文理類,花蓮市,2007-07-16,167
花蓮縣政府,私立謝老師珠心算文理技藝短期補習班,,chinlin213@gmail.com,文理類,花蓮市,2003-06-16,167
花蓮縣政府,私立斯威特文理技藝短期補習班,,sweet8355185@gmail.com,文理類,花蓮市,2001-05-08,167
花蓮縣政府,私立勝一文理短期補習班,,u08099021217@yahoo.com.tw,文理類,花蓮市,2004-05-21,167
花蓮縣政府,美如玉美容美髮短期職業補習班,,,美容、美髮理髮類,花蓮市,1980-07-09,167
花蓮縣政府,私立全位文理技藝短期補習班,,u560207@yahoo.com.tw,文理類,花蓮市,2004-04-09,167
花蓮縣政府,私立快樂寶貝園文理技藝短期補習班,,,文理類,花蓮市,2008-08-12,167
花蓮縣政府,私立大成文理技藝短期補習班,,d23504@yahoo.com.tw,文理類,花蓮市,1990-05-26,167
花蓮縣政府,私立藍海資訊技藝短期補習班,,,資訊類,花蓮市,2000-10-19,167
花蓮縣政府,私立高升文理短期補習班,,hsejotim@gmail.com,文理類,花蓮市,1997-12-23,167
花蓮縣政府,私立丹尼爾創客短期補習班,,sunrisemaker0420@gmail.com,資訊類,花蓮市,2019-01-23,167
花蓮縣政府,私立翰霖文理短期補習班,,hanlin.hanlin@msa.hinet.net,文理類,花蓮市,2007-05-30,167
花蓮縣政府,私立羅揚文理短期補習班,,,文理類,花蓮市,2005-03-16,167
花蓮縣政府,伯爵教育科技股份有限公司附設英爵文理短期補習班,,,文理類,花蓮市,2021-04-06,167
花蓮縣政府,私立芝蔴街美語文理短期補習班,,hualien@sesamevillage.tw,文理類,花蓮市,2011-03-03,167
花蓮縣政府,私立永丞文理短期補習班,,8362768@gmail.com,文理類,花蓮市,2016-11-04,167
花蓮縣政府,私立建林文理短期補習班,,blackie0758@me.com,文理類,花蓮市,2004-05-05,167
花蓮縣政府,私立賽恩斯資優科學教室短期補習班,,,文理類,花蓮市,2016-08-03,167
花蓮縣政府,私立冠軍文理短期補習班,,u0986076726@gmail.com,文理類,花蓮市,2007-12-20,167
花蓮縣政府,私立喬登美語文理短期補習班,,u320209@gmail.com,文理類,花蓮市,2007-05-04,167
花蓮縣政府,私立經緯文理技藝短期補習班,,hsin08617@yahoo.com.tw,文理類,花蓮市,2003-08-27,167
花蓮縣政府,私立文林文理短期補習班,,a0970176920@gmail.com,文理類,花蓮市,2005-11-02,167
花蓮縣政府,私立周揚英文文理短期補習班,,,文理類,花蓮市,2008-04-16,167
花蓮縣政府,私立莘爵文理技藝短期補習班,,,文理類,花蓮市,2018-09-12,167
花蓮縣政府,私立巨人文理短期補習班,,,文理類,花蓮市,1996-10-16,167
花蓮縣政府,私立鍾老師文理技藝短期補習班,,bigsheeppp@gmail.com,文理類,花蓮市,2014-06-20,167
花蓮縣政府,私立承億文理短期補習班,,,文理類,花蓮市,2022-01-20,167
花蓮縣政府,私立彭晨數學文理短期補習班,,weiwei282588@gmail.com,文理類,花蓮市,2002-03-11,167
花蓮縣政府,私立蔡銘文理短期補習班,,transformers0628@gmail.com,文理類,花蓮市,2016-07-21,167
花蓮縣政府,私立小加拿大短期補習班,,wesleighl@hotmail.com,外語類,花蓮市,2015-05-21,167
花蓮縣政府,私立青田藝術空間短期補習班,,ct.artspace@gmail.com,美術、書法、攝影、美工設計、圍棋類,花蓮市,2017-12-27,167
花蓮縣政府,夢想家民權教室文理技藝短期補習班,,x0921097547@gmail.com,文理類,花蓮市,2006-06-21,167
花蓮縣政府,私立傑出兒童文理技藝短期補習班,,angel.a8@msa.hinet.net,文理類,花蓮市,2006-04-20,167
花蓮縣政府,私立夏綠蒂音樂教室技藝短期補習班,,,音樂、舞蹈類,花蓮市,2013-06-13,167
花蓮縣政府,私立比佛利文理短期補習班,,yjliu17@yahoo.com.tw,外語類,花蓮市,2004-07-22,167
花蓮縣政府,私立博達文理短期補習班,,benna1202@yahoo.com.tw,文理類,花蓮市,2014-10-06,167
花蓮縣政府,私立小森林文理短期補習班,,,文理類,花蓮市,2007-09-03,167
花蓮縣政府,私立前山文理技藝短期補習班,,orenglish@orenglish.com.tw,外語類,花蓮市,2002-08-09,167
花蓮縣政府,私立思達文理短期補習班,,,文理類,花蓮市,2011-07-20,167
花蓮縣政府,私立鷹架教育文理短期補習班,,redsky273@gmail.com,文理類,花蓮市,1998-10-12,167
花蓮縣政府,私立中國青年救國團花蓮縣團委會附設社會教育研習中心技藝短期補習班,,,文理類,花蓮市,1998-09-23,167
花蓮縣政府,私立勵智文理短期補習班,,q540628@gmail.com,文理類,花蓮市,2016-03-23,167
花蓮縣政府,私立動動腦兒童教室文理短期補習班,,,文理類,花蓮市,2015-10-15,167
花蓮縣政府,私立聖漢克英文補習班,,,外語類,花蓮市,2002-08-06,167
花蓮縣政府,私立躍進文理短期補習班,,,文理類,花蓮市,2014-08-15,167
花蓮縣政府,私立撒母耳之家文理短期補習班,,,文理類,花蓮市,2006-06-14,167
花蓮縣政府,私立新天地文理短期補習班,,bctseng@ms13.url.com.tw,文理類,花蓮市,2000-03-24,167
花蓮縣政府,私立溫老師文理短期補習班,,citysunm@hotmail.com,文理類,光復鄉,2006-10-11,167
花蓮縣政府,私立強生文理短期補習班,,jowa323@yahoo.com.tw,外語類,光復鄉,2005-10-06,167
花蓮縣政府,私立歡樂美語美可教室文理短期補習班,,meico170@yahoo.com.tw,文理類,光復鄉,2006-06-27,167
花蓮縣政府,私立一加一文理短期補習班,,wang04212003@yahoo.com.tw,文理類,光復鄉,2006-02-06,167
花蓮縣政府,私立喬依學園文理技藝短期補習班,,,文理類,光復鄉,2007-05-30,167
花蓮縣政府,私立大亞文理短期補習班,,,文理類,吉安鄉,2001-05-25,167
花蓮縣政府,私立創新文理技藝短期補習班,,ping.mails@msa.hinet.net,文理類,吉安鄉,2005-04-19,167
花蓮縣政府,私立凱揚才藝語文文理技藝短期補習班,,m9988120@gms.ndhu.edu.tw,文理類,吉安鄉,1999-04-17,167
花蓮縣政府,私立成長之樂文理技藝短期補習班,,musicis.happy@msa.hinet.net,文理類,吉安鄉,2007-11-28,167
花蓮縣政府,私立林老師技藝短期補習班,,mlwgm0935@gmail.com,商類：珠算、心算、會計,吉安鄉,2004-08-25,167
花蓮縣政府,私立小精靈文理短期補習班,,tanpei1217@hotmail.com,文理類,吉安鄉,2007-07-06,167
花蓮縣政府,私立頂尖文理技藝短期補習班,,Sin.yi2@msa.hinet.net,文理類,吉安鄉,2006-06-16,167
花蓮縣政府,私立秀林學苑文理短期補習班,,u0933986257@gmail.com,文理類,吉安鄉,2012-08-29,167
花蓮縣政府,私立將軍文理技藝短期補習班,,,外語類,吉安鄉,2012-12-05,167
花蓮縣政府,私立杰生文理短期補習班,,lai.melody@msa.hinet.net,文理類,吉安鄉,2003-12-19,167
花蓮縣政府,私立高傑數學短期補習班,,,文理類,吉安鄉,2021-08-30,167
花蓮縣政府,私立春田文理技藝短期補習班,,spring.field@msa.hinet.net,文理類,吉安鄉,2003-09-23,167
花蓮縣政府,私立種籽文理技藝短期補習班,,seed9794@yahoo.com.tw,外語類,吉安鄉,2005-12-19,167
花蓮縣政府,私立林碧珠陶藝技藝短期補習班,,,美術、書法、攝影、美工設計、圍棋類,吉安鄉,2022-01-05,167
花蓮縣政府,私立諾貝爾文理短期補習班,,,文理類,吉安鄉,2007-02-05,167
花蓮縣政府,私立小博士文理技藝短期補習班,,,文理類,吉安鄉,2003-10-06,167
花蓮縣政府,私立昇達文理短期補習班,,a0911278075@gmail.com.tw,文理類,吉安鄉,2011-01-21,167
花蓮縣政府,私立捷紳文理短期補習班,,,文理類,吉安鄉,2006-11-02,167
花蓮縣政府,私立小丫文理技藝短期補習班,,chien1127@gmail.com,文理類,吉安鄉,2009-05-06,167
花蓮縣政府,私立巨人太昌短期補習班,,,文理類,吉安鄉,2020-11-25,167
花蓮縣政府,私立小飛象文理短期補習班,,,文理類,吉安鄉,2007-07-02,167
花蓮縣政府,私立健喬文理短期補習班,,,文理類,吉安鄉,2012-05-23,167
花蓮縣政府,私立學暘文理短期補習班,,a8510659@yahoo.com.tw,文理類,吉安鄉,2007-06-12,167
花蓮縣政府,伯爵教育科技股份有限公司附設私立伯爵文理短期補習班,,lydia8549427@gmail.com,外語類,吉安鄉,2004-07-26,167
花蓮縣政府,私立喬治文理短期補習班,,,文理類,吉安鄉,2005-01-25,167
花蓮縣政府,私立哈囉巨人文理短期補習班,,jeniffer@life.fubon.com,文理類,吉安鄉,2004-08-02,167
花蓮縣政府,私立小登科文理技藝短期補習班,,xdk8653472@gmail.com,文理類,壽豐鄉,2001-03-15,167
花蓮縣政府,台灣知識庫股份有限公司附設私立大碩洋碩甄戰數位學堂文理短期補習班,,,文理類,壽豐鄉,2016-10-25,167
花蓮縣政府,私立吉甫文理技藝短期補習班,,stacy200125@yahoo.com.tw,文理類,新城鄉,2006-11-08,167
花蓮縣政府,私立麗姿坊文理短期補習班,,,文理類,新城鄉,2009-07-21,167
花蓮縣政府,私立蕭彰文理技藝短期補習班,,hsiaozhang2016@gmail.com,文理類,新城鄉,2016-10-03,167
花蓮縣政府,私立楊老師英文教室短期補習班,,,文理類,新城鄉,2015-07-21,167
花蓮縣政府,私立倍斯特文理短期補習班,,kellykelly1015@gmail.com,文理類,新城鄉,2007-05-31,167
花蓮縣政府,私立小太陽文理短期補習班,,,文理類,新城鄉,2007-03-08,167
花蓮縣政府,私立吉力亞文理短期補習班,,,文理類,新城鄉,2008-05-19,167
花蓮縣政府,私立超越文理短期補習班,,ninaliang52@yahoo.com.tw,文理類,玉里鎮,2008-06-19,167
花蓮縣政府,私立小叮噹文理短期補習班,,yng0919@yahoo.com.tw,文理類,玉里鎮,2003-02-18,167
花蓮縣政府,私立廣大文理技藝短期補習班,,fk5233@yahoo.com.tw,文理類,玉里鎮,2008-11-07,167
花蓮縣政府,私立小荳苗文理短期補習班,,,文理類,玉里鎮,2008-11-03,167
花蓮縣政府,私立有容文理技藝短期補習班,,u8884026@yahoo.com.tw,外語類,玉里鎮,2008-12-31,167
花蓮縣政府,私立頌恩音樂中心文理技藝短期補習班,,lily000315@gmail.com,文理類,玉里鎮,2008-11-03,167
花蓮縣政府,智基科技開發股份有限公司附設志光文理法商短期補習班玉里分班,,,文理類,玉里鎮,2011-01-13,167
花蓮縣政府,私立新唯勤外語補習班,,,外語類,玉里鎮,2007-03-23,167
花蓮縣政府,私立亞倫美語文理短期補習班,,allansherry1@gmail.com,文理類,瑞穗鄉,2008-04-07,167
花蓮縣政府,私立為碩短期補習班,,wjshing@hotmail.com,文理類,瑞穗鄉,2019-07-19,167
花蓮縣政府,私立歡樂美語文理短期補習班,,elaine_Jeng@yahoo.com,文理類,鳳林鎮,2006-07-26,167
花蓮縣政府,私立遠景文理技藝短期補習班,,rain2216981@gmail.com,文理類,鳳林鎮,2008-06-19,167
花蓮縣政府,私立耕讀園文理技藝短期補習班,,rc5682@yahoo.com.tw,文理類,鳳林鎮,2007-01-31,167
花蓮縣政府,私立大群文理短期補習班,,,文理類,鳳林鎮,2009-07-16,167
